,-0.36762130716263397,-0.30635108930219496,-0.24508087144175594,-0.18381065358131693,-0.12254043572087792,-0.0612702178604389,1.1102230246251565e-16,0.061270217860439125,0.12254043572087814,0.1838106535813171,0.24508087144175617,0.30635108930219523,0.3676213071626342,0.42889152502307315,0.4901617428835122,0.5514319607439513,0.6127021786043902,0.6739723964648292,0.7352426143252682,0.7965128321857073
thresh,-0.39825641609285345,0.39825641609285345,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,32,4146,31,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ymcE'],[],[]
