,new_90318_90535
LBexp_1,16.4732
LBexp_2,16.3954
LBexp_3,15.8033
LBtran_1,13.0226
LBtran_2,14.0046
LBtran_3,13.2728
LBstat_1,12.5933
LBstat_2,12.5
LBstat_3,12.782399999999999
LBGexp_1,14.7215
LBGexp_2,16.4362
LBGexp_3,16.4118
LBGtran_2,14.2223
LBGtran_3,15.9934
LBGstat_1,16.4686
LBGstat_2,16.4611
LBGstat_3,15.922
S0_1,14.911
S0_2,15.1384
S0_3,15.3837
S1_1,15.0549
S1_2,14.733
S1_3,14.9896
S2_1,13.3449
S2_2,13.0448
S2_3,13.1425
S3_1,13.3882
S3_2,13.5403
S4_1,14.0593
S4_2,13.1803
S4_3,13.165
S5_1,12.9643
S5_2,14.4111
S5_3,13.8785
S6_1,11.931000000000001
S6_2,9.336500000000001
S6_3,12.7863
S6/t_1,12.5419
S6/t_2,9.1161
S6_4,12.5521
S6_5,12.7833
S6_6,13.0893
S7_4,13.021
S7_5,12.5944
S7_6,12.6651
S8_4,12.8222
S8_5,11.6891
G135_1,16.2025
G135_3,14.8543
G150_1,16.3135
G150_2,16.4109
G150_3,16.3828
G180_1,16.3933
G180_2,16.4147
G180_3,15.9725
C30_1,15.2891
C30_2,15.850999999999999
C90_1,13.8733
C90_2,14.1098
BI_1,14.4556
BI_2,14.5955
BC_2,12.8749
BC/t_1,13.0171
BC/t_2,13.1991
BC_1,12.9896
Sw_1,11.3723
Sw_2,12.9567
BT_1,13.0638
BT_2,12.6852
B36_1,12.5073
B36_2,13.0326
B60_1,13.1487
B60_2,14.4269
M9exp_1,16.276
M9exp_2,15.9927
M9exp_3,16.0452
M9tran_1,14.7814
M9tran_2,15.2588
M9tran_3,15.6735
M9stat_1,12.7431
M9stat_2,12.6531
M9stat_3,12.374600000000001
M+G_1,14.7651
M+G_2,15.6534
M+G_3,14.9071
Glu_1,15.8112
Glu_2,15.3341
Glu_3,16.3862
Fru_1,16.1226
Fru_2,15.6847
Fru_3,15.3297
Mal_1,13.0121
Mal_2,15.0592
Mal_3,14.3706
G+S_2,13.54
G+S_3,14.4321
Pyr_1,13.5031
Pyr_2,14.3843
Pyr_3,14.0153
Gly_1,13.4697
Gly_2,13.6517
Gly_3,12.3831
Glucon_1,14.6148
Glucon_2,14.8134
Glucon_3,12.4811
aero_1,16.1649
