,BSU23880
M9exp_1,13.4962
M9exp_2,13.1055
M9exp_3,13.0909
M9tran_1,12.9072
M9tran_2,12.7806
M9tran_3,13.3453
M9stat_1,12.5448
M9stat_2,12.8535
M9stat_3,12.5593
MG-0.1_1,13.03
MG-0.1_2,12.2278
MG-0.1_3,13.6917
MG-0.2_2,13.0185
MG-0.2_3,13.2165
MG+5_1,12.9228
MG+5_2,12.8507
MG+5_3,12.9629
MG+10_1,13.6484
MG+10_2,13.3196
MG+10_3,12.0279
MG+15_1,12.8673
MG+15_2,13.8224
MG+15_3,13.5047
MG+25_1,13.2676
MG+25_2,12.8599
MG+25_3,13.4441
MG+45_1,12.9113
MG+45_2,12.4009
MG+45_3,13.595999999999998
MG+60_2,12.8313
MG+60_3,12.9898
MG+90_2,12.5029
MG+90_3,13.3947
MG+120_1,12.2766
MG+120_2,13.2939
MG+120_3,13.1002
MG+150_1,13.1898
MG+150_3,13.5621
GM-0.1_1,13.0834
GM-0.1_2,13.4865
GM-0.1_3,13.5984
GM-0.2_1,12.6415
GM-0.2_2,13.726
GM-0.2_3,13.5936
GM+5_1,13.0207
GM+5_2,13.4185
GM+5_3,13.6968
GM+10_2,13.2642
GM+10_3,12.632
GM+15_1,13.3179
GM+15_2,13.2509
GM+15_3,13.5681
GM+25_1,13.6055
GM+25_2,13.5253
GM+25_3,13.1947
GM+45_1,13.6415
GM+45_2,12.6008
GM+45_3,12.2759
GM+60_1,13.2351
GM+60_2,12.673
GM+60_3,12.4533
GM+90_1,13.2143
GM+90_2,13.3496
GM+90_3,12.9971
GM+120_1,12.0446
GM+120_3,12.8281
GM+150_1,12.9638
GM+150_2,12.5971
GM+150_3,12.9892
BT_1,12.2373
BT_2,11.5555
B36_1,13.6978
B36_2,13.3451
B60_1,14.1908
B60_2,14.3367
S0_1,13.062
S0_2,13.0826
S0_3,13.106
S1_1,13.2283
S1_2,13.0271
S1_3,13.2511
S2_1,13.1005
S2_2,12.9041
S2_3,12.6499
S3_1,13.154000000000002
S3_2,13.2463
S4_1,13.4597
S4_2,12.9942
S4_3,12.8128
S5_1,12.7198
S5_2,12.6267
S5_3,13.0122
S6_1,12.1235
S6_2,9.1589
S6_3,12.174
S6/t_1,11.6943
S6/t_2,8.6285
S6_4,11.2171
S6_5,11.8362
S6_6,11.9956
S7_4,11.8443
S7_5,11.6782
S7_6,11.8272
S8_4,11.3113
S8_5,10.2241
G135_1,12.9176
G135_3,11.2264
G150_1,12.6897
G150_2,13.1517
G150_3,12.7446
G180_1,12.7912
G180_2,13.0221
G180_3,12.3623
T-5.40H_1,13.9079
T-4.40H_1,13.4729
T-3.40H_1,13.5584
T-2.40H_1,13.1697
T-1.40H_1,13.6048
T-1.10H_1,13.4568
T-0.40H_1,13.5444
T0.0H_1,13.4846
T0.30H_1,13.4668
T1.0H_1,12.9448
T1.30H_1,12.9194
T2.0H_1,12.7301
T2.30H_1,13.6181
T3.0H_1,13.2365
T3.30H_1,13.4256
T4.0H_1,13.422
T5.0H_1,12.6098
LBexp_1,12.9522
LBexp_2,13.3305
LBexp_3,12.907
LBtran_1,13.5085
LBtran_2,13.5727
LBtran_3,13.2743
LBstat_1,13.5374
LBstat_2,12.8138
LBstat_3,12.3501
LBGexp_1,12.8323
LBGexp_2,12.8964
LBGexp_3,12.9126
LBGtran_2,13.3443
LBGtran_3,13.4353
LBGstat_1,14.1761
LBGstat_2,14.0334
LBGstat_3,13.269
Mt0_1,12.6161
Mt0_3,12.8339
M0t45_1,12.9655
M0t45_2,13.2603
M0t45_3,13.3553
M0t90_1,12.5557
M0t90_2,13.9532
M0t90_3,13.3317
M40t45_1,12.6873
M40t45_2,13.4187
M40t45_3,13.3103
M40t90_1,12.2972
M40t90_2,13.4008
M40t90_3,13.2276
dia0_1,13.0302
dia0_2,13.1355
dia0_3,13.4231
dia5_1,12.7639
dia5_2,13.068
dia5_3,13.2337
dia15_1,13.6264
dia15_2,13.8483
dia15_3,12.9282
C30_1,12.9169
C30_2,13.202
C90_1,13.2977
C90_2,13.3319
SMM_1,13.1486
SMM_2,13.2061
