,0
name,ArsR+ – Diamide Stress
TF,[ArsR] / [YodB] / [SigA + CtsR] / [SigA + CsoR]
regulator,"[<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/ArsR"" target=""_blank"">ArsR</a>] / [<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/YodB"" target=""_blank"">YodB</a>] / [<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CtsR"" target=""_blank"">CtsR</a>] / [<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/SigA"" target=""_blank"">SigA</a> + <a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/CsoR"" target=""_blank"">CsoR</a>]"
function,"Detoxification in response to: oxidative protein damage, arsenic, catechol, copper, toxic quinones"
category,Multi-Purpose
has_venn,True
scatter,5
exp_var,0.009966696222060922
precision,0.4666666667
recall,0.28
