,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,1.4836205027333333,1.2907956283653665,3.0,0.0,2.6408099648,1.0,1.7185598926,2.0,0.0914916508,,,,,,,,,,
1,LB__LBtran,6.2968409846333335,2.4874303930865787,3.0,3.0,8.953759425,4.0,5.9133147046,5.0,4.0234488243,,,,,,,,,,
2,LB__LBstat,0.08228793823333329,1.0725989488205292,3.0,6.0,1.2825295095,7.0,-0.2531941636,8.0,-0.7824715312,,,,,,,,,,
3,LB__LBGexp,2.550697846333333,2.8544473914932063,3.0,9.0,1.6882620689,10.0,5.736915428,11.0,0.22691604210000002,,,,,,,,,,
4,LB__LBGtran,-0.39201522455000004,1.6072480912188731,2.0,12.0,-1.5285112489000001,13.0,0.7444807998,,,,,,,,,,,,
5,LB__LBGstat,1.2266892607666666,1.5182424189077288,3.0,14.0,-0.37823552050000003,15.0,1.4182323626,16.0,2.6400709402,,,,,,,,,,
6,Life Cycle__S0,-4.2942549624,0.6271848021886239,3.0,17.0,-3.5715414688,18.0,-4.6959190376,19.0,-4.6153043808,,,,,,,,,,
7,Life Cycle__S1,4.386005041233333,0.7705662592803962,3.0,20.0,3.8890924049,21.0,5.2736645617,22.0,3.9952581571,,,,,,,,,,
8,Life Cycle__S2,3.0720897785,1.2811289895154918,3.0,23.0,4.3139942117,24.0,1.7550438025,25.0,3.1472313213,,,,,,,,,,
9,Life Cycle__S3,1.89563510305,1.0076708684003153,2.0,26.0,2.6081660073,27.0,1.1831041988,,,,,,,,,,,,
10,Life Cycle__S4,3.0170250685333335,0.3176733075057146,3.0,28.0,3.0491069716,29.0,2.6845281265,30.0,3.3174401075,,,,,,,,,,
11,Life Cycle__S5,5.079323594233333,0.9399487951872793,3.0,31.0,4.9353585192,32.0,6.0829494543,33.0,4.2196628092,,,,,,,,,,
12,Life Cycle__S6,6.0413239083875,2.753898051278972,8.0,34.0,6.1396136589,35.0,11.226509603,36.0,5.5585143327,37.0,5.5463119818,38.0,8.9173809527,39.0,3.8485663789,40.0,3.2394306261,41.0,3.854263733
13,Life Cycle__S7,5.207295906833333,0.6057156051165604,3.0,42.0,4.9217732589,43.0,5.9030029853,44.0,4.7971114763,,,,,,,,,,
14,Life Cycle__S8,7.03624431375,1.9138125773297923,2.0,45.0,5.6829744624,46.0,8.3895141651,,,,,,,,,,,,
15,Life Cycle__G135,1.458654085,0.1814042212758238,2.0,47.0,1.33038193,48.0,1.58692624,,,,,,,,,,,,
16,Life Cycle__G150,0.46881771396666655,1.664831921940007,3.0,49.0,0.6972871681,50.0,2.0076155364,51.0,-1.2984495626,,,,,,,,,,
17,Life Cycle__G180,4.370279113,0.7151565572820706,3.0,52.0,3.9982372441000003,53.0,5.1947650326,54.0,3.9178350623,,,,,,,,,,
18,Stress Time Course__C30,-4.655887309000001,0.6620037297825102,2.0,55.0,-4.1877799825,56.0,-5.1239946355,,,,,,,,,,,,
19,Stress Time Course__C90,3.3451706129,0.11079782033561206,2.0,57.0,3.423516503,58.0,3.2668247228,,,,,,,,,,,,
20,Biofilm__BI,-0.25013286970000004,0.5437268922168194,2.0,59.0,0.1343401029,60.0,-0.6346058423000001,,,,,,,,,,,,
21,Biofilm__BC,5.88362646585,0.3853179484614006,4.0,61.0,6.0025784341,62.0,5.427460627,63.0,6.3406049702,64.0,5.7638618321,,,,,,,,
22,Biofilm__Sw,7.8123209755000005,1.1925555609648881,2.0,65.0,8.6555850996,66.0,6.9690568514,,,,,,,,,,,,
23,Life Cycle__BT,-1.1338866443,0.40710451696835825,2.0,67.0,-1.4217530089000001,68.0,-0.8460202797,,,,,,,,,,,,
24,Life Cycle__B36,-1.13673755575,0.011596388930452993,2.0,69.0,-1.1285376705,70.0,-1.144937441,,,,,,,,,,,,
25,Life Cycle__B60,2.56774436325,0.44370489054499385,2.0,71.0,2.2539976263,72.0,2.8814911002,,,,,,,,,,,,
26,M9__M9exp,1.850371707708594e-17,0.3671939534640663,3.0,73.0,-0.4150257912,74.0,0.1323690739,75.0,0.2826567173,,,,,,,,,,
27,M9__M9tran,0.42656610800000005,0.9950652727812547,3.0,76.0,0.12404568490000001,77.0,1.5377825385000001,78.0,-0.38212989940000003,,,,,,,,,,
28,M9__M9stat,3.9256449749000004,1.611251729051842,3.0,79.0,2.068424521,80.0,4.7584362393,81.0,4.9500741644,,,,,,,,,,
29,Supplement__M+G,-0.11877094220000002,1.385483756511227,3.0,82.0,1.4608606437,83.0,-1.1279911088,84.0,-0.6891823615,,,,,,,,,,
30,Supplement__Glu,-2.1711113452,0.8302220675524097,3.0,85.0,-1.2437540278,86.0,-2.4243737834,87.0,-2.8452062244,,,,,,,,,,
31,Supplement__Fru,-1.3557823845333334,0.6173962683825541,3.0,88.0,-1.6053830863,89.0,-1.8093009504,90.0,-0.6526631169,,,,,,,,,,
32,Supplement__Mal,-0.9792522568,0.43234521020472144,3.0,91.0,-0.5766814952,92.0,-0.9248523482000001,93.0,-1.436222927,,,,,,,,,,
33,Supplement__G+S,-2.09214077705,0.6885328213555288,2.0,94.0,-1.6052745499999999,95.0,-2.5790070041,,,,,,,,,,,,
34,Supplement__Pyr,-0.5059108416666668,1.5388642896219922,3.0,96.0,1.2211968558,97.0,-1.7313038161,98.0,-1.0076255647,,,,,,,,,,
35,Supplement__Gly,2.4466640888666666,2.130674638734506,3.0,99.0,3.356634497,100.0,0.0120981695,101.0,3.9712596001,,,,,,,,,,
36,Supplement__Glucon,-0.7093894059,1.4794480289435146,3.0,102.0,-1.8729916047000001,103.0,-1.2107729226,104.0,0.9555963096000001,,,,,,,,,,
37,Stressors__aero,0.3114094721333333,2.0689388564917492,3.0,105.0,2.1345254682,106.0,0.7368982349000001,107.0,-1.9371952867000002,,,,,,,,,,
38,Stressors__nit,0.45431002173333335,0.5795086464214629,3.0,108.0,0.35152840020000004,109.0,-0.0669310082,110.0,1.0783326732,,,,,,,,,,
39,Stressors__ferm,1.3835206545999998,1.098086274854844,3.0,111.0,0.7955717389,112.0,0.7045971109,113.0,2.650393114,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-1.6293404452,,1.0,114.0,-1.6293404452,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-1.0183419932,,1.0,115.0,-1.0183419932,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,0.6641748585,,1.0,116.0,0.6641748585,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,1.1547819436,,1.0,117.0,1.1547819436,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,3.0755172624,,1.0,118.0,3.0755172624,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,3.9861657859,,1.0,119.0,3.9861657859,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,7.0547672125,,1.0,120.0,7.0547672125,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,5.7892085147,,1.0,121.0,5.7892085147,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,6.7977715121,,1.0,122.0,6.7977715121,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,2.6298842656,,1.0,123.0,2.6298842656,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,3.5938830135,,1.0,124.0,3.5938830135,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,4.7197982638,,1.0,125.0,4.7197982638,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,4.7789574653999995,,1.0,126.0,4.7789574653999995,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,4.6616141653,,1.0,127.0,4.6616141653,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,4.9125290883,,1.0,128.0,4.9125290883,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,5.8922650142,,1.0,129.0,5.8922650142,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,6.3096463392,,1.0,130.0,6.3096463392,,,,,,,,,,,,,,
57,Stressors__HPh,-1.4997523344,0.37948423556274646,3.0,131.0,-1.0640727457999999,132.0,-1.7581600606,133.0,-1.6770241968000001,,,,,,,,,,
58,Stressors__LPh,-3.3849160143666666,1.6272979865536323,3.0,134.0,-1.537127256,135.0,-4.0132494601,136.0,-4.604371327,,,,,,,,,,
59,Stressors__LPhT,16.572827410733336,0.7407035598483876,3.0,137.0,17.4227021572,138.0,16.0646647405,139.0,16.2311153345,,,,,,,,,,
60,Stressors__SMMPr,1.5436028185333335,0.560043929956683,3.0,140.0,1.2141183224,141.0,2.1902466941,142.0,1.2264434391,,,,,,,,,,
61,Stressors__HiTm,4.033233631633333,1.9713095957472726,3.0,143.0,1.8337642131,144.0,4.6252162065,145.0,5.6407204753,,,,,,,,,,
62,Stressors__LoTm,-1.2735047251333333,0.30035154837231515,3.0,146.0,-1.4976267186,147.0,-0.9322319232,148.0,-1.3906555336,,,,,,,,,,
63,Stressors__HiOs,1.886036447233333,0.08479701950438993,3.0,149.0,1.8141971576,150.0,1.8643377628,151.0,1.9795744213000002,,,,,,,,,,
64,Stressors__BMM,-1.3288738054666664,1.9838068726885683,3.0,152.0,-2.7490664801999998,153.0,-2.1753054258,154.0,0.9377504896000001,,,,,,,,,,
65,Stressors__Heat,14.337371218133335,0.28492961869432465,3.0,155.0,14.0914972095,156.0,14.6496343076,157.0,14.2709821373,,,,,,,,,,
66,Stressors__Cold,0.2507790517666666,2.5763515295148998,3.0,158.0,-2.6998862442,159.0,1.3978314277,160.0,2.0543919718,,,,,,,,,,
67,Stressors__Etha,20.629155462933333,0.5590241442528078,3.0,161.0,21.0143259239,162.0,19.9879715467,163.0,20.8851689182,,,,,,,,,,
68,Stress Time Course__SMM,-0.8721252228999999,0.28868359329452664,3.0,164.0,-0.9537215466000001,165.0,-0.5514257445,166.0,-1.1112283776,,,,,,,,,,
69,Stress Time Course__Salt,16.295091086866666,0.33857547440923896,3.0,167.0,16.47858901,168.0,16.5023065647,169.0,15.9043776859,,,,,,,,,,
70,Stress Time Course__Mt0,2.77718470895,0.6037434844474686,2.0,170.0,3.2040958209,171.0,2.350273597,,,,,,,,,,,,
71,Stress Time Course__M0t45,3.0807114618,4.406700893657522,3.0,172.0,6.5890434507,173.0,-1.8652749784,174.0,4.5183659131,,,,,,,,,,
72,Stress Time Course__M0t90,3.041234277066667,1.1825860562103572,3.0,175.0,2.2297111509,176.0,2.4959004495,177.0,4.3980912308,,,,,,,,,,
73,Stress Time Course__M40t45,6.2405211624333345,2.034250589131151,3.0,178.0,4.1153761234,179.0,8.1696930021,180.0,6.4364943618,,,,,,,,,,
74,Stress Time Course__M40t90,2.2168695984,1.1260308474005774,3.0,181.0,0.9918715693000001,182.0,2.4519029313000003,183.0,3.2068342946,,,,,,,,,,
75,Stress Time Course__dia0,-1.1096413854,1.6095704065960013,3.0,184.0,0.31385820340000004,185.0,-0.7865223068,186.0,-2.8562600528,,,,,,,,,,
76,Stress Time Course__dia5,54.784366827533326,1.2379421198072118,3.0,187.0,53.4514521387,188.0,55.8980428167,189.0,55.0036055272,,,,,,,,,,
77,Stress Time Course__dia15,41.140305260800005,10.069359053044781,3.0,190.0,52.5393664196,191.0,37.4252255532,192.0,33.4563238096,,,,,,,,,,
78,Stressors__Diami,53.36526489853333,1.7900173174229645,3.0,193.0,54.1349017055,194.0,54.6417430928,195.0,51.3191498973,,,,,,,,,,
79,Stressors__Paraq,7.6419024232,0.24670956569638883,3.0,196.0,7.7608256193,197.0,7.806625046,198.0,7.3582566043,,,,,,,,,,
80,Stressors__H2O2,16.134996906433333,1.8544684253269095,3.0,199.0,15.3158152605,200.0,14.8311819941,201.0,18.2579934647,,,,,,,,,,
81,Stressors__Oxctl,4.145551004,2.620351623212785,3.0,202.0,2.3899788474,203.0,7.1575154796,204.0,2.889158685,,,,,,,,,,
82,Carbon Transition__GM-0.1,-0.046006061733333346,0.4703637977056033,3.0,205.0,-0.4692485799,215.0,-0.1291583264,225.0,0.4603887211,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.06217447796666667,0.2949375752139879,3.0,206.0,-0.2685559005,216.0,0.1571746486,226.0,0.2979046858,,,,,,,,,,
84,Carbon Transition__GM+5,0.9874082473333333,0.17425494257106852,3.0,207.0,0.8044349478,217.0,1.0064010094,227.0,1.1513887848,,,,,,,,,,
85,Carbon Transition__GM+15,-0.4740828991666666,1.1635740435671105,3.0,208.0,-1.7161382797,219.0,0.5906545821,229.0,-0.2967649999,,,,,,,,,,
86,Carbon Transition__GM+25,-1.4509515468,0.8478501328679972,3.0,209.0,-2.3747749588,220.0,-1.26968655,230.0,-0.7083931316000001,,,,,,,,,,
87,Carbon Transition__GM+45,0.18923765366666676,1.7627784452063784,3.0,210.0,-0.9708314523,221.0,-0.6791985728000001,231.0,2.2177429861,,,,,,,,,,
88,Carbon Transition__GM+60,-0.4945019853333333,0.9428272502874122,3.0,211.0,-1.4530894229,222.0,-0.4621487741,232.0,0.431732241,,,,,,,,,,
89,Carbon Transition__GM+90,-1.4300728932333333,0.4574678194519803,3.0,212.0,-1.1332903921,223.0,-1.2000240348,233.0,-1.9569042528,,,,,,,,,,
90,Carbon Transition__GM+120,-0.49382372700000005,0.5881992708400755,2.0,213.0,-0.9097434201000001,234.0,-0.0779040339,,,,,,,,,,,,
91,Carbon Transition__GM+150,-0.2142161463,1.1244307293862335,3.0,214.0,0.7232584510000001,224.0,-1.4608997797,235.0,0.09499288980000001,,,,,,,,,,
92,Carbon Transition__GM+10,0.05873129415,0.7166992480253156,2.0,218.0,0.5655141925,228.0,-0.4480516042,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,0.16472670916666668,0.6386197870600192,3.0,236.0,-0.3143001438,244.0,-0.0812855465,254.0,0.8897658178000001,,,,,,,,,,
94,Carbon Transition__MG+5,1.8146316050666667,1.2967014152860148,3.0,237.0,0.8097128205,246.0,1.3558219207,256.0,3.278360074,,,,,,,,,,
95,Carbon Transition__MG+10,0.4539915132666667,0.5401037383591566,3.0,238.0,0.0850657979,247.0,0.20298633470000002,257.0,1.0739224072,,,,,,,,,,
96,Carbon Transition__MG+15,0.6870463667333334,0.766999123929627,3.0,239.0,-0.06075347700000001,248.0,0.6499910582,258.0,1.471901519,,,,,,,,,,
97,Carbon Transition__MG+25,1.3448003622333333,0.6873972693009013,3.0,240.0,0.6988415368,249.0,1.2683202617,259.0,2.0672392882,,,,,,,,,,
98,Carbon Transition__MG+45,1.8824659162666666,0.4979061937498527,3.0,241.0,1.5242231703,250.0,2.4510191562,260.0,1.6721554223,,,,,,,,,,
99,Carbon Transition__MG+120,1.098907558,0.6337932564493134,3.0,242.0,1.8302493401,253.0,0.7566522651,263.0,0.7098210688000001,,,,,,,,,,
100,Carbon Transition__MG+150,-3.66371954375,0.7317773342262555,2.0,243.0,-4.1811642591,264.0,-3.1462748284,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,1.0311627436,1.7060736922585618,2.0,245.0,-0.1752135334,255.0,2.2375390206,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.61410741635,0.18598539449631554,2.0,251.0,1.4825958827,261.0,1.74561895,,,,,,,,,,,,
103,Carbon Transition__MG+90,0.1151221708,0.4164225288660008,2.0,252.0,-0.1793330232,262.0,0.4095773648,,,,,,,,,,,,
