,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.20012963786492866,0.27311409764733496,2.0,0.0,-0.007008807380853188,1.0,-0.3932504683490041,,
1,Chrom__sac_sta,-2.7127115021539803,0.0,2.0,2.0,-2.7127115021539803,3.0,-2.7127115021539803,,
2,Chrom__sac_MW001,0.0,0.7772829676292213,2.0,4.0,-0.5496220573114261,5.0,0.5496220573114261,,
3,Chrom__sac_fadR,-0.5356036494696172,0.20533424222630564,2.0,6.0,-0.6807968845576391,7.0,-0.3904104143815954,,
4,FadR__wt_p,0.0,1.348968369674031,2.0,8.0,0.9538646818026688,9.0,-0.9538646818026688,,
5,FadR__ko_p,0.1989995867608793,1.1114407134754973,2.0,10.0,0.984906852146218,11.0,-0.5869076786244594,,
6,GDGT__75_2.4_log,0.0,0.9294400839940234,3.0,12.0,1.0732249653791557,27.0,-0.5366124826895778,50.0,-0.5366124826895778
7,GDGT__80_3.5_stat,0.21226919384994922,0.6601922405373642,3.0,13.0,-0.5366124826895778,20.0,0.7101441051030485,42.0,0.463275959136377
8,GDGT__80_2.4_log,0.502189032472498,0.3925735251789155,3.0,14.0,0.3869091013884873,37.0,0.9394957937556504,41.0,0.18016220227335636
9,GDGT__75_3.5_stat,0.23419495833752293,0.7487698365931321,3.0,15.0,0.9587862152297634,24.0,-0.5366124826895778,28.0,0.2804111424723833
10,GDGT__80_1.6_stat,-0.029012451029319892,0.8791890447591374,3.0,16.0,0.986187612291196,17.0,-0.5366124826895778,33.0,-0.5366124826895778
11,GDGT__75_2.4_stat,1.3427177321105994,0.1788207811492378,3.0,18.0,1.269188438120262,26.0,1.5465810145424033,31.0,1.212383743669133
12,GDGT__80_2.4_stat,0.3987639352785884,0.8460135067928092,3.0,19.0,-0.5366124826895778,29.0,1.1104645849447978,30.0,0.6224397035805452
13,GDGT__80_1.6_log,0.6473762270445764,0.19573156498037259,2.0,21.0,0.5089731101546996,39.0,0.7857793439344533,,
14,GDGT__65_3.5_stat,0.7813022226791052,1.182867825757687,3.0,22.0,1.7509071493801305,23.0,-0.5366124826895778,34.0,1.129612001346763
15,GDGT__75_1.6_stat,-0.24484330888558745,0.5053590331109057,3.0,25.0,-0.5366124826895778,32.0,-0.5366124826895778,38.0,0.33869503872239337
16,GDGT__75_1.6_log,1.4689196343442543,0.41683936801843724,2.0,35.0,1.1741696905529024,36.0,1.7636695781356062,,
17,GDGT__65_2.4_stat,1.3990748764176677,1.6948464208373,3.0,40.0,-0.5366124826895778,46.0,2.1172383083157746,49.0,2.616598803626806
18,GDGT__65_2.4_log,2.0988904835372497,0.17004601537123276,3.0,43.0,1.9587618022173907,44.0,2.2880707838638066,47.0,2.0498388645305523
19,GDGT__80_3.5_log,0.45125371204020204,0.8678192208282918,3.0,45.0,-0.5366124826895778,51.0,0.7995829426240139,52.0,1.09079067618617
20,GDGT__65_1.6_log,0.9733776875725297,0.7868551893435469,3.0,48.0,1.7625040543625183,53.0,0.1888135145320048,54.0,0.9688154938230664
21,NutLim__t0,-1.1102230246251565e-16,0.40090686415171906,2.0,55.0,-0.28348396226591466,56.0,0.28348396226591444,,
22,NutLim__t05,-0.7182217276606851,0.39784483754252886,3.0,57.0,-0.6502382059083478,58.0,-1.145677839319556,59.0,-0.3587491377541516
23,NutLim__t1,-1.0469618102915454,1.0734835971763648,3.0,60.0,-0.19415748946078185,61.0,-2.252408658889828,62.0,-0.6943192825240265
24,NutLim__t15,-0.5890268183360309,0.11887636366322843,3.0,63.0,-0.5203197194869986,64.0,-0.5204673425227078,65.0,-0.7262933929983861
25,NutLim__t2,-1.228041840329002,0.17489539978434093,3.0,66.0,-1.2962475172530872,67.0,-1.0293200780087957,68.0,-1.3585579257251232
26,NutLim__t4,-0.9309291830108233,0.23943920184553708,2.0,69.0,-1.100238266317697,70.0,-0.7616200997039495,,
27,UV_irr__wt0,-1.5728159515523052e-16,0.613578807621672,3.0,71.0,-0.5000283374590704,72.0,0.6847068181565428,73.0,-0.18467848069747286
28,UV_irr__wt1,0.5969573502127279,0.10337523576947036,3.0,74.0,0.6025942747189048,75.0,0.6973987939346951,76.0,0.4908789819845838
29,UV_irr__wt2,1.1036500797419988,0.1546037463174363,3.0,77.0,1.282170524468751,78.0,1.0139942738751864,79.0,1.0147854408820591
30,UV_irr__mut0,0.061306966895071334,0.5604749216380436,3.0,80.0,-0.5791315775360006,81.0,0.3008355278085717,82.0,0.46221695041264294
31,UV_irr__mut1,0.5739574983952691,0.4791648740586761,3.0,83.0,0.5663367675142283,84.0,1.056887285146694,85.0,0.09864844252488504
32,UV_irr__mut2,1.075058127820329,0.3180537624253434,3.0,86.0,0.7078126993154799,87.0,1.256172411361319,88.0,1.261189272784188
33,YtrA__overexpr,0.3335367377125509,0.24433774213014392,3.0,89.0,0.615455004996645,90.0,0.20219530431054444,91.0,0.18295990383046326
34,YtrA__wt,-1.850371707708594e-17,0.4331183351555069,3.0,92.0,-0.3990051862620039,93.0,-0.06162503514661965,94.0,0.4606302214086235
