,-0.1306655833293138,-0.10690820454216583,-0.08315082575501787,-0.0593934469678699,-0.03563606818072193,-0.011878689393573963,0.011878689393574005,0.035636068180721986,0.05939344696786994,0.0831508257550179,0.10690820454216587,0.13066558332931386,0.1544229621164618,0.17818034090360976,0.20193771969075777,0.22569509847790573,0.24945247726505368,0.2732098560522016,0.2969672348393496,0.3207246136264976
thresh,-0.14254427272288778,0.14254427272288778,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,8,118,2076,1992,116,9,1,0,0,0,0,1,0,2,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ybcI'],[],['ybcF' 'ybcH'],['ybcC' 'ndhF'],[],[]
