sample,new_3016299_3016403_c
LBexp_1,15.5899
LBexp_2,15.4967
LBexp_3,15.6168
LBtran_1,11.5539
LBtran_2,14.093
LBtran_3,14.4814
LBstat_1,10.6826
LBstat_2,10.1672
LBstat_3,9.948
LBGexp_1,10.326
LBGexp_2,15.524
LBGexp_3,15.7172
LBGtran_2,14.6182
LBGtran_3,15.4958
LBGstat_1,13.8448
LBGstat_2,12.7911
LBGstat_3,13.8941
S0_1,13.1604
S0_2,13.7664
S0_3,13.0371
S1_1,12.3964
S1_2,11.81
S1_3,12.7548
S2_1,11.6282
S2_2,11.137
S2_3,10.826
S3_1,11.4245
S3_2,12.3925
S4_1,13.2149
S4_2,11.9537
S4_3,11.9948
S5_1,12.3832
S5_2,13.1625
S5_3,13.0818
S6_1,11.8003
S6_2,9.3547
S6_3,12.077
S6/t_1,11.7561
S6/t_2,8.7437
S6_4,11.3794
S6_5,11.7776
S6_6,11.7568
S7_4,11.5348
S7_5,11.6196
S7_6,11.468
S8_4,10.8072
S8_5,10.7397
G135_1,14.1081
G135_3,12.527
G150_1,14.4942
G150_2,15.0248
G150_3,14.363
G180_1,14.7053
G180_2,15.0814
G180_3,14.1886
C30_1,14.0116
C30_2,14.3948
C90_1,13.9866
C90_2,14.2791
BI_1,13.4778
BI_2,13.7358
BC_2,9.6066
BC/t_1,9.1404
BC/t_2,9.886
BC_1,9.0898
Sw_1,9.2831
Sw_2,10.7769
BT_1,11.226
BT_2,10.3612
B36_1,12.6351
B36_2,12.5698
B60_1,11.7568
B60_2,11.7711
M9exp_1,14.7003
M9exp_2,14.3173
M9exp_3,14.2909
M9tran_1,13.3166
M9tran_2,13.3027
M9tran_3,13.4913
M9stat_1,9.4186
M9stat_2,8.7816
M9stat_3,8.5179
M+G_1,13.8965
M+G_2,14.175
M+G_3,14.0347
Glu_1,14.0926
Glu_2,13.7597
Glu_3,13.9824
Fru_1,14.0985
Fru_2,13.2968
Fru_3,13.2542
Mal_1,13.1128
Mal_2,13.3529
Mal_3,13.524
G+S_2,12.1843
G+S_3,12.7111
Pyr_1,11.6503
Pyr_2,12.3871
Pyr_3,11.7242
Gly_1,11.2191
Gly_2,12.1619
Gly_3,10.2609
Glucon_1,12.1347
Glucon_2,12.4954
Glucon_3,11.5564
aero_1,15.2592
aero_2,13.8638
aero_3,15.0959
nit_1,13.409
nit_2,13.6311
nit_3,13.1093
ferm_1,10.5459
ferm_2,13.2917
ferm_3,13.2174
T-5.40H_1,13.7212
T-4.40H_1,13.3732
T-3.40H_1,13.3881
T-2.40H_1,12.8189
T-1.40H_1,13.0037
T-1.10H_1,12.9628
T-0.40H_1,12.9023
T0.0H_1,12.2532
T0.30H_1,10.063
T1.0H_1,9.3857
T1.30H_1,9.1805
T2.0H_1,8.9818
T2.30H_1,10.152
T3.0H_1,9.8446
T3.30H_1,10.3876
T4.0H_1,10.5179
T5.0H_1,10.5707
HPh_1,15.3368
HPh_2,14.9161
HPh_3,15.1476
LPh_1,15.3138
LPh_2,15.4441
LPh_3,15.309
LPhT_1,13.119000000000002
LPhT_2,13.1609
LPhT_3,12.9249
SMMPr_1,13.2032
SMMPr_2,13.1924
SMMPr_3,13.4108
HiTm_1,11.3011
HiTm_2,13.4493
HiTm_3,13.0761
LoTm_1,12.3133
LoTm_2,12.4975
LoTm_3,12.6327
HiOs_1,13.5465
HiOs_2,12.8921
HiOs_3,13.4623
BMM_1,14.7446
BMM_2,14.423
BMM_3,14.2426
Heat_1,14.9984
Heat_2,14.683
Heat_3,14.4183
Cold_1,13.5325
Cold_2,12.7959
Cold_3,11.1292
Etha_1,11.3818
Etha_2,11.1967
Etha_3,11.611
SMM_1,13.9217
SMM_2,14.0226
SMM_3,13.8506
Salt_1,13.5046
Salt_2,13.4261
Salt_3,13.4526
Mt0_1,15.45
Mt0_3,15.0854
M0t45_1,14.8654
M0t45_2,15.151
M0t45_3,14.9266
M0t90_1,9.9029
M0t90_2,10.7473
M0t90_3,10.2161
M40t45_1,14.7284
M40t45_2,12.0986
M40t45_3,15.2714
M40t90_1,9.9814
M40t90_2,10.9778
M40t90_3,11.2749
dia0_1,15.4271
dia0_2,15.4955
dia0_3,15.5296
dia5_1,14.6194
dia5_2,14.6732
dia5_3,14.8522
dia15_1,14.7967
dia15_2,15.3153
dia15_3,14.9014
Diami_1,13.3117
Diami_2,14.4371
Diami_3,14.0587
Paraq_1,14.5605
Paraq_2,15.3447
Paraq_3,13.6371
H2O2_1,14.7084
H2O2_2,14.9015
H2O2_3,14.4921
Oxctl_1,14.6779
Oxctl_2,14.884
Oxctl_3,15.4432
GM-0.1_1,13.3148
GM-0.2_1,13.4882
GM+5_1,13.2947
GM+15_1,13.7463
GM+25_1,14.7525
GM+45_1,14.2029
GM+60_1,14.3299
GM+90_1,14.7128
GM+120_1,13.4598
GM+150_1,14.2087
GM-0.1_2,13.8129
GM-0.2_2,14.0272
GM+5_2,13.9167
GM+10_2,14.3664
GM+15_2,14.103
GM+25_2,14.8474
GM+45_2,13.2415
GM+60_2,13.5252
GM+90_2,14.4214
GM+150_2,13.2259
GM-0.1_3,13.7734
GM-0.2_3,13.2511
GM+5_3,13.6804
GM+10_3,12.6404
