,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-13.7596009475,1.4707398949007044,3.0,0.0,-13.6453751776,1.0,-15.2841231801,2.0,-12.3493044848,,
1,AB0057_PGcoculture__AB ,0.0,0.2864726293065033,4.0,3.0,-0.031518266,4.0,-0.3335819876,5.0,-0.0008623331,6.0,0.36596258670000004
2,AB0057_PGcoculture__ABPG,0.7484244208249999,0.5647702348654025,4.0,7.0,0.4905097416,8.0,0.29553097640000003,9.0,1.5689304642000002,10.0,0.6387265011000001
3,AB5075_AZI__AZI_000,0.0,0.924628999318722,2.0,11.0,0.6538114355,17.0,-0.6538114355,,,,
4,AB5075_AZI__preculture,0.05736203235000002,0.32189674842044963,2.0,12.0,-0.1702533413,13.0,0.28497740600000004,,,,
5,AB5075_AZI__AZI_040,-3.34323889855,0.2346686881881607,2.0,14.0,-3.5091747193,18.0,-3.1773030778,,,,
6,AB5075_AZI__AZI_028,-0.9109183882,0.38136022348349974,2.0,15.0,-0.6412559881000001,19.0,-1.1805807883,,,,
7,AB5075_AZI__AZI_003,-0.31123115614999997,1.526542412503363,2.0,16.0,-1.3906596478,20.0,0.7681973355,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.26423248210000005,1.655922823008193,3.0,21.0,-1.5906369399,28.0,0.7895789363,29.0,1.5937554499000002,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.7768182088857073,3.0,22.0,-0.7086915183,23.0,-0.12185144640000001,24.0,0.8305429647,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,1.6039817145333333,1.8407382875191125,3.0,25.0,1.002076985,26.0,0.139544472,27.0,3.6703236866,,
11,AB5075_VIR-O_LSO__VIR-O,-3.700743415417188e-17,0.7503007451517107,3.0,30.0,-0.2682745827,32.0,0.8475605664,34.0,-0.5792859837000001,,
12,AB5075_VIR-O_LSO__LSO,0.40857852413333323,1.2947482891164996,3.0,31.0,0.4911117379,33.0,1.6600858083999999,35.0,-0.9254619739000001,,
13,AB5075_Zinc__Control,0.0,1.5328543776368018,3.0,36.0,-1.0812262924,37.0,1.754225449,38.0,-0.6729991566,,
14,AB5075_Zinc__Zinc,8.81094520705,0.6476320898543134,2.0,39.0,8.3530001646,40.0,9.2688902495,,,,
15,AB5075_biofilm+abx__planktonic,-1.4802973661668753e-16,4.012343560522103,3.0,41.0,4.4280509642,42.0,-1.0336974169,44.0,-3.3943535473,,
16,AB5075_biofilm+abx__biofilm,-1.0891676015,2.705491670547883,3.0,43.0,-4.1645514921,45.0,0.9241246208,46.0,-0.027075933200000003,,
17,AB5075_biofilm+abx__cip_biofilm,1.0302859289,3.9096185164197688,3.0,47.0,-3.4402048522,48.0,3.8097289637,50.0,2.7213336752,,
18,AB5075_biofilm+abx__tet_biofilm,-6.4388411171,1.3956436218441017,3.0,49.0,-5.7851931463,51.0,-8.041352904,52.0,-5.489977301,,
19,AB5075_gigAB__kan_gigB,3.1703234972,2.6622328693110417,3.0,53.0,2.4019463796,54.0,0.9767841215,55.0,6.1322399905000005,,
20,AB5075_gigAB__gigB,-0.31599883456666666,0.11361457766983649,3.0,56.0,-0.1886800418,57.0,-0.4070574283,58.0,-0.3522590336,,
21,AB5075_gigAB__kan_gigA,0.3747571481333334,4.575040191836404,3.0,59.0,4.8267644881,60.0,-4.3141139037,61.0,0.61162086,,
22,AB5075_gigAB__gigA,-1.3302568585333334,0.20323568961267918,3.0,62.0,-1.2303838066,63.0,-1.1962809715,64.0,-1.5641057975,,
23,AB5075_gigAB__kan_WT,1.7519638700999998,0.6751924211235524,3.0,65.0,1.5058141441,66.0,2.5156966292,67.0,1.234380837,,
24,AB5075_gigAB__WT,0.0,1.5555131745466264,3.0,68.0,-0.7447439738,69.0,1.7878713850999999,70.0,-1.0431274113,,
25,AB5075_med__CA-MHB,2.46578795685,0.40830947578457893,2.0,71.0,2.1770695577,72.0,2.7545063560000003,,,,
26,AB5075_med__CA-MHB_pH6,3.2193084182000002,3.3948623846766606,2.0,73.0,0.8187782048000001,74.0,5.6198386316,,,,
27,AB5075_med__RPMI+_pH7,4.5626680823,0.03577178620399426,2.0,75.0,4.5373736097,76.0,4.5879625549,,,,
28,AB5075_med__RPMI+_pH6,3.14388768865,3.940986413075876,2.0,77.0,5.9305859059,78.0,0.3571894714,,,,
29,AB5075_med__RPMI+_-HCO3,0.08160077685,1.6284971968699136,2.0,79.0,1.2331221879,80.0,-1.0699206342,,,,
30,AB5075_med__LB,0.0,0.2840176756090495,2.0,81.0,-0.2008308244,82.0,0.2008308244,,,,
31,AB5075_med__M9+AA,1.8622253736,0.16993043596381505,2.0,83.0,1.74206641,84.0,1.9823843372,,,,
32,AB5075_med__M9-AA,0.1263707369,1.342813764148447,2.0,85.0,-0.8231419816000001,86.0,1.0758834554,,,,
33,AYE_adeB__WT,0.0,0.13990101679422243,3.0,87.0,0.0404323012,88.0,0.1152320545,89.0,-0.1556643557,,
34,AYE_adeB__adeB,2.4324985920666666,1.8250310599081705,3.0,90.0,4.5362122525,91.0,1.4880195799,92.0,1.2732639438,,
35,COL__0ug/ml,0.0,2.536450683997657,2.0,93.0,-1.7935414788,94.0,1.7935414788,,,,
36,COL__0.25ug/ml,0.4989406366,2.419370330078439,2.0,95.0,-1.21181253,96.0,2.2096938032,,,,
37,COL__1ug/ml,-0.17981312859999998,2.6845832782350274,2.0,97.0,-2.0781001693,98.0,1.7184739121,,,,
