,-0.09801848793345737,-0.0762366017260224,-0.054454715518587424,-0.03267282931115245,-0.01089094310371748,0.010890943103717493,0.032672829311152465,0.054454715518587424,0.07623660172602241,0.0980184879334574,0.11980037414089235,0.14158226034832733,0.1633641465557623,0.1851460327631973,0.20692791897063223,0.22870980517806722,0.2504916913855022,0.2722735775929372,0.2940554638003722,0.3158373500078071
thresh,-0.10890943103717485,0.10890943103717485,1,,,,,,,,,,,,,,,,,
unreg,2,9,11,94,2688,2668,66,8,4,5,3,1,0,0,0,1,3,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['PP_2838' 'fucD' 'PP_2540'],['PP_4663'],[],[],[],['PP_2837'],['PP_2836' 'PP_2835' 'PP_2834'],['PP_2585'],[],[]
