,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.700743415417188e-17,0.5491004696494199,3.0,0.0,0.0272978808,1.0,0.5349423875,2.0,-0.5622402683000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.8916903960333333,0.1524124514400257,3.0,3.0,0.7433198815000001,4.0,0.883904938,5.0,1.0478463686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,1.2591993341333334,0.3578206287761121,3.0,6.0,0.9771706687,7.0,1.1387170583,8.0,1.6617102754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.229421046191072e-17,1.3558312766919325,21.0,9.0,0.2081375993,10.0,-0.7401073258,11.0,-0.0325887982,12.0,-0.1301023144,13.0,-0.9608122693000001,14.0,-1.0436516954,15.0,-0.8601531186,16.0,-0.897459424,17.0,-0.7475464986,18.0,-0.4192682169,19.0,-0.45158772880000003,20.0,-1.6248738394000002,21.0,-0.48142989950000004,22.0,0.05482528800000001,23.0,0.00029757490000000003,24.0,-0.5740723889,25.0,0.1371217757,26.0,-0.5915030564,27.0,2.739884163,28.0,3.2558450027,29.0,3.1590451706
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.4855069801714285,1.7669221673323525,21.0,30.0,-0.1230142563,31.0,-0.0065133772,32.0,-0.7836309811000001,33.0,0.2161417068,34.0,-0.1075017634,35.0,-0.1501848821,36.0,-1.246399295,37.0,-2.0398287567,38.0,-1.0623988764,39.0,-0.1733911156,40.0,-0.047957204,41.0,0.3233277415,42.0,0.3028761607,43.0,0.5147229494000001,44.0,-0.2241710762,45.0,-0.2014700552,46.0,1.2690735485,47.0,0.6415594594,48.0,4.3891124774,49.0,4.5465556853999995,50.0,4.1587384937
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.10357369410181472,3.0,51.0,0.0024551655,52.0,0.10232428460000001,53.0,-0.1047794501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.0452887990250002,0.7968888127358268,4.0,54.0,-0.2114556454,55.0,-1.5122800333000002,56.0,-0.5488383364,57.0,-1.9085811810000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,6.938893903907228e-18,0.22843975546181544,4.0,58.0,-0.094183605,59.0,0.34196994610000003,60.0,-0.1193580453,61.0,-0.1284282958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-1.0563558662,0.8703824155519982,4.0,62.0,-1.3326020371,63.0,-2.1055232319,64.0,-0.7232488690000001,65.0,-0.0640493268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-1.0169522726,0.24110663817065087,4.0,66.0,-1.3672539372,67.0,-0.9849363107,68.0,-0.859816982,69.0,-0.8558018605000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
