k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,True,0.18804065212607385,,,
12,Zinc - Intermediate,False,-0.0483332688618686,,,
8,Zinc - Fast,False,-0.039458993915468456,,,
14,UC-7,False,0.012985545611009,,,
5,Lead,False,-0.012974099060520529,,,
6,Iron,False,0.012087026983499527,,,
1,UC-2,False,-0.011119818951701744,,,
10,Copper,False,0.0092559686396271,,,
9,UC-5,False,0.0085250732589917,,,
11,Chromium,False,-0.00658867864869535,,,
3,Cadmium,False,-0.003820529303047806,,,
4,UC-4,False,0.0036579371453262866,,,
2,UC-3,False,-0.0030175548419356345,,,
0,UC-1,False,-0.0015017011144664136,,,
13,UC-6,False,-0.00035945577023085214,,,
