,BSU38920
M9exp_1,12.9223
M9exp_2,12.6174
M9exp_3,12.3011
M9tran_1,12.3912
M9tran_2,12.5469
M9tran_3,12.729
M9stat_1,10.9038
M9stat_2,10.6538
M9stat_3,10.5698
MG-0.1_1,12.1258
MG-0.1_2,11.4069
MG-0.1_3,12.625
MG-0.2_2,11.88
MG-0.2_3,12.0613
MG+5_1,12.3262
MG+5_2,12.2324
MG+5_3,12.0014
MG+10_1,12.8386
MG+10_2,12.4544
MG+10_3,11.9429
MG+15_1,11.7991
MG+15_2,12.9615
MG+15_3,12.5383
MG+25_1,12.3636
MG+25_2,11.9633
MG+25_3,12.1015
MG+45_1,12.2393
MG+45_2,11.6027
MG+45_3,12.8208
MG+60_2,12.2508
MG+60_3,12.5145
MG+90_2,11.9709
MG+90_3,12.5501
MG+120_1,12.0059
MG+120_2,12.7728
MG+120_3,12.1571
MG+150_1,12.3447
MG+150_3,12.3023
GM-0.1_1,12.1067
GM-0.1_2,12.6067
GM-0.1_3,12.2988
GM-0.2_1,11.9152
GM-0.2_2,12.5046
GM-0.2_3,12.3542
GM+5_1,11.9114
GM+5_2,12.2901
GM+5_3,12.5237
GM+10_2,12.052
GM+10_3,11.2765
GM+15_1,12.1118
GM+15_2,11.8494
GM+15_3,12.1171
GM+25_1,12.6626
GM+25_2,12.1245
GM+25_3,11.6999
GM+45_1,12.4587
GM+45_2,11.5544
GM+45_3,12.138
GM+60_1,12.4069
GM+60_2,11.5206
GM+60_3,11.4664
GM+90_1,12.5624
GM+90_2,12.3578
GM+90_3,11.9954
GM+120_1,11.5415
GM+120_3,11.8392
GM+150_1,12.1989
GM+150_2,11.9413
GM+150_3,12.2723
BT_1,12.1659
BT_2,11.9184
B36_1,11.7394
B36_2,11.6217
B60_1,11.5396
B60_2,11.5483
S0_1,12.518
S0_2,12.5154
S0_3,12.818
S1_1,12.9655
S1_2,13.119000000000002
S1_3,13.1297
S2_1,12.6619
S2_2,12.732
S2_3,12.849
S3_1,12.3754
S3_2,12.5703
S4_1,12.3428
S4_2,12.3064
S4_3,12.032
S5_1,11.8515
S5_2,12.2895
S5_3,12.1902
S6_1,10.8374
S6_2,9.6488
S6_3,11.2469
S6/t_1,10.7613
S6/t_2,9.2374
S6_4,10.9765
S6_5,11.2252
S6_6,11.4393
S7_4,11.0762
S7_5,10.7572
S7_6,10.8391
S8_4,10.4657
S8_5,9.6658
G135_1,10.6521
G135_3,9.1432
G150_1,11.1873
G150_2,11.4419
G150_3,11.367
G180_1,10.3284
G180_2,10.6927
G180_3,9.6158
T-5.40H_1,12.9654
T-4.40H_1,12.8091
T-3.40H_1,12.6556
T-2.40H_1,12.5229
T-1.40H_1,12.3694
T-1.10H_1,12.2462
T-0.40H_1,12.3872
T0.0H_1,12.261
T0.30H_1,12.0836
T1.0H_1,11.7731
T1.30H_1,11.2307
T2.0H_1,11.3391
T2.30H_1,12.2166
T3.0H_1,11.6499
T3.30H_1,11.9873
T4.0H_1,11.7767
T5.0H_1,11.4151
LBexp_1,12.271
LBexp_2,12.7401
LBexp_3,12.3682
LBtran_1,13.8484
LBtran_2,13.349
LBtran_3,13.4184
LBstat_1,12.9841
LBstat_2,12.9089
LBstat_3,12.9354
LBGexp_1,11.7334
LBGexp_2,12.1556
LBGexp_3,11.84
LBGtran_2,13.293
LBGtran_3,13.3974
LBGstat_1,10.5769
LBGstat_2,10.8236
LBGstat_3,12.1292
Mt0_1,12.6859
Mt0_3,12.3035
M0t45_1,13.2588
M0t45_2,12.6478
M0t45_3,13.5121
M0t90_1,12.5352
M0t90_2,13.3476
M0t90_3,13.3803
M40t45_1,12.9891
M40t45_2,14.1953
M40t45_3,13.6353
M40t90_1,13.3445
M40t90_2,13.9007
M40t90_3,14.2145
dia0_1,12.3392
dia0_2,12.423
dia0_3,12.765
dia5_1,13.6731
dia5_2,13.6067
dia5_3,13.3897
dia15_1,13.6225
dia15_2,12.7288
dia15_3,12.8908
C30_1,10.2642
C30_2,10.4731
C90_1,12.618
C90_2,13.1437
SMM_1,12.3108
SMM_2,12.285
SMM_3,12.3413
Salt_1,11.8911
Salt_2,11.6884
Salt_3,11.739
M+G_1,12.2918
M+G_2,12.1822
M+G_3,12.1293
Glu_1,12.5286
Glu_2,12.4153
Glu_3,12.6294
Fru_1,12.3421
Fru_2,12.5731
Fru_3,12.1851
Mal_1,12.1821
Mal_2,11.9941
Mal_3,12.388
G+S_2,11.8071
G+S_3,12.1852
Pyr_1,11.7317
Pyr_2,11.8429
Pyr_3,11.842
Gly_1,11.9025
Gly_2,12.640999999999998
Gly_3,10.7576
Glucon_1,11.7118
Glucon_2,12.0856
Glucon_3,11.4293
BI_1,12.5515
BI_2,12.7628
BC_2,12.0899
BC/t_1,11.3948
BC/t_2,11.8979
BC_1,11.3766
Sw_1,11.3335
Sw_2,11.969
BMM_1,12.0929
BMM_2,11.9279
BMM_3,11.9452
Heat_1,12.8094
Heat_2,12.6843
Heat_3,12.204
Cold_1,10.9618
Cold_2,10.3196
Cold_3,9.9201
Etha_1,12.8015
Etha_2,11.9425
Etha_3,12.7599
SMMPr_1,12.3864
SMMPr_2,12.4817
SMMPr_3,12.5398
HiTm_1,12.6457
HiTm_2,12.3201
HiTm_3,12.5793
LoTm_1,11.9786
LoTm_2,11.6832
LoTm_3,11.6868
HiOs_1,12.4684
HiOs_2,12.1997
HiOs_3,12.341
Oxctl_1,10.9849
Oxctl_2,11.1124
Oxctl_3,11.535
Diami_1,11.8335
Diami_2,12.0531
Diami_3,11.8938
Paraq_1,11.4199
Paraq_2,11.7432
Paraq_3,10.4717
H2O2_1,12.0753
H2O2_2,12.2189
H2O2_3,12.2337
HPh_1,12.2507
HPh_2,11.8205
HPh_3,11.738
LPh_1,12.0392
LPh_2,12.4824
LPh_3,11.8678
LPhT_1,12.1515
LPhT_2,12.2591
LPhT_3,12.6038
aero_1,12.6136
aero_2,12.2518
aero_3,12.6738
nit_1,12.3234
nit_2,12.8743
nit_3,12.3857
ferm_1,12.3483
ferm_2,11.9958
ferm_3,12.5137
