,-0.29906811973087255,-0.24922343310906048,-0.1993787464872484,-0.14953405986543633,-0.09968937324362426,-0.049844686621812184,-1.1102230246251565e-16,0.04984468662181196,0.09968937324362404,0.1495340598654361,0.19937874648724818,0.24922343310906026,0.29906811973087233,0.3489128063526844,0.3987574929744965,0.44860217959630855,0.4984468662181206,0.5482915528399327,0.5981362394617448,0.6479809260835568
thresh,-0.3239904630417786,0.3239904630417786,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,98,4001,109,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ynfO'],[],[]
