k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.011178798861801623,,,
11,Chromium,False,-0.005972369504161179,,,
14,UC-7,False,-0.005942721725441516,,,
3,Cadmium,False,-0.005457305596210061,,,
10,Copper,False,-0.0045752436760813,,,
7,Zinc - Steady,False,-0.004530485197901726,,,
5,Lead,False,0.003988661798648536,,,
4,UC-4,False,-0.0025904450309462844,,,
0,UC-1,False,-0.0020909161516465247,,,
9,UC-5,False,-0.001293208220053509,,,
12,Zinc - Intermediate,False,-0.0011361862717060294,,,
2,UC-3,False,-0.0007985673134680838,,,
8,Zinc - Fast,False,-0.0004835339510464109,,,
13,UC-6,False,-0.000432138231699355,,,
1,UC-2,False,2.2816776618128642e-05,,,
