,-0.4122876899423353,-0.34357307495194606,-0.27485845996155683,-0.2061438449711676,-0.1374292299807784,-0.06871461499038917,5.551115123125783e-17,0.06871461499038928,0.1374292299807785,0.20614384497116772,0.27485845996155694,0.34357307495194617,0.4122876899423354,0.4810023049327246,0.5497169199231138,0.618431534913503,0.6871461499038922,0.7558607648942814,0.8245753798846707,0.8932899948750599
thresh,-0.4466449974375299,0.4466449974375299,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,8,4194,8,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ytiC'],[]
