,new_3195466_3195557_c
LBexp_1,12.5054
LBexp_2,12.4162
LBexp_3,12.2614
LBtran_1,11.7799
LBtran_2,11.5574
LBtran_3,11.4395
LBstat_1,11.9964
LBstat_2,11.7137
LBstat_3,11.1791
LBGexp_1,11.8437
LBGexp_2,12.1175
LBGexp_3,11.9186
LBGtran_2,11.7879
LBGtran_3,12.5082
LBGstat_1,11.2088
LBGstat_2,11.1375
LBGstat_3,11.0827
S0_1,10.9302
S0_2,11.2117
S0_3,11.0457
S1_1,12.182
S1_2,12.1396
S1_3,12.4283
S2_1,11.9376
S2_2,11.3537
S2_3,11.2322
S3_1,12.1604
S3_2,12.3151
S4_1,12.0127
S4_2,11.2153
S4_3,10.9641
S5_1,10.9558
S5_2,11.1851
S5_3,11.3316
S6_1,9.3181
S6_2,8.0936
S6_3,9.759
S6/t_1,9.764
S6/t_2,7.9664
S6_4,9.7112
S6_5,10.1687
S6_6,10.1369
S7_4,10.3676
S7_5,10.1993
S7_6,10.4021
S8_4,9.868500000000001
S8_5,9.4773
G135_1,11.5678
G135_3,9.7667
G150_1,11.5227
G150_2,11.853
G150_3,11.853
G180_1,11.1094
G180_2,11.4235
G180_3,10.5297
C30_1,10.8341
C30_2,11.098
C90_1,11.9364
C90_2,12.1565
BI_1,11.9551
BI_2,12.0531
BC_2,11.9713
BC/t_1,11.23
BC/t_2,11.88
BC_1,11.3248
Sw_1,11.1848
Sw_2,11.5369
BT_1,10.3022
BT_2,9.7662
B36_1,11.1927
B36_2,10.9959
B60_1,11.198
B60_2,11.4619
M9exp_1,12.3069
M9exp_2,11.8985
M9exp_3,11.6707
M9tran_1,11.7288
M9tran_2,11.8494
M9tran_3,11.945
M9stat_1,10.3383
M9stat_2,10.0218
M9stat_3,9.713
M+G_1,11.9743
M+G_2,11.9364
M+G_3,11.9374
Glu_1,12.326
Glu_2,12.2104
Glu_3,12.1678
Fru_1,11.6895
Fru_2,12.4021
Fru_3,11.651
Mal_1,11.1488
Mal_2,11.747
Mal_3,11.709
G+S_2,11.6072
G+S_3,11.84
Pyr_1,11.2684
Pyr_2,11.6563
Pyr_3,11.4752
Gly_1,10.2383
Gly_2,10.892
Gly_3,9.5454
Glucon_1,11.2103
Glucon_2,11.7204
Glucon_3,10.5025
aero_1,12.845
aero_2,11.6294
aero_3,12.1738
nit_1,11.7192
nit_2,12.1219
nit_3,11.7031
ferm_1,12.2374
ferm_2,11.6729
ferm_3,12.332
T-5.40H_1,12.4874
T-4.40H_1,12.1977
T-3.40H_1,12.280100000000001
T-2.40H_1,12.1096
T-1.40H_1,12.1479
T-1.10H_1,12.2208
T-0.40H_1,12.2059
T0.0H_1,12.1513
T0.30H_1,11.3975
T1.0H_1,11.1311
T1.30H_1,10.7863
T2.0H_1,10.6739
T2.30H_1,11.5996
T3.0H_1,11.1855
