,Value,list
TF,whiB4,
reg_genes,211,"['Rv1049' 'sigH' 'Rv0885' 'Rv1805c' 'whiB4' 'fabD' 'Rv3463' 'Rv0326'
 'Rv2699c' 'Rv3902c' 'cysO' 'Rv0694' 'ahpD' 'Rv0146' 'Rv0987' 'trxC'
 'Rv0654' 'Rv1673c' 'PPE3' 'katG' 'tgs4' 'leuC' 'Rv3822' 'icl1' 'fadD21'
 'dnaJ1' 'furA' 'PPE68' 'fadE10' 'clgR' 'hspR' 'Rv3054c' 'ahpC' 'Rv2517c'
 'fadE22' 'yrbE3A' 'Rv2035' 'Rv1593c' 'mmpL8' 'Rv1184c' 'Rv3484' 'Rv0145'
 'Rv3222c' 'Rv2016' 'Rv0692' 'pks2' 'Rv0147' 'acpM' 'alkB' 'Rv3191c'
 'pks3' 'Rv1342c' 'Rv2204c' 'dnaJ2' 'sigB' 'htpX' 'clpP2' 'Rv1674c' 'ldtA'
 'kasB' 'Rv2169c' 'narK1' 'pks16' 'fadD19' 'Rv2366c' 'Rv0693' 'mmpL4'
 'ndh' 'PE20' 'csd' 'PPE38' 'Rv1671' 'Rv3415c' 'Rv1462' 'Rv2743c' 'nirD'
 'Rv3173c' 'fadE24' 'trxB2' 'rubA' 'PPE20' 'eccCa1' 'rpiB' 'Rv2622'
 'Rv0325' 'Rv2791c' 'Rv1072' 'Rv0324' 'fas' 'Rv0412c' 'Rv2827c' 'Rv2466c'
 'Rv2516c' 'Rv2331A' 'Rv3527' 'Rv2050' 'mec' 'Rv1907c' 'Rv0794c' 'iniB'
 'grpE' 'fadE23' 'fxsA' 'Rv1461' 'Rv3531c' 'Rv2216' 'cysA1' 'Rv0140'
 'Rv2620c' 'fbpD' 'lysS' 'Rv3312A' 'Rv0250c' 'Rv3767c' 'Rv2659c' 'ppsA'
 'Rv3686c' 'Rv0331' 'nrdB' 'pks6' 'moeB1' 'Rv1875' 'hddA' 'Rv1465'
 'Rv1466' 'hsp' 'Rv2617c' 'ideR' 'efpA' 'Rv3249c' 'rubB' 'Rv3334'
 'Rv3242c' 'whiB6' 'Rv1289' 'Rv2706c' 'PE35' 'clpP1' 'glnH' 'kasA'
 'fadD23' 'Rv3467' 'Rv1012' 'nrdF1' 'drrA' 'Rv1073' 'Rv2331' 'Rv1200'
 '35kd_ag' 'groES' 'fadB2' 'cysT' 'leuD' 'Rv0839' 'lprD' 'nrdF2' 'clpB'
 'Rv0068' 'PPE19' 'Rv2640c' 'fadD9' 'espF' 'uvrA' 'cmtR' 'Rv1767' 'trxB1'
 'Rv2989' 'Rv1573' 'dnaK' 'Rv1592c' 'cysW' 'Rv1463']"
comp_genes,95,"['ruvA' 'Rv0059' 'Rv1765c' 'Rv1961' 'ruvC' 'Rv0621' 'dhaA' 'Rv1377c'
 'dnaB' 'Rv1000c' 'ssb' 'fadE21' 'Rv3394c' 'dnaE2' 'Rv0094c' 'Rv1378c'
 'Rv0071' 'Rv3263' 'Rv3190A' 'Rv2735c' 'Rv0515' 'Rv2012' 'Rv1945' 'ruvB'
 'lexA' 'Rv3395c' 'Rv3776' 'Rv0185' 'Rv2308' 'Rv1148c' 'dnaE1' 'ung'
 'rpsR1' 'Rv2119' 'Rv2578c' 'nrdR' 'Rv0060' 'Rv0095c' 'Rv0921' 'Rv3714c'
 'Rv3198A' 'Rv2100' 'Rv0057' 'Rv2308a' 'Rv2191' 'Rv1279' 'sigG' 'Rv2717c'
 'Rv1702c' 'Rv0922' 'fmu' 'Rv3644c' 'nei' 'Rv2886c' 'Rv0336' 'rplI']"
both_genes,39,"['Rv0181c' 'recA' 'Rv2885c' 'radA' 'ltp1' 'Rv3202c' 'Rv2978c' 'Rv3586'
 'Rv3074' 'thiL' 'alkA' 'Rv1833c' 'Rv3827c' 'Rv1128c' 'Rv3201c' 'Rv3517'
 'Rv1588c' 'fmt' 'recX' 'Rv2792c' 'bglS' 'ogt' 'Rv2015c' 'Rv0605'
 'Rv1587c' 'Rv2312' 'Rv1278' 'Rv3828c' 'Rv3555c' 'Rv2719c' 'Rv0184'
 'Rv0607' 'Rv3226c' 'Rv2734' 'Rv1277' 'Rv2024c' 'Rv2979c' 'lhr' 'Rv2722']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
