,A,Fnr
nac_ntrc__bw_delnac_csn__1,1.67210026600835,-0.17298681200000132
nac_ntrc__bw_delnac_csn__2,-0.4536163867603668,-0.2073357070000004
nac_ntrc__bw_delnac_cytd__1,3.552028405550578,-0.3990849310000009
nac_ntrc__bw_delnac_cytd__2,2.670216869660861,-0.4580705310000006
nac_ntrc__bw_delnac_gln__1,0.6321017896184562,-0.3877521210000019
nac_ntrc__bw_delnac_gln__2,0.370356855372001,-0.3182893920000005
nac_ntrc__bw_delnac_nh4__1,-0.8745707156199455,-0.4074629840000004
nac_ntrc__bw_delnac_nh4__2,-0.649877879939656,-0.4319254960000016
misc__wt_no_te__1,-3.2364473292000717,-0.5747228530000008
misc__wt_no_te__2,-3.103973210618627,-0.4345764080000016
misc__bw_delcbl__1,-1.6427402761853402,-0.5447975610000011
misc__bw_delcbl__2,-1.9607856853798649,-0.5101214760000019
misc__bw_delfabr__1,-0.636551726925434,-0.5468835700000003
misc__bw_delfabr__2,-1.3370079796538252,-0.5969020620000016
misc__bw_delfadr__1,-2.908411007671289,-0.6318394690000009
misc__bw_delfadr__2,-2.421030555776271,-0.5991148660000007
misc__nitr_031__1,-2.4728705683421355,-0.4462157430000016
omics__wt_glu__1,-0.4700398988877638,0.6836297179999988
omics__wt_glu__2,-0.592974964649554,0.7885854679999991
omics__wt_gly__1,-1.70179527818863,0.206760040999999
omics__wt_gly__2,-1.0817360779148162,0.1833143229999994
omics__wt_thr__1,16.76841862647245,-0.542585261000001
omics__wt_thr__2,17.726171465295415,-0.6071561150000004
omics__bw_ac__1,0.85318784616115,0.045715160999998616
omics__bw_ac__2,2.016288313174502,0.09762738399999904
omics__bw_fum__1,1.4364975553852926,-0.1884815580000012
omics__bw_fum__2,0.9274514779726912,-0.2422709619999992
omics__bw_glc__1,-1.115405396550148,-0.2345112470000004
omics__bw_glc__2,-1.1638092755219016,-0.2088260980000012
omics__bw_pyr__1,0.893933527335431,0.08724294099999952
omics__bw_pyr__2,1.4516181090567883,0.02212409499999879
ompr__wt_nacl__1,-1.0936798683328073,-0.7696515920000007
ompr__wt_nacl__2,-1.9627781683154533,-0.6463673310000004
ompr__bw_delompr_nacl__1,0.585298701588626,-1.035417797000001
ompr__bw_delompr_nacl__2,0.5392648066575078,-0.9836439900000008
minspan__wt_ade__1,3.542995716700826,-0.579642380000001
minspan__wt_glc__2,10.959280959198898,-0.946672155
minspan__wt_glc__3,9.272044924821362,-0.702451240000002
minspan__wt_glc__4,8.130459686981954,-0.6560544730000011
minspan__wt_glc_anaero__1,14.736093772864974,-1.3752412100000004
minspan__wt_glc_anaero__2,11.989825399207264,-1.5192858430000022
minspan__wt_trp__1,20.264195957851356,-1.8579653490000012
minspan__bw_delcra_glc__2,18.797250786087265,-1.774069647000001
minspan__bw_delcra_trp__1,18.26544642757302,-1.6792622710000007
minspan__bw_delmntr__1,20.67286040059555,-1.529694333000002
minspan__bw_delnac_ade__1,8.402380016257538,-0.24103003300000125
minspan__bw_delnac_glc__1,6.996952098311109,-0.7240322750000008
cra_crp__wt_ac__1,0.5748952088611465,0.5630292579999985
cra_crp__wt_ac__2,1.111131922086689,0.5452901479999994
cra_crp__wt_fru__1,-0.2450455539955854,0.574998437999998
cra_crp__wt_fru__2,-0.3947870464926408,0.5622400479999996
cra_crp__delcra_ac__1,1.2383593127274553,-0.3505163840000005
cra_crp__delcra_ac__2,1.1600379916342485,-0.29769803800000183
cra_crp__delcra_fru__1,-2.6071320777368694,-0.4862878060000018
cra_crp__delcra_fru__2,-2.838926474865405,-0.5381468600000012
cra_crp__delcra_glc__1,0.6634655651805726,-0.5029783950000013
cra_crp__delcra_glc__2,0.6191937755577168,-0.5727874140000004
rpoB__wt_031__1,2.1613041890170046,-0.4392632620000008
rpoB__wt_044__1,1.4509954921046238,-0.35546248300000194
rpoB__wt_lb__1,-1.2867509955730296,-0.4312754440000006
rpoB__wt_lb__2,-1.3197627527191411,-0.4756920160000018
rpoB__rpoBE546V_031__1,2.2129138541208486,-0.2190748840000012
rpoB__rpoBE546V_044__1,2.569382452281308,-0.29527451800000115
rpoB__rpoBE546V_lb__1,-0.601401231140014,-0.1772575130000007
rpoB__rpoBE546V_lb__2,-1.0196332852530516,-0.1896798920000009
rpoB__rpoBE546V_glc__1,1.605633474106697,-0.13970386800000156
rpoB__rpoBE672K_glc__1,0.3036738995217437,-0.2144874060000017
rpoB__rpoBE672K_glc__2,-0.2195519177936172,-0.2133236690000011
rpoB__rpoBE672K_lb__1,-0.4531071938269976,-0.31724649200000066
rpoB__rpoBE672K_lb__2,-0.1788728690547081,-0.3099385020000014
crp__wt_fru__1,0.6983482088780719,-0.2229942960000013
crp__wt_glyc__1,0.163751525085276,-0.17428477600000036
crp__wt_glyc__2,2.970757436963185,-0.08995859500000059
crp__delar1_glyc__1,20.05453910763744,-1.2857264020000017
crp__delar1_glyc__2,21.12053870591533,-1.5015297130000018
crp__delar1ar2_glyc__1,-0.5859772597660485,-0.15562998200000067
crp__delar1ar2_glyc__2,-0.1934630625073203,-0.11493448800000115
crp__delar1ar2_glyc__3,1.7525801592390886,-0.1471097530000005
crp__delar2_glyc__1,17.233000789350612,-1.2714837790000022
crp__delar2_glyc__2,17.300202368613682,-1.1773514360000004
crp__delar2_glyc__3,17.629855095457913,-1.1748534320000008
crp__delcrp_fru__1,-1.105490396533206,-0.24670364600000205
crp__delcrp_fru__2,-0.063040636684564,-0.21771090100000198
crp__delcrp_fru__3,-0.2690401644265542,-0.34636329800000176
crp__delcrp_glc__1,0.0476387682534635,-0.14795257000000106
crp__delcrp_glc__2,0.0511780761150924,-0.1338359880000013
crp__delcrp_glc__3,0.5287376673579928,-0.2458932260000015
crp__delcrp_glyc__1,-3.162789790795984,-0.17621799900000035
crp__delcrp_glyc__2,-2.966393996681989,-0.25661334000000124
crp__delcrp_glyc__3,-3.104125756022156,-0.2795685010000017
glu__glu_ale3__1,19.34780175553474,-1.5312083710000015
glu__glu_ale4__1,11.475137246586955,-0.3330961230000007
glu__glu_ale5__1,13.106608964433008,-0.7786549400000009
glu__glu_ale6__1,0.0712428817927382,-0.12059369700000032
glu__glu_ale8__1,20.589607052969576,-1.378413375000001
glu__glu_ale9__1,17.99805606926684,-0.7807343670000009
glu__glu_ale10__1,19.338610156619563,-1.3600023360000009
42c__wt_42c__1,15.71869414804597,-1.0145581910000008
42c__42c_ale1__1,22.21630703632357,-1.8717782250000008
42c__42c_ale2__1,11.863260156936066,-0.4431280230000017
42c__42c_ale3__1,2.777229718265048,-0.1727305000000019
42c__42c_ale4__1,16.54684382777284,-0.3207554420000012
42c__42c_ale5__1,-0.7758738599737982,-0.5273028440000012
42c__42c_ale6__1,19.32388524143369,-1.720490645
42c__42c_ale8__1,19.635076923947505,-0.7990813750000001
42c__42c_ale9__1,1.5408355901391362,-0.4473727390000004
42c__42c_ale10__1,20.75058255314907,-0.9696312210000002
ssw__wt_ac__1,2.032691328259098,-0.8082528600000014
ssw__wt_glc__1,2.0435919623816186,-0.2496041240000011
ssw__wt_glyc__1,18.05537942577466,-0.3966449650000019
ssw__wt_xyl__1,11.826184913569866,0.2157472579999986
ssw__glc_ale1__1,14.348157092469332,-0.4638172160000007
ssw__glc_ale2__1,20.83075145634349,-1.507022258000001
ssw__glc_ale3__1,19.86243057261745,-1.2375372210000002
ssw__glyc_ale1__1,16.97543565280546,-0.391325409000002
ssw__glyc_ale2__1,18.9703030321993,-1.296498570000001
ssw__xyl_ale1__1,16.705440918778784,-0.9544926520000008
ssw__xyl_ale2__1,13.152505476437138,-0.6357546720000009
ssw__xyl_ale3__1,10.666960764005015,-0.9828595450000002
ssw__glc_ac_ac2__1,20.95557178913029,-2.2943992480000013
ssw__glc_ac_glc1__1,9.455956311315637,-0.3561024360000005
ssw__glc_glyc_glc__1,20.203176841044336,-1.4659991440000013
ssw__glc_glyc_glyc__1,13.055417450266397,-0.5806601790000006
ssw__glc_xyl_glc__1,22.079326239797407,-1.242127184000001
ssw__glc_xyl_xyl__1,2.852769475022318,-0.7752710380000014
ica__wt_glc__1,-0.5496953730054625,-0.7268877690000011
ica__wt_glc__2,3.188230231598147,-0.7699083190000007
ica__wt_glc__3,-2.1624956593592755,-0.5550889640000012
ica__wt_glc__4,-1.907634884977716,-0.701890070000001
ica__arg_sbt__1,13.652085648514872,-0.9857155870000014
ica__arg_sbt__2,14.100708329131448,-0.8052297820000014
ica__cytd_rib__1,2.5477827294949384,-0.6435942390000005
ica__cytd_rib__2,3.160932977221185,-0.6875447610000016
ica__gth__1,2.3388414994673647,-0.8140340760000004
ica__gth__2,3.080532091459657,-0.9197743240000024
ica__leu_glcr__1,-0.0707146144493291,-0.5381583960000018
ica__leu_glcr__2,-0.0672266838160526,-0.5397882840000019
ica__met_glc__1,2.0347590125852557,-0.7339297900000012
ica__met_glc__2,0.5722207139406559,-0.7304694330000014
ica__no3_anaero__1,11.501724619704907,-0.7996812930000008
ica__no3_anaero__2,11.211491818953018,-0.7648052850000013
ica__phe_acgam__1,-1.38520886370373,-0.5583355860000019
ica__phe_acgam__2,-1.135714172735637,-0.4918045360000018
ica__thm_gal__1,0.8004071964658914,-0.6206503470000015
ica__thm_gal__2,0.9381162266990348,-0.6047507440000004
ica__tyr_glcn__1,0.894739789772851,-0.6034127080000005
ica__tyr_glcn__2,4.256865972224195,-0.6014504730000017
ica__ura_pyr__1,-1.0533321042539283,-0.5894554290000009
ica__ura_pyr__2,0.8681582296174536,-0.5449526920000007
ica__wt_glc__5,10.556052527923535,-0.6705241160000011
ica__wt_glc__6,8.371695596060956,-0.6067997510000005
ica__bw_delpurR_cytd__1,7.272179376003642,-0.7190110720000007
ica__bw_delpurR_cytd__2,0.3609691603663445,-0.6968049610000016
ica__ade_glc__1,1.54921940996523,-0.6706830310000012
ica__ade_glc__2,3.356682995875444,-0.7218945370000007
ytf__wt_glc__1,15.643837230716615,-1.0162461270000005
ytf__wt_glc__2,18.52931346763928,-1.3082336250000015
ytf__delyafC__1,22.582877005938418,-1.7164273530000018
ytf__delyafC__2,22.157088544264376,-1.6210117860000004
ytf__delyeiE__1,7.388303395659006,-0.1461128140000003
ytf__delyeiE__2,7.666366735229816,-0.4326376600000009
ytf__delyiaJ__1,21.25971444798649,-1.55639051
ytf__delyiaJ__2,19.195471740843413,-0.8717574610000014
ytf__delyieP__1,22.22073975599488,-1.347170503000001
ytf__delyieP__2,21.348368343562196,-1.305195932000002
ytf__wt_ph5__1,2.288088535027541,-0.5570430830000017
ytf__wt_ph5__2,2.830287734478658,-0.5606580010000021
ytf__wt_ph8__1,0.0324749626421473,-0.5787427820000008
ytf__wt_ph8__2,-0.0904587588357023,-0.3957363220000012
ytf__delybaO__1,22.31598637745825,-1.6552725600000002
ytf__delybaO__2,21.70367729426237,-1.410532003000002
ytf__delybaQ__1,-0.2265517544615647,-0.606795733000002
ytf__delybaQ__2,-0.0560993342092778,-0.5836305950000007
ytf__delybiH__1,17.558803639974858,-0.9780890030000008
ytf__delybiH__2,21.138347159205782,-1.476111577000001
ytf__delydcI_ph5__1,0.1595467385850997,-0.6045711670000014
ytf__delydcI_ph5__2,1.151044251879496,-0.612837080000002
ytf__delydcI_ph8__1,-1.6228844408660168,-0.4941553620000008
ytf__delydcI_ph8__2,-0.5953331352990802,-0.6297628440000018
ytf__delyddM__1,7.613909035784176,-0.5226934970000006
ytf__delyddM__2,5.279577423816269,-0.4254320210000007
ytf__delyheO__1,21.994768495862186,-1.8218537240000008
ytf__delyheO__2,22.91703381370697,-1.8295830700000009
fps__bw_glc__1,0.0503530040343844,-0.6606700440000015
fps__bw_glc__2,-0.5110898483439867,-0.7722607140000015
fps__fps_thrA_ale1__1,-0.4602701391231548,-0.5674762880000017
fps__fps_thrA_ale1__2,0.287707569695406,-0.7100081640000013
fps__fps_thrA_ale2__1,1.2078258779127051,-0.7084273220000004
fps__fps_thrA_ale2__2,0.4884899426513305,-0.6741296350000017
fps__fps_serB_ale1__1,0.1530557632533339,-0.7472038340000005
fps__fps_serB_ale1__2,0.270664977757605,-0.6559473680000014
fps__fps_serB_ale4__1,0.0796555551369102,-1.1846466490000012
fps__fps_serB_ale4__2,-0.0278195905518807,-1.019253874000002
fps__fps_ptsI_ale1__1,1.94921705684614,-0.9269502930000008
fps__fps_ptsI_ale1__2,1.757463022180201,-0.8308143870000021
fps__fps_ptsI_ale3__1,2.532999008261004,-0.8180644960000016
fps__fps_ptsI_ale3__2,1.8041593222188808,-0.8140812820000018
pal__lyx_ale2_f6__1,0.5685264275048776,-0.4994335160000016
pal__lyx_ale2__1,-0.7060948204472294,-0.5389567430000017
pal__lyx_ale2__2,-0.5607235952188165,-0.5235788160000006
pal__lyx_ale4__1,-0.1583227841868463,-0.7789653710000017
pal__lyx_ale4__2,0.5861052470034808,-0.7546695460000006
pal__5drib_ale10_f18__1,2.93190094259354,-0.8584368649999998
pal__5drib_ale10_f18__2,1.9017114289989203,-0.7536076010000006
pal__5drib_ale10__1,1.0550100151671349,-0.6081119500000014
pal__arab_ale14_f9__1,0.7133983696978747,-0.6507291250000016
pal__arab_ale14_f9__2,0.3122479970799656,-0.5790906580000019
pal__arab_ale14__1,0.5686425508724564,-0.5612669600000011
pal__arab_ale14__2,1.5062766790173128,-0.6327277780000014
pal__arab_ale16__1,-0.0755307724235282,-0.6648468970000003
pal__arab_ale16__2,-0.3169782087109983,-0.6864830750000017
pal__tartr_ale26_f10__1,1.8200901824419693,-0.703734273000002
pal__tartr_ale26_f10__2,2.0481856769023894,-0.6609027810000008
pal__tartr_ale26__1,1.4289529615301686,-0.7898414690000024
pal__tartr_ale26__2,1.0396241965808166,-0.7943045050000013
pal__tartr_ale28_f10__1,2.948935685309116,-0.6169361680000005
pal__tartr_ale28_f10__2,2.686200138170214,-0.6927632880000019
pal__tartr_ale28__1,0.8609608939344199,-0.7137339220000012
pal__tartr_ale28__2,2.2473803463723976,-0.6521569950000004
efeU__delmenFentC_citr__1,14.920310736565495,-1.164833993000002
efeU__delmenFentC_citr__2,17.257194497028006,-1.2848913940000024
efeU__delmenFentC__1,-1.6058381407925455,-0.5161069770000015
efeU__delmenFentC__2,-1.191849332968256,-0.5080433480000011
efeU__menFentC_ale39__1,21.001342675954028,-2.109849670000001
efeU__menFentC_ale39__2,21.056563183437465,-2.0968477890000026
efeU__menFentC_ale29__1,22.248954832258004,-2.366996998000001
efeU__menFentC_ale29__2,21.77069695777599,-2.3954243040000014
efeU__menFentC_ale30__1,5.219012218813698,-0.5423336000000011
efeU__menFentC_ale30__2,9.086770394699466,-0.4112517400000009
efeU__menFentCubiC_ale36__1,-2.064691468952867,-0.4590538350000006
efeU__menFentCubiC_ale36__2,-2.2114337525476686,-0.5276504510000013
efeU__menFentCubiC_ale37__1,-1.3179749703782826,-0.4292119980000013
efeU__menFentCubiC_ale37__2,-1.5184301649854228,-0.37967822400000095
efeU__menFentCubiC_ale38__1,2.6878297729146845,-0.4036745170000007
efeU__menFentCubiC_ale38__2,1.2811895390760708,-0.3732575010000012
misc2__salc_glc__1,1.799912065037603,-0.22932395800000194
misc2__salc_glc__2,2.024832762050736,-0.03345726400000082
misc2__dbcn_glc__1,8.86794190659533,-0.7301900130000014
misc2__dbcn_glc__2,-1.4384258816079158,-0.8092735110000007
misc2__tyr_glc__1,-2.243731873637403,-0.5575643070000016
misc2__tyr_glc__2,-1.750617950833374,-0.5539005700000015
misc2__arg_cytd__1,15.731472396923204,-1.1034638080000008
misc2__arg_cytd__2,9.660584599162618,-0.7432087820000017
misc2__delyheO_pyr__1,14.001971166345973,-0.7526202150000003
misc2__delyheO_pyr__2,5.460915241667248,-0.4191611070000008
misc2__dellon_glc__1,5.816801435545428,0.3493916779999981
misc2__dellon_glc__2,5.900818152309904,0.5194171779999994
nquinone__delubiC__1,-0.1416054713173669,-0.6095067330000017
nquinone__delubiC__2,-2.71637310557433,-0.6044100700000019
nquinone__ubiC_ale1__1,1.6409937347382924,-0.4323583200000005
nquinone__ubiC_ale1__2,1.5746750531037916,-0.6067025980000018
nquinone__ubiC_ale2__1,1.8808501503450348,-0.5499352390000016
nquinone__ubiC_ale2__2,2.275760415365021,-0.5028724020000013
nquinone__ubiC_ale3__1,-0.7289669011799218,-0.5823368140000014
nquinone__ubiC_ale3__2,-0.1943810799424011,-0.5599778960000013
nquinone__ubiC_ale4__1,2.1068402543448816,-0.6001517920000019
nquinone__ubiC_ale4__2,2.440690401598458,-0.5363889490000009
nquinone__delpdhR__1,6.260722677978696,-0.8817682130000009
nquinone__delpdhR__2,5.456993010155881,-0.8676659450000006
quinone__glu_ale4__1,7.592655960218338,-0.7937296570000019
quinone__glu_ale4__2,19.82174314439683,-1.3345289250000008
quinone__delmenF__1,2.335327616166463,-0.6263961320000018
quinone__delmenF__2,4.706327061084522,-0.5904860330000012
quinone__menF_ale5__1,20.637207835736213,-1.5730570960000012
quinone__menF_ale5__2,20.247191255675297,-1.5773257790000024
quinone__menF_ale6__1,20.65944225445327,-2.032580734000001
quinone__menF_ale6__2,21.234213448437004,-2.029661312000001
quinone__menF_ale7__1,20.877275254107776,-2.266448492000001
quinone__menF_ale7__2,20.834636680146897,-2.358642473000001
quinone__menF_ale8__1,23.9598370991814,-2.309375750000001
quinone__menF_ale8__2,19.602810748994024,-0.8210202880000015
quinone__delmenFubiC__1,-2.1779241446700364,-0.5446679390000018
quinone__delmenFubiC__2,-1.6595711097423458,-0.5307565460000011
quinone__menFubiC_ale1__1,22.60456655077812,-2.5481107570000012
quinone__menFubiC_ale1__2,22.635893337249744,-2.5745257670000012
quinone__menFubiC_ale2__1,22.493878930523696,-2.5041279210000007
quinone__menFubiC_ale2__2,22.44929224676486,-2.4451129780000027
quinone__menFubiC_ale3__1,2.264320042687244,-0.5054432390000017
quinone__menFubiC_ale3__2,3.5147267499170884,-0.5051048730000005
quinone__menFubiC_ale4__1,20.259299716536454,-1.639778015000001
quinone__menFubiC_ale4__2,19.86614313315711,-1.525707863000001
oxyR__wt_glc__1,10.91232204755744,-0.8089780310000005
oxyR__wt_glc__2,8.076943502134155,-0.6878140150000007
oxyR__wt_h2o2__1,10.397683578076231,-0.7709993870000016
oxyR__wt_h2o2__2,7.491929305059471,-0.5165665970000006
oxyR__glu_ale4__1,10.511364240449584,-0.4998186800000006
oxyR__glu_ale4__2,17.174160512069943,-1.0535432470000003
oxyR__glu_ale4_h2o2__1,17.297664906538177,-0.8761725550000001
oxyR__glu_ale4_h2o2__2,17.412735706925748,-1.0044108940000012
oxyR__oxyR_ale17__1,17.79045823557656,-0.9421467330000012
oxyR__oxyR_ale17__2,18.844716242171327,-1.093086918000001
oxyR__oxyR_ale17_h2o2__1,17.750180265664373,-0.9796284760000002
oxyR__oxyR_ale17_h2o2__2,11.78741316218413,-0.5898082770000013
oxyR__oxyR_ale18__1,15.743261416545815,-1.166562635
oxyR__oxyR_ale18__2,9.336633606461884,-0.6725769710000016
oxyR__oxyR_ale18_h2o2__1,18.898889986559173,-1.0918933600000005
oxyR__oxyR_ale18_h2o2__2,18.75173566900188,-1.1393528260000014
oxyR__oxyR_ale19__1,13.629384595252136,-1.0451964960000009
oxyR__oxyR_ale19__2,14.018069496023026,-0.725073354000001
oxyR__oxyR_ale19_h2o2__1,6.880304411535751,-0.7358367710000007
oxyR__oxyR_ale19_h2o2__2,7.751740944506832,-0.8039380640000022
oxyR__oxyR_ale20__1,20.205892970711545,-1.4027556840000024
oxyR__oxyR_ale20__2,20.151467580031408,-1.4280679270000007
oxyR__oxyR_ale20_h2o2__1,18.71074797068237,-1.0986975080000008
oxyR__oxyR_ale20_h2o2__2,18.840567228809448,-1.127493234000001
svns_pgi__BmePgi24_15__1,3.8134035784789466,-0.5360552860000016
svns_pgi__BmePgi24_15__2,1.1415251686139758,-0.5360455760000011
svns_pgi__BmePgi24_26__1,4.462970095511746,-0.524884001000002
svns_pgi__BmePgi24_26__2,1.0858404159358908,-0.4864099500000005
svns_pgi__BmePgi24_41__1,7.5666752351787485,-0.44696534900000096
svns_pgi__BmePgi24_41__2,0.7867753640096015,-0.4670558630000006
svns_pgi__BmePgi24_52__1,6.502800903161492,-0.4944578470000014
svns_pgi__BmePgi24_52__2,-0.0216540719528212,-0.541468839000002
svns_pgi__PaePgi2_34__1,0.8734453282644611,-0.35587768100000083
svns_pgi__PaePgi2_34__2,0.503572827008921,-0.3716520780000003
svns_pgi__PaePgi2_63__1,1.5641192899859389,-0.3306225780000016
svns_pgi__PaePgi2_63__2,1.445903615724306,-0.3901852840000011
svns_pgi__PaePgi24_54__1,16.681187878414605,-0.8311115560000015
svns_pgi__PaePgi24_54__2,16.91330119393976,-0.8662979580000005
svns_pgi__PaePgi24_90__1,18.744311663269528,-0.7702927290000012
svns_pgi__PaePgi24_90__2,18.51356135266591,-0.7893792930000014
abx_media__m9_ctrl__1,3.352025592553164,-0.8938289440000009
abx_media__m9_ctrl__2,3.283521654647195,-0.8991160770000004
abx_media__rpmi_ctrl__1,16.606325853303375,-1.557518067000002
abx_media__rpmi_ctrl__2,16.163257153028553,-1.5839219300000007
abx_media__camhb_ctrl__1,6.418200565217584,-1.179529736000001
abx_media__camhb_ctrl__2,7.38292557800883,-1.261389653000002
abx_media__m9_mero__1,6.338705554438488,-0.9119070650000012
abx_media__m9_mero__2,3.442707672941872,-1.133278434000001
abx_media__rpmi_mero__1,14.422688588488636,-1.6535658390000023
abx_media__rpmi_mero__2,16.104559274414523,-1.8328940680000023
abx_media__camhb_mero__1,2.0674648196237486,-1.4644877940000018
abx_media__camhb_mero__2,2.5428492809595498,-1.4166246660000006
abx_media__m9_trisulf__1,0.3039460896348633,-0.4676025150000012
abx_media__m9_trisulf__2,3.175253980107984,-0.5692284570000012
abx_media__rpmi_trisulf__1,1.4854420041371608,-0.7884398340000018
abx_media__rpmi_trisulf__2,1.824917128616795,-0.7543595560000007
abx_media__camhb_trisulf__1,0.3720381434797342,-0.6868955570000015
abx_media__camhb_trisulf__2,1.1540027291796089,-0.7414238250000018
abx_media__m9_cef__1,2.784071209112017,-0.6019969600000009
abx_media__m9_cef__2,8.892399515885865,-0.8015251920000015
abx_media__rpmi_cef__1,6.63919949757423,-0.8307925950000001
abx_media__rpmi_cef__2,6.494137162861482,-0.7416807140000009
abx_media__camhb_cef__1,0.3658210544638319,-1.0817596130000011
abx_media__camhb_cef__2,0.9090011952961408,-1.061934583000001
abx_media__m9_cipro__1,1.050651247216351,-0.7758492030000017
abx_media__m9_cipro__2,1.4572171377833991,-0.853964598000001
abx_media__rpmi_cipro__1,5.546435115030578,-1.0100535220000015
abx_media__rpmi_cipro__2,3.7498723220377297,-0.9865308030000008
abx_media__camhb_cipro__1,0.0110234958033258,-0.6598682350000011
abx_media__camhb_cipro__2,-0.3603017298868451,-0.7293645650000009
hot_tale__42c_ale3_30c__1,-0.99474140755115,-0.31695025400000176
hot_tale__42c_ale3_30c__2,-1.012034038690564,-0.3400038020000018
hot_tale__42c_ale3_37c__1,4.158665834719384,-0.3753982770000004
hot_tale__42c_ale3_37c__2,2.6043491986247345,-0.3437324220000004
hot_tale__42c_ale3_44c__1,2.4956491126667038,-0.6295553280000004
hot_tale__42c_ale3_44c__2,1.1303225633529974,-0.7233255390000011
hot_tale__hot_ale3_mid_30c__1,-2.531899929277923,-0.4170887780000019
hot_tale__hot_ale3_mid_30c__2,-2.1609907469741505,-0.4165719660000011
hot_tale__hot_ale3_mid_37c__1,-0.6084186445279915,-0.3567725280000005
hot_tale__hot_ale3_mid_37c__2,-0.7471024228672313,-0.5292693580000005
hot_tale__hot_ale3_mid_44c__1,20.15173364711967,-1.1714352350000006
hot_tale__hot_ale3_mid_44c__2,20.41406131249373,-1.2013848630000012
hot_tale__hot_ale3_30c__1,-2.3141097622559434,-0.6191741980000014
hot_tale__hot_ale3_30c__2,-2.790027895106548,-0.5715778280000006
hot_tale__hot_ale3_37c__1,-0.5852077215211384,-0.7227219680000019
hot_tale__hot_ale3_37c__2,0.1720581550196805,-0.6857150900000004
hot_tale__hot_ale3_44c__1,20.614847011293413,-1.5972039140000014
hot_tale__hot_ale3_44c__2,5.580583538903687,-1.0994406470000015
hot_tale__hot_ale4_30c__1,-3.3171254159630648,-0.5107969040000011
hot_tale__hot_ale4_30c__2,-3.227718603091956,-0.4443462910000005
hot_tale__hot_ale4_37c__1,1.8955753973462783,-0.4454435780000008
hot_tale__hot_ale4_37c__2,1.8376105626115395,-0.3388817700000004
hot_tale__hot_ale4_44c__1,6.826992080931729,-0.3646092800000016
hot_tale__hot_ale4_44c__2,7.984279447060237,-0.5246024060000014
hot_tale__hot_ale8_30c__1,-2.1430604630996024,-0.6861498490000013
hot_tale__hot_ale8_30c__2,-2.8044213268122373,-0.6402435630000003
hot_tale__hot_ale8_37c__1,1.3785880282512817,-0.5045901850000014
hot_tale__hot_ale8_37c__2,0.8655276000114501,-0.5124674050000007
hot_tale__hot_ale8_44c__1,5.633455823574207,-0.32521259600000185
hot_tale__hot_ale8_44c__2,6.145101581245284,-0.3328383620000004
hot_tale__hot_ale9_mid_30c__1,-1.1794013894471629,-0.632539361000001
hot_tale__hot_ale9_mid_30c__2,-1.6781509923728068,-0.553225578000001
hot_tale__hot_ale9_30c__1,-2.33114872924616,-0.4970335490000011
hot_tale__hot_ale9_30c__2,-2.489525875548729,-0.4297348410000019
hot_tale__hot_ale9_mid_37c__1,1.535539422195188,-0.5066094210000003
hot_tale__hot_ale9_mid_37c__2,1.212776849841026,-0.4761660850000009
hot_tale__hot_ale9_37c__1,-1.3082258402196925,-0.5408338400000012
