,PSPTO_0011
SRX1828913,0.0560529239
SRX1828914,0.0221781859
SRX1828915,0.0051413023
SRX1828916,-0.0130044592
SRX1828917,-0.0611942262
SRX1828918,-0.30182580400000003
SRX3983989,1.3393702039
SRX3983990,0.18330491570000002
SRX3983993,-0.7593486104
SRX3983994,-0.7910442859
SRX3983995,0.4218677388
SRX3983996,-0.1872999631
SRX3983997,-0.5797974646
SRX3983998,0.4920305357
SRX3983999,0.9048906477
SRX3984000,1.3332850798
SRX3984001,-0.45222596660000003
SRX3984002,-0.29877638900000003
SRX3984003,-0.0027755808
SRX3984004,0.4247992692
SRX3984005,1.3437305206
SRX3984006,0.2744183407
SRX3984007,-0.8584543941
SRX3984008,0.9173800017
SRX3984009,0.2818028221
SRX3984010,0.4948443393
SRX3984011,0.5508354652
SRX3984012,0.29968616200000003
SRX3984013,0.5047105104
SRX3984014,0.31353155320000003
SRX3984015,-0.3305857464
SRX3984016,0.3746651521
SRX3984017,0.3555113562
SRX3984019,0.31808577520000003
SRX3984020,0.43188428240000004
SRX3984021,-0.1703485741
SRX3984022,0.1383159484
SRX3984023,0.010500299000000001
SRX3984024,0.71977519
SRX3984025,1.2264504056
SRX3984026,1.1975536188
SRX3984027,1.1335211603
SRX3984028,0.9257525142
SRX3984029,1.2245664406
SRX3984031,-0.251926933
SRX3984032,-0.1584138938
SRX3984034,0.0029920283
SRX3984035,-0.8786520857000001
SRX3984036,0.29754075960000004
SRX3984037,0.3288651132
SRX3984038,0.5064900958
SRX3984039,0.1888952737
SRX3984040,1.177855444
SRX3984041,0.21871885840000002
SRX3984042,-0.221882652
SRX3984043,-0.6347824101
SRX3984045,0.121502942
SRX3984046,0.10546217670000001
SRX3984047,0.1999302482
SRX3984048,-0.3028382338
SRX3984049,-0.34579145110000004
SRX3984050,-0.7323645082
SRX3984051,0.107127236
SRX3984052,0.7255425258
SRX3984056,-0.5509020604
SRX3984057,-0.3790599941
SRX3984058,-0.3177213742
SRX3984059,0.3571571636
SRX3984061,0.2734300948
SRX3984062,0.3828365891
SRX3984063,0.6491722269
SRX3984064,0.7065912621
SRX3984065,0.41198711450000003
SRX3984066,0.4638187039
SRX3984067,0.541142381
SRX3984068,0.4239481874
SRX3984069,-0.8016860889
SRX3984070,-0.25836072460000004
SRX3984071,-0.5188964195
SRX3984073,0.9928599840000001
SRX3984074,1.0477046418
SRX3984077,0.0708308831
SRX3984078,0.2049481548
SRX3984079,0.1404557633
SRX3984080,-0.118954504
SRX3984082,0.6866826341000001
SRX3984084,-0.19735452820000002
SRX6997963,0.1961503771
SRX6997964,0.3339605437
SRX6997965,0.2626392376
SRX6997967,0.1502259279
SRX6997968,0.0215043117
SRX6997969,0.5099837436
SRX6997971,-0.3463763051
SRX6997972,-0.1686917845
SRX6997973,0.403451804
SRX3159100,0.2903674033
SRX3159101,0.1782178797
SRX3159102,-0.13750526670000002
SRX3159103,-0.3310800163
SRX3159000,0.1338455523
SRX3159001,0.1985799551
SRX3159002,-0.1983115405
SRX3159003,-0.5170718747
SRX3159004,-0.6248948004
SRX3159005,-0.26042977900000003
SRX3159006,-0.615075806
SRX3159007,-0.0811547132
SRX3159008,-0.18441510200000003
SRX3159009,-0.4273213954
SRX3159010,0.019376924900000002
SRX3159012,0.4766648261
SRX3159013,0.6838189804
SRX3159014,-0.3053702615
SRX3159015,0.2062345016
SRX3159016,-0.17362658490000002
SRX3159017,-0.21215297290000001
SRX3159018,0.4949586842
SRX3159019,-0.7828202548000001
SRX3159020,-0.47927196510000003
SRX3159021,-0.1022520963
SRX3159022,0.0680341438
SRX3159023,-0.2587267508
SRX3159024,-0.0756614407
SRX3159025,-0.6978194837
SRX3159026,0.27233703530000003
SRX3159027,0.1507169717
SRX3159028,-0.0373108549
