,-0.36906557725953876,-0.30755464771628227,-0.24604371817302578,-0.1845327886297693,-0.12302185908651281,-0.06151092954325632,1.6653345369377348e-16,0.061510929543256654,0.12302185908651314,0.18453278862976968,0.24604371817302612,0.30755464771628255,0.3690655772595391,0.43057650680279563,0.49208743634605207,0.5535983658893084,0.615109295432565,0.6766202249758215,0.7381311545190781,0.7996420840623344
thresh,-0.399821042031167,0.399821042031167,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,29,4148,33,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yfaH'],[]
