,PSPTO_5054
SRX1828913,0.2099733462
SRX1828914,-0.2784778538
SRX1828915,-0.1760499862
SRX1828916,-0.5424024514
SRX1828917,-0.0339233601
SRX1828918,-0.3595101567
SRX3983989,0.2523333659
SRX3983990,-0.028338660800000002
SRX3983993,-0.2850738939
SRX3983994,-0.3725156486
SRX3983995,0.0246284625
SRX3983996,0.7689028931
SRX3983997,-0.3763658138
SRX3983998,0.0610664626
SRX3983999,-0.2520693693
SRX3984000,-0.4541014292
SRX3984001,-0.2019220078
SRX3984002,-0.1023043039
SRX3984003,-0.6053666249
SRX3984004,-0.0036784807000000003
SRX3984005,-0.1669309397
SRX3984006,-0.4768824165
SRX3984007,-0.2017521978
SRX3984008,-0.17973584750000002
SRX3984009,-0.3509202839
SRX3984010,0.9763916276000001
SRX3984011,-0.3000761755
SRX3984012,-0.2515278876
SRX3984013,-0.1032409449
SRX3984014,-0.5672840188
SRX3984015,-0.30901799010000003
SRX3984016,-0.15002500700000002
SRX3984017,1.0692464097
SRX3984019,-0.1549423482
SRX3984020,0.0396470899
SRX3984021,1.2454863568
SRX3984022,1.090022316
SRX3984023,0.110941832
SRX3984024,-0.145256785
SRX3984025,0.015898578400000002
SRX3984026,-0.0049997137
SRX3984027,-0.0704294078
SRX3984028,-0.255891455
SRX3984029,-0.2777939231
SRX3984031,0.3008628418
SRX3984032,-0.0326903984
SRX3984034,0.073262507
SRX3984035,-0.0313323437
SRX3984036,0.8388444392000001
SRX3984037,1.3711534096
SRX3984038,0.1018539242
SRX3984039,0.9663275288000001
SRX3984040,-0.2441151196
SRX3984041,0.2518945831
SRX3984042,0.7560167903
SRX3984043,0.4006592973
SRX3984045,0.459712638
SRX3984046,-0.08431236240000001
SRX3984047,-0.0530640702
SRX3984048,-0.18274860010000002
SRX3984049,0.1254817
SRX3984050,-0.2270873122
SRX3984051,0.3148945725
SRX3984052,-0.08531819880000001
SRX3984056,0.1985504334
SRX3984057,0.4478834425
SRX3984058,-0.2001296581
SRX3984059,-0.0471186017
SRX3984061,-0.3301668924
SRX3984062,-0.1895150546
SRX3984063,-0.2949929858
SRX3984064,-0.4171397509
SRX3984065,0.018785184
SRX3984066,-0.3940762915
SRX3984067,0.0154015795
SRX3984068,-0.3983489328
SRX3984069,-0.5183129866
SRX3984070,-0.0744250218
SRX3984071,-0.3254982461
SRX3984073,-0.3048465567
SRX3984074,0.0357378862
SRX3984077,-0.3383900644
SRX3984078,-0.0852728425
SRX3984079,0.8551223022000001
SRX3984080,-0.0998919766
SRX3984082,-0.2902297585
SRX3984084,-0.0669326278
SRX6997963,-0.2127313364
SRX6997964,-0.1232561236
SRX6997965,-0.4753166259
SRX6997967,0.0157315568
SRX6997968,-0.2094354431
SRX6997969,-0.7717106809000001
SRX6997971,0.1969997796
SRX6997972,-0.4904670793
SRX6997973,-0.6611973375
SRX3159100,0.44347269720000004
SRX3159101,-0.7743156806
SRX3159102,0.1709038309
SRX3159103,0.1599391526
SRX3159000,0.41555165180000003
SRX3159001,0.0520571508
SRX3159002,-0.6047935748000001
SRX3159003,-0.1706681526
SRX3159004,0.3279296665
SRX3159005,-0.109976004
SRX3159006,-0.4564503076
SRX3159007,-0.7934310491000001
SRX3159008,0.1001859278
SRX3159009,-0.1175979317
SRX3159010,0.4318374598
SRX3159012,-0.1000842968
SRX3159013,-0.29614172450000004
SRX3159014,0.4800093756
SRX3159015,-0.4831139519
SRX3159016,-0.1863780388
SRX3159017,0.1807008655
SRX3159018,0.3014803144
SRX3159019,0.73101994
SRX3159020,0.0267873022
SRX3159021,-0.0469636825
SRX3159022,0.8915123009
SRX3159023,0.1547866646
SRX3159024,-0.1497292425
SRX3159025,1.0256356457
SRX3159026,-0.5548493783
SRX3159027,-0.2246759466
SRX3159028,-0.3541326415
SRX3159029,0.8383396381
SRX3159030,0.267707016
SRX3159034,0.49099252470000004
SRX3159036,-0.0622925524
SRX3159037,-0.8168154644000001
SRX3159041,0.1332960015
SRX3159042,0.319448732
SRX3159043,-0.2575806719
SRX3159045,-0.21987244
SRX3159047,-0.3313736921
SRX3159048,1.3396690559
SRX3159049,0.7599533314
SRX3159050,-0.1907376775
SRX3159051,0.7672782013
SRX3159052,0.0863525854
SRX3159053,0.8737993036
SRX3159054,-0.1687840908
SRX3159055,0.3227658107
SRX3159056,-0.026582060100000002
SRX3159057,-1.4780546389
SRX3159058,-0.6645624410000001
SRX3159060,-0.0635138713
SRX3159061,-0.011739792300000001
SRX3159062,-2.1648685551
SRX3159063,0.8186359326
SRX3159066,0.9723420975
SRX3159069,0.9828480166
SRX3159070,0.3900212992
SRX3159071,0.6041186668
SRX3159073,-0.239693074
SRX3159074,0.33237629420000003
SRX3159075,0.4125436033
SRX3159076,1.1074672989
SRX3159080,0.9536790558
SRX3159082,-0.869126527
SRX3159083,-0.20496550030000002
SRX3159086,0.2571728143
SRX3159087,0.3851258429
SRX3159088,0.4336187875
SRX3159089,-0.1928499713
SRX3159090,0.88544174
SRX3159091,0.7896861889
SRX3159092,-0.6470354763
SRX3159093,-1.1248459857
SRX3159094,0.39171349120000004
SRX3159095,-0.44980271250000003
SRX3159096,-0.324054471
SRX3159097,-0.0876472158
SRX3159098,-1.353475735
SRX3159099,-0.44218746750000004
SRX3158988,0.4060147521
SRX3158989,-2.0168765006
SRX3158990,-0.1630506759
SRX3158991,0.35994604210000003
SRX3158992,-0.1275212437
SRX3158996,-0.2784935085
SRX3644656,0.044848231100000004
SRX3644657,0.1292209254
SRX3644658,-0.17406915650000002
SRX3644659,-0.1558209914
SRX3644660,-0.22603574710000002
SRX3644661,-0.308901497
SRX3644662,-0.4224214277
SRX3644663,-0.739854505
SRX3644664,0.0642130452
SRX3644665,-0.2383865848
SRX3644666,-0.07788207600000001
SRX3644667,0.2836623929
SRX3644668,-0.5669076206
SRX3644669,-0.5126353729
SRX3644670,-0.1945295253
SRX3644671,-0.37162053770000003
SRX3644672,0.0177110667
SRX3644673,0.0571005512
