,0
name,FruR
TF,LldR/FruR
regulator,"<a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=LldR&e1=1&assembly=complete"" target=""_blank"">LldR</a> or <a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=FruR&e1=1&assembly=complete"" target=""_blank"">FruR</a>"
function,Fructose and mannose metabolism/Pentose phosphate pathway
category,Carbon Source Utilization
has_venn,True
scatter,2
exp_var,0.0019633197892208187
precision,0.41666667
recall,0.625
