,-0.10120408352121431,-0.08096326681697144,-0.060722450112728574,-0.04048163340848571,-0.02024081670424284,2.7755575615628914e-17,0.020240816704242895,0.04048163340848575,0.06072245011272863,0.08096326681697151,0.10120408352121436,0.12144490022545722,0.1416857169297001,0.161926533633943,0.18216735033818582,0.2024081670424287,0.22264898374667158,0.24288980045091446,0.26313061715515734,0.28337143385940017
thresh,-0.07084285846485001,0.07084285846485001,2,,,,,,,,,,,,,,,,,
unreg,0,0,2,31,492,2889,357,26,6,1,1,0,0,0,0,0,0,0,0,0
NarL,1,0,1,0,13,49,17,8,3,9,3,2,2,4,3,2,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['ykgO'],['yehD'],[],[],[],[],[],[],[],[],[]
NarL_genes,['nikA'],[],['ynfE'],[],"['adhE' 'nikB' 'focA' 'aspA' 'ydhY' 'ydhX' 'ydhV' 'dcuB' 'cydD' 'norV'
 'nikC' 'ydhU' 'frdA']","['norW' 'nuoB' 'caiF' 'ydeP' 'ydhW' 'nuoA' 'nuoF' 'hybO' 'cydC' 'nuoG'
 'hybG' 'nuoJ' 'moeA' 'dcuS' 'ubiA' 'nikE' 'nuoE' 'hcp' 'moeB' 'nuoC'
 'hyaA' 'hyaB' 'nuoH' 'nuoI' 'dcuA' 'hyaD' 'dpiB' 'hcr' 'dcuR' 'nikD'
 'dpiA' 'nuoN' 'torA' 'ydhT' 'torD' 'fdhF' 'citC' 'ubiC' 'nuoM' 'nuoL'
 'ogt' 'hybD' 'nikR' 'nuoK' 'yoaG' 'citF' 'torC' 'fumB' 'poxB']","['ytfE' 'hybA' 'frdC' 'nrfE' 'hyaC' 'frdB' 'hyaF' 'frdD' 'hybE' 'dmsD'
 'hyaE' 'fdnH' 'hybF' 'ynfH' 'hybC' 'fdnI' 'pflB']",['yeaR' 'ynfF' 'hybB' 'fdnG' 'ompW' 'nrfG' 'dmsA' 'cysG'],['ynfG' 'ccmB' 'ccmH'],['ccmF' 'ccmG' 'ccmC' 'dmsC' 'dmsB' 'nrfC' 'nrfB' 'nrfD' 'ccmA'],['nrfA' 'ccmE' 'napD'],['napC' 'napF'],['narG' 'narJ'],['narH' 'nirB' 'nirD' 'narI'],['narK' 'nirC' 'napH'],['napA' 'napB'],['napG'],[],[],[]
