,BSU18860
M9exp_1,8.7496
M9exp_2,8.5585
M9exp_3,8.4087
M9tran_1,8.292
M9tran_2,8.5193
M9tran_3,8.4005
M9stat_1,8.0345
M9stat_2,8.1674
M9stat_3,7.7634
MG-0.1_1,8.6152
MG-0.1_2,7.7314
MG-0.1_3,9.093
MG-0.2_2,8.3106
MG-0.2_3,8.9132
MG+5_1,8.6386
MG+5_2,8.117
MG+5_3,8.7747
MG+10_1,8.9315
MG+10_2,8.5138
MG+10_3,8.0842
MG+15_1,8.5985
MG+15_2,9.0713
MG+15_3,9.0706
MG+25_1,9.3251
MG+25_2,8.5885
MG+25_3,9.2005
MG+45_1,9.047
MG+45_2,8.0235
MG+45_3,9.1692
MG+60_2,8.5955
MG+60_3,8.4358
MG+90_2,7.9463
MG+90_3,8.5639
MG+120_1,8.0671
MG+120_2,8.4663
MG+120_3,8.3993
MG+150_1,8.4466
MG+150_3,8.7189
GM-0.1_1,8.5552
GM-0.1_2,9.3954
GM-0.1_3,9.3135
GM-0.2_1,8.2657
GM-0.2_2,9.051
GM-0.2_3,9.2233
GM+5_1,8.9989
GM+5_2,8.7193
GM+5_3,9.0125
GM+10_2,8.5041
GM+10_3,8.2301
GM+15_1,8.765
GM+15_2,8.7518
GM+15_3,9.0167
GM+25_1,9.1752
GM+25_2,9.0529
GM+25_3,9.0363
GM+45_1,9.0293
GM+45_2,8.1936
GM+45_3,8.573
GM+60_1,9.0375
GM+60_2,8.1817
GM+60_3,8.6517
GM+90_1,8.7708
GM+90_2,9.6011
GM+90_3,8.7387
GM+120_1,8.0357
GM+120_3,9.1375
GM+150_1,8.8874
GM+150_2,7.2227
GM+150_3,8.6111
BT_1,7.735
BT_2,7.3408
B36_1,7.4183
B36_2,7.5862
B60_1,7.8889999999999985
B60_2,8.2221
S0_1,7.0838
S0_2,7.2936
S0_3,7.6199
S1_1,8.8039
S1_2,8.9043
S1_3,8.5537
S2_1,8.9936
S2_2,7.8865
S2_3,7.7993
S3_1,9.1538
S3_2,7.6871
S4_1,8.3353
S4_2,8.0523
S4_3,7.6252
S5_1,8.0556
S5_2,8.0403
S5_3,8.2676
S6_1,7.5879
S6_2,7.3929
S6_3,7.4504
S6/t_1,8.5985
S6/t_2,7.4775
S6_4,8.2563
S6_5,8.316
S6_6,8.3937
S7_4,9.3769
S7_5,9.5799
S7_6,9.5684
S8_4,9.1073
S8_5,9.3384
G135_1,8.8982
G135_3,8.3772
G150_1,8.17
G150_2,8.6269
G150_3,8.7081
G180_1,8.8128
G180_2,8.7243
G180_3,8.6966
T-5.40H_1,9.2119
T-4.40H_1,9.3108
T-3.40H_1,8.8307
T-2.40H_1,8.2827
T-1.40H_1,7.9867
T-1.10H_1,7.9901
T-0.40H_1,8.1098
T0.0H_1,7.9844
T0.30H_1,7.7017
T1.0H_1,7.5310000000000015
T1.30H_1,8.0217
T2.0H_1,8.1346
T2.30H_1,8.2791
T3.0H_1,8.025
T3.30H_1,8.5105
T4.0H_1,8.6542
T5.0H_1,8.3976
LBexp_1,7.9856
LBexp_2,7.9127
LBexp_3,7.9803
LBtran_1,7.5912
LBtran_2,7.3976
LBtran_3,7.553
LBstat_1,8.6355
LBstat_2,8.5569
LBstat_3,7.9487
LBGexp_1,7.6934
LBGexp_2,7.4739
LBGexp_3,7.7982
LBGtran_2,7.6309
LBGtran_3,7.5549
LBGstat_1,7.2759
LBGstat_2,7.3208
LBGstat_3,7.7843
Mt0_1,8.2969
Mt0_3,8.1183
M0t45_1,8.5889
M0t45_2,7.7434
M0t45_3,8.1693
M0t90_1,7.7473
M0t90_2,7.7882
M0t90_3,7.6764
M40t45_1,8.3401
M40t45_2,8.0422
M40t45_3,8.2508
M40t90_1,7.2043
M40t90_2,7.3569
M40t90_3,7.3841
dia0_1,7.5793
dia0_2,7.82
dia0_3,7.8623
dia5_1,7.3709
dia5_2,8.2267
dia5_3,7.57
dia15_1,8.838
dia15_2,9.3917
dia15_3,7.605
C30_1,10.0648
C30_2,10.1949
C90_1,9.0855
C90_2,7.9413
SMM_1,8.8872
SMM_2,8.8286
SMM_3,8.7836
Salt_1,8.7877
Salt_2,8.8024
Salt_3,9.044
M+G_1,9.5063
M+G_2,9.1913
M+G_3,8.8786
Glu_1,9.4276
Glu_2,9.815
Glu_3,9.4289
Fru_1,9.7527
Fru_2,10.2524
