sample,new_2841021_2841168
LBexp_1,10.8754
LBexp_2,10.669
LBexp_3,9.9483
LBtran_1,10.2616
LBtran_2,9.5289
LBtran_3,9.2175
LBstat_1,10.4839
LBstat_2,10.0918
LBstat_3,9.6178
LBGexp_1,10.7023
LBGexp_2,11.4185
LBGexp_3,10.6085
LBGtran_2,9.6773
LBGtran_3,10.5611
LBGstat_1,10.1759
LBGstat_2,9.2326
LBGstat_3,10.5271
S0_1,8.8791
S0_2,8.5412
S0_3,9.0305
S1_1,10.1683
S1_2,10.274
S1_3,10.1692
S2_1,11.0591
S2_2,10.6909
S2_3,11.3226
S3_1,11.5132
S3_2,11.2046
S4_1,11.9425
S4_2,12.1906
S4_3,12.0459
S5_1,12.1469
S5_2,12.6055
S5_3,12.2458
S6_1,11.5369
S6_2,9.3517
S6_3,12.1451
S6/t_1,11.404000000000002
S6/t_2,9.0174
S6_4,11.9417
S6_5,12.5774
S6_6,12.6088
S7_4,12.2928
S7_5,11.8435
S7_6,12.1468
S8_4,12.0108
S8_5,10.4959
G135_1,9.3442
G135_3,8.5465
G150_1,9.2611
G150_2,9.8149
G150_3,9.3876
G180_1,9.8064
G180_2,10.0981
G180_3,9.6592
C30_1,10.6153
C30_2,10.6988
C90_1,11.0419
C90_2,11.2365
BI_1,10.3543
BI_2,10.2664
BC_2,11.6795
BC/t_1,11.1253
BC/t_2,11.5569
BC_1,11.0267
Sw_1,9.8182
Sw_2,10.1313
BT_1,10.668
BT_2,10.1138
B36_1,11.0739
B36_2,10.8152
B60_1,12.213
B60_2,12.1534
M9exp_1,11.0431
M9exp_2,10.6872
M9exp_3,10.7509
M9tran_1,10.5762
M9tran_2,10.8937
M9tran_3,10.6341
M9stat_1,11.0545
M9stat_2,10.7455
M9stat_3,10.6128
M+G_1,9.8121
M+G_2,10.514
M+G_3,10.3202
Glu_1,10.7498
Glu_2,10.2671
Glu_3,10.7393
Fru_1,10.9596
Fru_2,10.5771
Fru_3,10.1483
Mal_1,9.0081
Mal_2,10.359000000000002
Mal_3,10.1362
G+S_2,10.3224
G+S_3,10.5428
Pyr_1,10.2216
Pyr_2,10.8986
Pyr_3,10.8799
Gly_1,9.3098
Gly_2,9.8088
Gly_3,8.9573
Glucon_1,9.8335
Glucon_2,10.0578
Glucon_3,9.6888
aero_1,10.2771
aero_2,8.9491
aero_3,9.9343
nit_1,11.2801
nit_2,11.8948
nit_3,10.9913
ferm_1,11.3725
ferm_2,10.7492
ferm_3,11.3932
T-5.40H_1,11.1139
T-4.40H_1,11.3092
T-3.40H_1,11.663
T-2.40H_1,11.2611
T-1.40H_1,10.9885
T-1.10H_1,11.1505
T-0.40H_1,10.9723
T0.0H_1,10.8498
T0.30H_1,10.6445
T1.0H_1,10.6701
T1.30H_1,11.2408
T2.0H_1,11.5407
T2.30H_1,12.3544
T3.0H_1,12.0882
T3.30H_1,12.4757
T4.0H_1,12.4418
T5.0H_1,11.6244
HPh_1,10.109
HPh_2,9.9
HPh_3,10.638
LPh_1,10.3081
LPh_2,10.5466
LPh_3,10.1486
LPhT_1,8.0092
LPhT_2,7.9241
LPhT_3,7.9698
SMMPr_1,10.7271
SMMPr_2,10.7866
SMMPr_3,11.1838
HiTm_1,10.3897
HiTm_2,11.4105
HiTm_3,11.6243
LoTm_1,10.494000000000002
LoTm_2,10.255
LoTm_3,10.2048
HiOs_1,9.969
HiOs_2,9.9104
HiOs_3,10.0343
