,A,FliA
misc__bw_delcbl__1,-0.3484218496425376,0.3806137849999995
misc__bw_delcbl__2,-0.0178012937655485,0.1280255299999995
misc__bw_delfabr__1,28.468122600111688,6.338852354
misc__bw_delfabr__2,28.38932508097995,6.298473789999999
misc__bw_delfadr__1,12.70176668865333,3.701069099
misc__bw_delfadr__2,12.475454997515444,3.779829139
misc__nitr_031__1,-0.143475230881946,-1.0190878590000003
omics__wt_glu__1,1.018351112289195,-0.6270399790000001
omics__wt_glu__2,0.926151943687916,-0.726443417
omics__wt_gly__1,-0.0893117727102328,0.03675342299999995
omics__wt_gly__2,0.1968142199452756,-0.03763578399999989
omics__wt_thr__1,3.844464105798731,-0.03991852300000032
omics__wt_thr__2,2.5035468267752536,-0.7932843780000005
omics__bw_ac__1,1.2934259585453023,2.6335967149999995
omics__bw_ac__2,1.2754885431421166,2.695164058
omics__bw_fum__1,13.270495218823047,4.948801322
omics__bw_fum__2,13.092349162353417,4.818248385
omics__bw_glc__1,0.0962378954846994,1.1597025489999997
omics__bw_glc__2,0.6488574799626089,1.0304784399999996
omics__bw_pyr__1,-0.407716155377656,2.050716285
omics__bw_pyr__2,0.5478112525829916,0.8009622099999998
ompr__wt_nacl__1,0.4922592640080364,-1.489382901
ompr__wt_nacl__2,0.5208130262300199,-1.5867455530000003
ompr__bw_delompr_nacl__1,10.13543972574401,2.3793389959999995
ompr__bw_delompr_nacl__2,10.758245397211326,2.364150517999999
minspan__wt_ade__1,5.316977416299069,0.7522021849999998
minspan__wt_glc__2,24.173643165265467,4.68835246
minspan__wt_glc__3,24.64770490915624,4.87069769
minspan__wt_glc__4,24.807759497353175,5.1241176149999985
minspan__wt_glc_anaero__1,26.91072365321255,5.872928721999999
minspan__wt_glc_anaero__2,27.41895457483252,6.090076527999999
minspan__wt_trp__1,25.178357859058043,4.9500853770000015
minspan__bw_delcra_glc__2,4.492804873947225,1.152351727
minspan__bw_delcra_trp__1,8.056218991986704,1.71565951
minspan__bw_delmntr__1,33.01897411637207,7.062508919999999
minspan__bw_delnac_ade__1,7.1056823094595165,1.2238034089999994
minspan__bw_delnac_glc__1,18.46250930100669,4.5465801620000015
cra_crp__wt_ac__1,2.196640393993996,1.271620863999999
cra_crp__wt_ac__2,2.1170454835249157,1.3903305359999996
cra_crp__wt_fru__1,9.37494971512695,2.401768644
cra_crp__wt_fru__2,9.436183362217449,2.559838626000001
cra_crp__delcra_ac__1,0.1958780690945468,-0.5756946630000002
cra_crp__delcra_ac__2,0.3565799361895411,-0.13178572600000038
cra_crp__delcra_fru__1,-0.0416598963506406,-0.898530332
cra_crp__delcra_fru__2,-0.0206356452691339,-1.0180149370000002
cra_crp__delcra_glc__1,-0.4744029100143085,-0.04530308700000018
cra_crp__delcra_glc__2,-0.3588690120930813,0.12406582599999982
rpoB__wt_031__1,0.3034645678458052,-0.4923356370000001
rpoB__wt_044__1,-0.4651142611405643,-1.2291857410000002
rpoB__wt_lb__1,-0.4330902971372177,-1.0786013600000004
rpoB__wt_lb__2,-0.3946441078634609,-1.0184323200000005
rpoB__rpoBE546V_031__1,0.7032936242361132,-0.8037244020000003
rpoB__rpoBE546V_044__1,1.2112021548345306,-0.7359663310000002
rpoB__rpoBE546V_lb__1,-0.2092781749322846,-1.9109005940000003
rpoB__rpoBE546V_lb__2,-0.6681008991797946,-2.7390527
rpoB__rpoBE546V_glc__1,-1.539558039676296,-2.4802707350000004
rpoB__rpoBE672K_glc__1,-1.1266844249557508,-1.6306222070000005
rpoB__rpoBE672K_glc__2,-1.6462188087561662,-1.7123377010000005
rpoB__rpoBE672K_lb__1,-0.9239033977690424,-2.202199642
rpoB__rpoBE672K_lb__2,-0.1827174871603913,-1.2392036490000002
crp__wt_fru__1,16.18018588765887,3.969220717
crp__wt_glyc__1,23.01639928131418,5.135762767999999
crp__wt_glyc__2,22.610231414268316,5.078594482
crp__delar1_glyc__1,0.5526858443164593,-2.2348939600000004
crp__delar1_glyc__2,0.2997179772181401,-2.394157653
crp__delar1ar2_glyc__1,0.3840759393976027,-1.379098601
crp__delar1ar2_glyc__2,0.1960076436021303,-1.5389293490000002
crp__delar1ar2_glyc__3,-0.0613917277608025,-1.2582254850000003
crp__delar2_glyc__1,24.16801329197554,5.831020688999999
crp__delar2_glyc__2,23.48510885765792,5.647752668
crp__delar2_glyc__3,23.4641897942902,5.868198063
crp__delcrp_fru__1,0.0263500059943902,-1.7634558450000004
crp__delcrp_fru__2,0.1881795418920676,-1.1688732600000002
crp__delcrp_fru__3,0.0384312806291929,-2.37525163
crp__delcrp_glc__1,0.4568486751975664,-1.3529974720000002
crp__delcrp_glc__2,-0.5008588886917384,-1.8121195260000005
crp__delcrp_glc__3,0.3331899440823747,-2.1108021300000006
crp__delcrp_glyc__1,0.1054864393682273,-1.8716743260000004
crp__delcrp_glyc__2,0.0747767689069045,-1.3507327490000005
crp__delcrp_glyc__3,-0.1710736315212729,-1.8003347640000005
glu__glu_ale3__1,14.168925525427172,4.14662875
glu__glu_ale4__1,25.94861832159547,5.548085236
glu__glu_ale5__1,6.385670065180506,6.424271734
glu__glu_ale6__1,9.665340162424885,3.3843595079999997
glu__glu_ale8__1,21.63739545812957,6.244082696
glu__glu_ale9__1,10.957022436936914,3.3382207760000004
glu__glu_ale10__1,22.95718258520636,5.847738296999999
42c__wt_42c__1,-0.6212641548977311,-3.1576643200000003
42c__42c_ale1__1,9.66259328531772,7.23669503
42c__42c_ale2__1,18.971380025993867,6.692891217000001
42c__42c_ale3__1,5.344483733756153,6.8930774800000005
42c__42c_ale4__1,7.499312222146938,5.063162955999999
42c__42c_ale5__1,17.7750884142003,5.664568501000001
42c__42c_ale6__1,-0.5455039832351459,1.6940136279999995
42c__42c_ale8__1,0.0911974962156495,0.7905620799999995
42c__42c_ale9__1,23.80498730332192,6.675689296
42c__42c_ale10__1,14.17172106354305,5.82829991
ssw__wt_ac__1,0.2027670720181815,-1.2978540020000002
ssw__wt_glc__1,17.946415860090777,4.111584678999998
ssw__wt_glyc__1,3.578724276884565,1.1196820719999998
ssw__wt_xyl__1,1.0192711041023803,-2.656777754
ssw__glc_ale1__1,0.498520466677642,-0.6917143400000003
ssw__glc_ale2__1,-0.0105240108344207,-1.2382990850000004
ssw__glc_ale3__1,-0.4816861659261412,-1.967384088
ssw__glyc_ale1__1,-0.1925030042905896,-1.7630431100000004
ssw__glyc_ale2__1,0.1584418025761245,-0.3636475330000004
ssw__xyl_ale1__1,18.51928934603033,5.9932186289999985
ssw__xyl_ale2__1,20.9073033109588,6.497193833
ssw__xyl_ale3__1,2.433101989230285,-1.0561237070000002
ssw__glc_ac_ac2__1,1.316238839300272,-0.007823064000000102
ssw__glc_ac_glc1__1,1.1475543993119717,-0.18078074900000016
ssw__glc_glyc_glc__1,0.0833885765076716,-1.2740590050000002
ssw__glc_glyc_glyc__1,0.5503073573190662,0.32991169499999984
ssw__glc_xyl_glc__1,-0.4370409233722714,-1.6212558420000005
ssw__glc_xyl_xyl__1,-0.3767472342617468,-1.0198362340000005
ica__wt_glc__1,33.770647003242445,6.62322135
ica__wt_glc__2,33.52553084483065,6.624409527999999
ica__wt_glc__3,34.58439967998968,6.9644511300000005
ica__wt_glc__4,34.30257207736349,6.651581759999999
ica__arg_sbt__1,30.39695520005798,6.770279722000001
ica__arg_sbt__2,31.0655208056901,6.7011244780000006
ica__cytd_rib__1,38.42274786291512,7.53876095
ica__cytd_rib__2,37.34219771332868,7.356501229999999
ica__gth__1,5.053498446507459,0.2197956499999996
ica__gth__2,5.299412560626982,0.6258623429999997
ica__leu_glcr__1,36.14294119815087,6.784658361
ica__leu_glcr__2,36.20824222551093,6.8225681730000005
ica__met_glc__1,32.541874660264355,6.136552704
ica__met_glc__2,32.892311595240855,6.040903407
ica__no3_anaero__1,20.380955786635308,3.7333530379999984
ica__no3_anaero__2,18.24055062881085,3.2844551070000003
ica__phe_acgam__1,31.933878046062524,6.256307989
ica__phe_acgam__2,32.19911745915252,6.270185221
ica__thm_gal__1,32.34536001526107,6.8649795000000005
ica__thm_gal__2,32.48238186503221,6.88681169
ica__tyr_glcn__1,37.83276545538429,7.185318799999999
ica__tyr_glcn__2,37.54842285996802,7.101134289999999
ica__ura_pyr__1,30.45375510601277,6.482547648
ica__ura_pyr__2,25.81722268958164,6.460906659999999
ica__wt_glc__5,33.46472463790911,6.781418733999999
ica__wt_glc__6,33.28941426023843,6.6719444150000005
ica__bw_delpurR_cytd__1,33.87558435187371,6.810600571
ica__bw_delpurR_cytd__2,32.215913218250364,6.665254404000001
ica__ade_glc__1,32.24521830296656,6.627615372999999
ica__ade_glc__2,33.73324608896007,6.736792808999999
ytf__wt_glc__1,-0.0103445986554633,0.2387689210000001
ytf__wt_glc__2,0.4643799638349288,-0.4238451310000002
ytf__delyafC__1,0.4328424951307845,-0.7846885680000004
ytf__delyafC__2,0.3928256863457912,-1.3035563450000005
ytf__delyeiE__1,-0.3635382510295252,-1.085205439
ytf__delyeiE__2,-0.6186203864526194,-0.907305538
ytf__delyiaJ__1,-0.2213734089374317,-0.8972829990000002
ytf__delyiaJ__2,0.4389666385690553,-1.5574804360000003
ytf__delyieP__1,-0.72484219504857,-1.4875966730000003
ytf__delyieP__2,0.0360567426507001,-0.6331534840000002
ytf__wt_ph5__1,-0.6858283311846908,-1.9213206840000003
ytf__wt_ph5__2,-0.6616919988008505,-1.2192502950000004
ytf__wt_ph8__1,-0.5839322091045764,-1.7169652030000002
ytf__wt_ph8__2,-1.060509880618422,-1.8390025290000005
ytf__delybaO__1,0.0791724822731942,-0.8184252630000004
ytf__delybaO__2,0.2511615101561824,-0.2726642560000001
ytf__delybaQ__1,-0.4375827594502455,-0.5215888280000005
ytf__delybaQ__2,-0.4333020940093712,0.4627962969999997
ytf__delybiH__1,0.3152223978474653,-0.6325427890000004
ytf__delybiH__2,0.6952168102332658,-0.3532800350000005
ytf__delydcI_ph5__1,-1.3415971070186723,-1.3590019450000004
ytf__delydcI_ph5__2,-0.7363723810626223,-1.1785144420000002
ytf__delydcI_ph8__1,-0.7268076567529618,-1.8666027970000003
ytf__delydcI_ph8__2,-0.9407578775817852,-1.6366707810000003
ytf__delyddM__1,-0.051003592776718,-0.26327751899999985
ytf__delyddM__2,-0.0579965444344708,-0.6447706900000001
ytf__delyheO__1,0.3601642653869506,-0.9852070360000004
ytf__delyheO__2,-0.0315435782397587,-0.256772582
fps__bw_glc__1,-0.3535473647743802,-0.22409237899999998
fps__bw_glc__2,-0.3698361406575657,-0.3623692190000005
fps__fps_thrA_ale1__1,4.693918659997423,2.9833314989999997
fps__fps_thrA_ale1__2,5.285368428267329,2.7678785470000005
fps__fps_thrA_ale2__1,5.7324507855471465,2.812633631
fps__fps_thrA_ale2__2,4.463835215745985,2.6233129129999995
fps__fps_serB_ale1__1,12.251755886955,4.599347637999999
fps__fps_serB_ale1__2,12.647320168354604,4.5613338919999995
fps__fps_serB_ale4__1,0.4820154581292779,-1.7263582410000002
fps__fps_serB_ale4__2,0.4159274002973794,-1.6155821130000003
fps__fps_ptsI_ale1__1,0.3206241475616417,-0.11091122200000036
fps__fps_ptsI_ale1__2,0.9765975274352012,0.4532910139999995
fps__fps_ptsI_ale3__1,2.594764462837793,1.783474815
fps__fps_ptsI_ale3__2,2.3187117666270947,1.5577020430000001
pal__lyx_ale2_f6__1,1.79160700481602,2.0941624239999994
pal__lyx_ale2__1,4.2047157539474505,2.9198446289999986
pal__lyx_ale2__2,3.497262533028531,3.008118806
pal__lyx_ale4__1,5.592317072281069,3.1994749639999998
pal__lyx_ale4__2,7.381184222316791,3.284198533
pal__5drib_ale10_f18__1,2.511044410730264,1.007624291
pal__5drib_ale10_f18__2,2.4483717442850503,0.8199776089999995
pal__5drib_ale10__1,4.052801586130437,1.007045638
pal__arab_ale14_f9__1,1.1750878708014774,-0.023997456000000472
pal__arab_ale14_f9__2,0.8921411048053597,-0.18305227600000015
pal__arab_ale14__1,1.0232154069882835,1.465642205
pal__arab_ale14__2,0.4609887742105576,1.0568785429999998
pal__arab_ale16__1,2.019667565591436,-0.5299485220000002
pal__arab_ale16__2,1.563857359661196,-1.0060283010000002
pal__tartr_ale26_f10__1,-0.149823700430058,-0.936030075
pal__tartr_ale26_f10__2,0.5266933688530047,-1.2753552300000004
pal__tartr_ale26__1,0.3157824280918788,-0.8781347390000005
pal__tartr_ale26__2,0.0438025528819506,-0.7880610210000003
pal__tartr_ale28_f10__1,0.2422129300951034,-0.2785764300000002
pal__tartr_ale28_f10__2,1.0355217321978305,-0.39481881700000004
pal__tartr_ale28__1,0.8720671069696131,1.314278024
pal__tartr_ale28__2,1.5886785374903372,2.319517572999999
efeU__delmenFentC_citr__1,0.6052900991586639,-0.5799280780000005
efeU__delmenFentC_citr__2,0.8728409291485059,-0.6574831500000005
efeU__delmenFentC__1,0.335640735090555,-1.4298031930000004
efeU__delmenFentC__2,0.2612801051805608,-1.3052532940000003
efeU__menFentC_ale39__1,-0.5301076285552707,-0.6870923050000002
efeU__menFentC_ale39__2,-0.7330806341926582,-1.5918991950000003
efeU__menFentC_ale29__1,0.0226994245336845,-2.3760750520000005
efeU__menFentC_ale29__2,0.767710413231394,-2.106267883
efeU__menFentC_ale30__1,0.5647001070319736,-0.5745415240000002
efeU__menFentC_ale30__2,-0.8097831138185206,-1.6853002630000005
efeU__menFentCubiC_ale36__1,-0.3353651007820376,-1.812640625
efeU__menFentCubiC_ale36__2,-0.563175228250999,-2.2455135790000003
efeU__menFentCubiC_ale37__1,-0.2356336474416652,-1.8973078760000004
efeU__menFentCubiC_ale37__2,-0.7849933341602773,-2.003124849
efeU__menFentCubiC_ale38__1,1.1972346027695695,-0.8763713980000003
efeU__menFentCubiC_ale38__2,0.3778599126038277,-2.048993928
misc2__salc_glc__1,1.2969117760641231,-1.2267883310000005
misc2__salc_glc__2,1.165779349073693,-1.9562095240000004
misc2__dbcn_glc__1,28.453615876397134,6.186648306
misc2__dbcn_glc__2,24.943788522283977,5.951804068
misc2__tyr_glc__1,34.54303905128767,6.707146461999999
misc2__tyr_glc__2,34.17273712694609,6.729822958
misc2__arg_cytd__1,28.789996866187124,5.807550865
misc2__arg_cytd__2,28.91697005770673,5.761097274999999
misc2__delyheO_pyr__1,2.2886626953248643,1.405227365
misc2__delyheO_pyr__2,1.79195278704913,1.1713748179999994
misc2__dellon_glc__1,26.73336732691903,5.090582468999999
misc2__dellon_glc__2,25.69663913613119,4.8876469920000005
nquinone__delubiC__1,31.46548806239959,5.983185591
nquinone__delubiC__2,30.925374963005176,5.674109248999999
nquinone__ubiC_ale1__1,18.205686737626444,4.418393127999999
nquinone__ubiC_ale1__2,18.569920017626224,4.421617437999999
nquinone__ubiC_ale2__1,10.378903205688426,2.86367614
nquinone__ubiC_ale2__2,10.11207266906912,2.7072678670000005
nquinone__ubiC_ale3__1,33.28467941080889,6.259551082000001
nquinone__ubiC_ale3__2,33.18585988304885,6.2549115429999995
nquinone__ubiC_ale4__1,10.995146487030494,2.749410455
nquinone__ubiC_ale4__2,11.100583291816015,2.8434038989999997
nquinone__delpdhR__1,33.86251259112348,7.153519189999999
nquinone__delpdhR__2,33.268421895684426,6.99751706
quinone__glu_ale4__1,29.598577426636908,5.635447825
quinone__glu_ale4__2,28.55400143335552,5.977468533
quinone__delmenF__1,0.6550802695668168,0.8897054059999999
quinone__delmenF__2,0.9656763348362704,-0.1044903030000004
quinone__menF_ale5__1,0.6217516492122404,0.1442735749999997
quinone__menF_ale5__2,0.0940650075603016,-1.1146651420000002
quinone__menF_ale6__1,0.7517282201029474,-0.6551061270000003
quinone__menF_ale6__2,-0.3017440046503284,-1.1888297120000002
quinone__menF_ale7__1,0.813190106065143,-0.8761992170000004
quinone__menF_ale7__2,0.5193574378077193,-0.5181133520000003
quinone__menF_ale8__1,0.4562047467955175,-0.00572489200000037
quinone__menF_ale8__2,1.4323765702616489,-0.5085510010000003
quinone__delmenFubiC__1,-0.940037821967414,-2.1657691550000004
quinone__delmenFubiC__2,-0.1046110946636863,-1.8248551020000003
quinone__menFubiC_ale1__1,1.621766904641566,-0.8295368640000005
quinone__menFubiC_ale1__2,1.1805684515389208,-0.2970194410000002
quinone__menFubiC_ale2__1,0.0708975088992898,-1.8769258470000003
quinone__menFubiC_ale2__2,-0.5760924037365165,-1.860286498
quinone__menFubiC_ale3__1,1.0407345426619612,0.6910878689999995
quinone__menFubiC_ale3__2,0.4433420464065842,0.14999909099999975
quinone__menFubiC_ale4__1,0.0035255054900105,-1.3549443290000005
quinone__menFubiC_ale4__2,0.0474806320452972,-1.5573407630000005
oxyR__wt_glc__1,33.51599605931205,6.400907168
oxyR__wt_glc__2,33.68199460275972,6.520401128
oxyR__wt_h2o2__1,32.57422855554458,6.257726027
oxyR__wt_h2o2__2,32.62261672638287,6.38737993
oxyR__glu_ale4__1,12.976182105286714,3.730733575
oxyR__glu_ale4__2,12.881746986336989,3.673711799
oxyR__glu_ale4_h2o2__1,18.037197643023923,4.2579148060000005
oxyR__glu_ale4_h2o2__2,16.55355866981378,2.958649861
oxyR__oxyR_ale17__1,12.229054122724952,1.3999279329999998
oxyR__oxyR_ale17__2,9.428010171056076,0.4539382649999997
oxyR__oxyR_ale17_h2o2__1,18.466707514385227,3.22347597
oxyR__oxyR_ale17_h2o2__2,20.207081585491466,3.492846246
oxyR__oxyR_ale18__1,32.26296804200145,6.082922192000001
oxyR__oxyR_ale18__2,32.36535165792109,6.1474557339999985
oxyR__oxyR_ale18_h2o2__1,31.915688441946127,5.283491934999999
oxyR__oxyR_ale18_h2o2__2,33.62084540807943,5.758576343
oxyR__oxyR_ale19__1,24.74807745237308,5.205175488
oxyR__oxyR_ale19__2,25.11349279354347,5.411784955
oxyR__oxyR_ale19_h2o2__1,25.847767288465285,5.392152717
oxyR__oxyR_ale19_h2o2__2,27.638689587114705,5.552753039999999
oxyR__oxyR_ale20__1,3.9912386123771495,-1.2437689630000004
oxyR__oxyR_ale20__2,3.5603109705139557,-1.947864571
oxyR__oxyR_ale20_h2o2__1,10.426519191680136,0.07300450499999966
oxyR__oxyR_ale20_h2o2__2,10.648590801830109,0.06524604999999982
svns_pgi__BmePgi24_15__1,-0.8564111044928446,-2.2141685900000003
svns_pgi__BmePgi24_15__2,-0.6929404936434982,-1.4025752580000004
svns_pgi__BmePgi24_26__1,-0.910139301562704,-1.4996280670000004
svns_pgi__BmePgi24_26__2,-1.0989587635538427,-1.9332043530000005
svns_pgi__BmePgi24_41__1,0.3332909814646964,-1.0955908720000005
svns_pgi__BmePgi24_41__2,-0.4299947649021179,-1.4615832220000002
svns_pgi__BmePgi24_52__1,-0.7027488671253624,-1.1919820940000003
svns_pgi__BmePgi24_52__2,-0.9948687526859026,-2.1272765020000004
svns_pgi__PaePgi2_34__1,-0.7570118313220335,-2.061235476
svns_pgi__PaePgi2_34__2,-0.6331201498248372,-2.34860163
svns_pgi__PaePgi2_63__1,-0.3136333855753211,-2.0202878
svns_pgi__PaePgi2_63__2,-0.1469592172783264,-2.067284658
svns_pgi__PaePgi24_54__1,-0.9656133380529508,-1.932307647
svns_pgi__PaePgi24_54__2,-0.8856746059104796,-2.4261748680000004
svns_pgi__PaePgi24_90__1,-0.9179408468130552,-2.6981106500000003
svns_pgi__PaePgi24_90__2,-0.9578218977497716,-2.137537698
abx_media__m9_ctrl__1,14.308005163674514,2.227817034
abx_media__m9_ctrl__2,14.292266904907374,2.3554198039999994
abx_media__rpmi_ctrl__1,15.36108392354308,4.5244108800000005
abx_media__rpmi_ctrl__2,16.161966893666623,4.6036049970000015
abx_media__camhb_ctrl__1,16.640716228770977,1.5255969230000002
abx_media__camhb_ctrl__2,16.112645023016974,1.643440945
abx_media__m9_mero__1,12.993394514225995,2.398446397
abx_media__m9_mero__2,15.089013675902908,2.442144874
abx_media__rpmi_mero__1,15.445054318602402,3.556341784
abx_media__rpmi_mero__2,15.30358844739688,3.9525343349999993
abx_media__camhb_mero__1,17.88763938737914,1.319821802
abx_media__camhb_mero__2,17.955418865153163,1.4221420969999998
abx_media__m9_trisulf__1,25.73170443864205,4.123181042999998
abx_media__m9_trisulf__2,25.494057614242664,4.266686848999998
abx_media__rpmi_trisulf__1,14.716682148143542,0.6457822859999998
abx_media__rpmi_trisulf__2,14.40332648357581,0.26705546999999985
abx_media__camhb_trisulf__1,15.01990652897972,1.1034891780000002
abx_media__camhb_trisulf__2,16.24775169068454,1.2615743999999998
abx_media__m9_cef__1,22.21852280914684,3.485977321
abx_media__m9_cef__2,23.183162510078617,3.5544307279999985
abx_media__rpmi_cef__1,18.184458463255257,2.250670533
abx_media__rpmi_cef__2,18.765646922406415,2.379738511
abx_media__camhb_cef__1,21.43795672286656,2.457517909
abx_media__camhb_cef__2,21.649436588955187,2.391537377999999
abx_media__m9_cipro__1,26.194215149556506,4.122368827999998
abx_media__m9_cipro__2,26.093154979897832,4.232043877
abx_media__rpmi_cipro__1,20.77994703862849,2.65822844
abx_media__rpmi_cipro__2,20.71308411806145,2.903498087
abx_media__camhb_cipro__1,19.806781446149024,1.527671076
abx_media__camhb_cipro__2,19.34907269310096,1.4358094449999994
hot_tale__42c_ale3_30c__1,18.2562949367919,6.656372076
hot_tale__42c_ale3_30c__2,17.58669991885426,6.58902509
hot_tale__42c_ale3_37c__1,17.108975871783702,7.107499729999999
hot_tale__42c_ale3_37c__2,16.993086703288203,7.0374932700000015
hot_tale__42c_ale3_44c__1,1.8732569770587784,-1.3082118790000004
hot_tale__42c_ale3_44c__2,2.5047465186789704,-1.1065357870000003
hot_tale__hot_ale3_mid_30c__1,15.84655447931195,5.1681203469999994
hot_tale__hot_ale3_mid_30c__2,19.683426707290963,6.91212314
hot_tale__hot_ale3_mid_37c__1,21.384809705310253,7.15902058
hot_tale__hot_ale3_mid_37c__2,21.05840862063961,6.998755339999999
hot_tale__hot_ale3_mid_44c__1,7.189505695876204,5.53063689
hot_tale__hot_ale3_mid_44c__2,4.431292928475635,5.328136066000001
hot_tale__hot_ale3_30c__1,19.291882054007196,6.520133190999999
hot_tale__hot_ale3_30c__2,19.917914396875062,6.51183121
hot_tale__hot_ale3_37c__1,17.909215930515174,6.470982342999999
hot_tale__hot_ale3_37c__2,17.764484219065867,6.4626942320000005
hot_tale__hot_ale3_44c__1,2.474028975628725,3.965459179
hot_tale__hot_ale3_44c__2,1.7059451943779584,3.397615202999998
hot_tale__hot_ale4_30c__1,4.666774136482392,6.045274278999998
hot_tale__hot_ale4_30c__2,5.19626039614476,5.968066505
hot_tale__hot_ale4_37c__1,4.82612817529559,6.707826503
hot_tale__hot_ale4_37c__2,5.95697478603665,6.86718645
hot_tale__hot_ale4_44c__1,1.7632381169673998,3.810590012000001
hot_tale__hot_ale4_44c__2,3.16023649789786,4.87270219
hot_tale__hot_ale8_30c__1,17.895856592973292,6.630536297999999
hot_tale__hot_ale8_30c__2,18.334407218066325,6.6971693189999995
hot_tale__hot_ale8_37c__1,19.40345488361656,6.790001206
hot_tale__hot_ale8_37c__2,19.30441617590071,6.830475380999999
hot_tale__hot_ale8_44c__1,3.6123155126233257,4.4708262429999985
hot_tale__hot_ale8_44c__2,4.45256401582554,5.510564286999999
hot_tale__hot_ale9_mid_30c__1,16.4516131290581,5.911760703000001
hot_tale__hot_ale9_mid_30c__2,16.450692505805467,5.7997536620000005
hot_tale__hot_ale9_30c__1,16.250009660076092,6.393956056
hot_tale__hot_ale9_30c__2,16.260518496419703,6.438021825
hot_tale__hot_ale9_mid_37c__1,18.071871391408862,6.303407325
hot_tale__hot_ale9_mid_37c__2,17.213508101588715,6.35011096
hot_tale__hot_ale9_37c__1,16.60530440930183,6.326070046
hot_tale__hot_ale9_37c__2,16.507035807651,6.3055451090000005
hot_tale__hot_ale9_mid_44c__1,0.4650954600738159,-1.3880668690000002
hot_tale__hot_ale9_mid_44c__2,1.4103502502269305,-1.4771294550000005
hot_tale__hot_ale9_44c__1,0.633251577325894,-0.3901964050000002
hot_tale__hot_ale9_44c__2,1.1726116340688832,0.5773707149999998
hot_tale__hot_ale10_30c__1,18.3492345254128,6.166086243999999
hot_tale__hot_ale10_30c__2,18.34033262935504,6.033476176999999
hot_tale__hot_ale10_37c__1,20.84212933316752,6.47298565
hot_tale__hot_ale10_37c__2,20.876370005197696,6.564913923
hot_tale__hot_ale10_44c__1,2.6280632993462234,4.268749303999998
hot_tale__hot_ale10_44c__2,3.092318466459974,3.557373417
hot_tale__hot_ale16_30c__1,16.99584789548183,6.046710246
hot_tale__hot_ale16_30c__2,17.453637479705197,6.170959783999999
hot_tale__hot_ale16_37c__1,18.64693321041352,6.481787785
hot_tale__hot_ale16_37c__2,18.56438103765989,6.435474525
hot_tale__hot_ale16_44c__1,1.9032910105039849,2.771623758
hot_tale__hot_ale16_44c__2,1.0542132480268385,1.4821752549999996
