,-0.043301976021576066,-0.021650988010788033,0.0,0.021650988010788033,0.043301976021576066,0.0649529640323641,0.08660395204315213,0.10825494005394018,0.1299059280647282,0.15155691607551622,0.17320790408630427,0.1948588920970923,0.21650988010788033,0.23816086811866835,0.25981185612945645,0.2814628441402445,0.3031138321510325,0.3247648201618205,0.34641580817260853,0.36806679618339655
thresh,-0.03247648201618205,0.03247648201618205,2,,,,,,,,,,,,,,,,,
unreg,1,63,4081,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FliA,0,1,35,3,6,2,5,3,1,2,1,3,4,5,1,1,0,0,0,0
unreg_genes,['bhsA'],[],[],[],['yhjG'],[],[],[],['uhpT'],[],[],[],[],[],[],[],[],[],[],[]
FliA_genes,[],['ppdB'],"['yecF' 'fliP' 'fliF' 'fliE' 'oppA' 'fliQ' 'fliL' 'ykfH' 'fliH' 'prs'
 'yafW' 'recC' 'ykfG' 'oppC' 'oppB' 'fliR' 'ppdA' 'ygdB' 'lolB' 'yjcS'
 'fliG' 'oppD' 'oppF' 'fliM' 'ispE' 'ppdC' 'hemL' 'ykfF' 'yafX' 'fliO'
 'ygbK' 'yhiL' 'ykfI' 'fliN' 'tcyJ']",['fliJ' 'fliI' 'fliA'],['fliZ' 'fliK' 'modB' 'modC' 'ykfB' 'modA'],['aer' 'crfC'],['flgM' 'flgN' 'ynjH' 'trg' 'fliT'],['flgL' 'fliS' 'flgK'],['fliD'],['ves' 'yjcZ'],['flxA'],['cheZ' 'cheB' 'cheY'],['tsr' 'cheR' 'motB' 'ycgR'],['cheA' 'motA' 'cheW' 'pdeH' 'tap'],['tar'],['fliC'],[],[],[],[]
