,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.03790608195122626,0.31565155895617164,2.0,0.0,-0.2611054397812405,1.0,0.185293275878788,,
1,Chrom__sac_sta,-0.07714745539729062,0.03469200409377742,2.0,2.0,-0.1016784067449521,3.0,-0.052616504049629136,,
2,Chrom__sac_MW001,0.0,0.716864070070455,2.0,4.0,-0.5068994451358071,5.0,0.5068994451358071,,
3,Chrom__sac_fadR,-0.09463526283494206,0.17150582071551687,2.0,6.0,-0.2159081916758483,7.0,0.026637666005964174,,
4,FadR__wt_p,0.0,0.3287658566342421,2.0,8.0,0.2324725666486769,9.0,-0.2324725666486769,,
5,FadR__ko_p,-0.3860476389702914,0.7207961652930489,2.0,10.0,0.12363221736168305,11.0,-0.8957274953022658,,
6,GDGT__75_2.4_log,-3.700743415417188e-17,0.4570565715879192,3.0,12.0,0.12202425748253487,27.0,-0.5056842214917342,50.0,0.3836599640091992
7,GDGT__80_3.5_stat,0.30807554605784954,0.7214226880938366,3.0,13.0,-0.5056842214917342,20.0,0.5606927466108959,42.0,0.8692181130543869
8,GDGT__80_2.4_log,0.011603580070684702,0.4479885404738128,3.0,14.0,0.2721788435564728,37.0,0.2683161181473155,41.0,-0.5056842214917342
9,GDGT__75_3.5_stat,-0.5056842214917342,0.0,3.0,15.0,-0.5056842214917342,24.0,-0.5056842214917342,28.0,-0.5056842214917342
10,GDGT__80_1.6_stat,-0.5056842214917342,0.0,3.0,16.0,-0.5056842214917342,17.0,-0.5056842214917342,33.0,-0.5056842214917342
11,GDGT__75_2.4_stat,-0.5056842214917342,0.0,3.0,18.0,-0.5056842214917342,26.0,-0.5056842214917342,31.0,-0.5056842214917342
12,GDGT__80_2.4_stat,-0.2099821872164309,0.512170947266299,3.0,19.0,-0.5056842214917342,29.0,0.38142188133417576,30.0,-0.5056842214917342
13,GDGT__80_1.6_log,-0.06268716458811621,0.6264924459644623,2.0,21.0,0.3803098923155018,39.0,-0.5056842214917342,,
14,GDGT__65_3.5_stat,1.211471761840652,2.240395917232057,3.0,22.0,3.7457303205092223,23.0,-0.5056842214917342,34.0,0.3943691865044686
15,GDGT__75_1.6_stat,-0.24548500212090807,0.4506782680400308,3.0,25.0,-0.5056842214917342,32.0,0.2749134366207442,38.0,-0.5056842214917342
16,GDGT__75_1.6_log,-0.5056842214917342,0.0,2.0,35.0,-0.5056842214917342,36.0,-0.5056842214917342,,
17,GDGT__65_2.4_stat,0.5155035705736745,0.1741141123541058,3.0,40.0,0.6824503853556422,46.0,0.3350131806668718,49.0,0.5290471456985096
18,GDGT__65_2.4_log,-0.31112524234927824,0.3369860369434672,3.0,43.0,-0.5056842214917342,44.0,-0.5056842214917342,47.0,0.07799271593563363
19,GDGT__80_3.5_log,0.8388917143176058,0.17321743366427886,3.0,45.0,0.9664630251292796,51.0,0.6416952279474789,52.0,0.9085168898760586
20,GDGT__65_1.6_log,-0.5056842214917342,0.0,3.0,48.0,-0.5056842214917342,53.0,-0.5056842214917342,54.0,-0.5056842214917342
21,NutLim__t0,-2.220446049250313e-16,0.4209455811174076,2.0,55.0,-0.29765347491863103,56.0,0.2976534749186306,,
22,NutLim__t05,0.33605336553634474,1.1649450033809683,3.0,57.0,0.6622185049943203,58.0,-0.9572102017563312,59.0,1.303151793371045
23,NutLim__t1,-0.41352926641736615,2.1396160611377484,3.0,60.0,0.5622120707554683,61.0,-2.8670813744231363,62.0,1.0642815044155696
24,NutLim__t15,-0.48435149705134667,2.067558687720251,3.0,63.0,0.83642625312301,64.0,-2.8670813744231363,65.0,0.5776006301460863
25,NutLim__t2,-0.3406221725627714,1.2956836328074441,3.0,66.0,0.21897962486807776,67.0,-1.8220596417766215,68.0,0.5812134992202296
26,NutLim__t4,0.25122502320364204,1.1101893325272734,2.0,69.0,1.036247428634644,70.0,-0.5337973822273598,,
27,UV_irr__wt0,-1.5728159515523052e-16,0.29266901396636846,3.0,71.0,-0.1743344021199058,72.0,0.3378877405340206,73.0,-0.16355333841411526
28,UV_irr__wt1,0.16403678001180663,0.7266575010139077,3.0,74.0,-0.04725978789557361,75.0,0.9729250259078616,76.0,-0.433554897976868
29,UV_irr__wt2,-0.2771491290999781,0.8175884481556179,3.0,77.0,0.5793429302839219,78.0,-0.36149563172514654,79.0,-1.0492946858587096
30,UV_irr__mut0,0.14545695896868663,0.8189017113333645,3.0,80.0,0.9814525543416249,81.0,0.11012551231467738,82.0,-0.6552071897502425
31,UV_irr__mut1,-0.33348708178175474,1.4663151043440863,3.0,83.0,1.017828299403769,84.0,-0.12566300082731852,85.0,-1.8926265439217147
32,UV_irr__mut2,0.486837564851919,0.27489006591268106,3.0,86.0,0.17075313326557495,87.0,0.6197297822548031,88.0,0.6700297790353789
33,YtrA__overexpr,0.1936731582985193,0.34258889957335814,3.0,89.0,-0.17677955541540902,90.0,0.2587298672098639,91.0,0.4990691631011031
34,YtrA__wt,1.6653345369377348e-16,0.24167615246620164,3.0,92.0,-0.1193466957848206,93.0,-0.15878634478521092,94.0,0.278133040570032
