,PSPTO_1772
SRX1828913,0.3141093625
SRX1828914,-0.09280932900000001
SRX1828915,-0.32435899690000003
SRX1828916,-0.2236074124
SRX1828917,0.0102496344
SRX1828918,-0.034100226500000004
SRX3983989,-0.5393657432
SRX3983990,-0.4725084731
SRX3983993,-1.0986532433
SRX3983994,-1.1480925967
SRX3983995,-0.1722724344
SRX3983996,-0.8351350985
SRX3983997,-1.4296349253
SRX3983998,-0.0678547233
SRX3983999,-0.5264522438
SRX3984000,-0.6058064006
SRX3984001,-1.3507727226
SRX3984002,-1.4106472479
SRX3984003,-0.37405533100000005
SRX3984004,-0.060061546
SRX3984005,-0.3539146165
SRX3984006,-0.42707515890000003
SRX3984007,-0.7212846389
SRX3984008,-0.7160281447
SRX3984009,0.13163838
SRX3984010,-1.4197855654
SRX3984011,-0.1415028955
SRX3984012,-0.2005289267
SRX3984013,0.2060895676
SRX3984014,-0.1610709763
SRX3984015,-0.32176431720000004
SRX3984016,-0.3715208728
SRX3984017,-1.419330126
SRX3984019,-0.2530662683
SRX3984020,-1.2565313174
SRX3984021,-1.4770085123
SRX3984022,-1.6417192179
SRX3984023,0.0142078447
SRX3984024,-0.25865266400000003
SRX3984025,-0.258713429
SRX3984026,-1.0848911638
SRX3984027,-0.4593896094
SRX3984028,-0.2364051653
SRX3984029,-0.49091948360000004
SRX3984031,-1.4588594163
SRX3984032,-1.3603885095
SRX3984034,-0.053383321500000004
SRX3984035,-0.5161520356
SRX3984036,-1.4897870765
SRX3984037,-0.4684546664
SRX3984038,-1.8905013780000002
SRX3984039,-1.4101837401
SRX3984040,-0.6197725935
SRX3984041,-1.5656996983
SRX3984042,-0.7843558761
SRX3984043,-0.2669618661
SRX3984045,-0.29216714120000004
SRX3984046,-0.1540238935
SRX3984047,-1.0939686776
SRX3984048,-0.3355583465
SRX3984049,-0.39448123560000004
SRX3984050,-0.3133245032
SRX3984051,-1.4978403527
SRX3984052,-0.3991676997
SRX3984056,-1.0110949423
SRX3984057,-1.6057145991000001
SRX3984058,-1.2119890246
SRX3984059,-0.0755177073
SRX3984061,0.1084586205
SRX3984062,-0.054790799300000005
SRX3984063,-0.2244419366
SRX3984064,-0.3137700672
SRX3984065,-0.269122267
SRX3984066,-0.1510886558
SRX3984067,0.1586807213
SRX3984068,-0.3014821629
SRX3984069,-0.8210320727
SRX3984070,-1.3488655982
SRX3984071,-1.0801808298
SRX3984073,-0.43139609710000004
SRX3984074,-0.38883657380000003
SRX3984077,-0.27346278220000003
SRX3984078,-0.2769520898
SRX3984079,-1.0212502304
SRX3984080,0.1931993702
SRX3984082,-0.28343288440000003
SRX3984084,-1.4838207126
SRX6997963,0.0343628171
SRX6997964,0.1375890745
SRX6997965,-0.13630658580000002
SRX6997967,0.0701928621
