,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.004775978777017155,,1.0,0.0,0.004775978777017155
1,Cr__2,0.005574503826571159,,1.0,1.0,0.005574503826571159
2,Cr__3,0.012508106695614541,,1.0,2.0,0.012508106695614541
3,Cr__4,0.01560162215216509,,1.0,3.0,0.01560162215216509
4,Cr__5,0.011523943548914726,,1.0,4.0,0.011523943548914726
5,Cr__6,0.0078002815141677015,,1.0,5.0,0.0078002815141677015
6,Fe__1,-0.007909960890971492,,1.0,6.0,-0.007909960890971492
7,Fe__2,-0.021968455559694483,,1.0,7.0,-0.021968455559694483
8,Fe__3,-0.03476523269840225,,1.0,8.0,-0.03476523269840225
9,Fe__4,-0.06019715741893635,,1.0,9.0,-0.06019715741893635
10,Fe__5,-0.07748312176337263,,1.0,10.0,-0.07748312176337263
11,Fe__6,-0.08433167573934341,,1.0,11.0,-0.08433167573934341
12,Cd__1,0.0018788408552724864,,1.0,12.0,0.0018788408552724864
13,Cd__2,0.004740158586345348,,1.0,13.0,0.004740158586345348
14,Cd__3,0.005187335876984208,,1.0,14.0,0.005187335876984208
15,Cd__4,0.0070467434756249815,,1.0,15.0,0.0070467434756249815
16,Cd__5,-3.2410511783376637e-06,,1.0,16.0,-3.2410511783376637e-06
17,Cd__6,0.0024861494311988856,,1.0,17.0,0.0024861494311988856
18,Zn__1,-0.041729986458506986,,1.0,18.0,-0.041729986458506986
19,Zn__2,-0.04804686663910217,,1.0,19.0,-0.04804686663910217
20,Zn__3,-0.030306167505333506,,1.0,20.0,-0.030306167505333506
21,Zn__4,0.015297875679399154,,1.0,21.0,0.015297875679399154
22,Zn__5,0.07860710519534317,,1.0,22.0,0.07860710519534317
23,Zn__6,0.15603259948904666,,1.0,23.0,0.15603259948904666
24,Cu__1,0.0048601013616551714,,1.0,24.0,0.0048601013616551714
25,Cu__2,0.008800815291237853,,1.0,25.0,0.008800815291237853
26,Cu__3,0.011542330158273464,,1.0,26.0,0.011542330158273464
27,Cu__4,0.014908203580823618,,1.0,27.0,0.014908203580823618
28,Cu__5,0.021831997971594564,,1.0,28.0,0.021831997971594564
29,Cu__6,0.02550881760659884,,1.0,29.0,0.02550881760659884
30,Pb__1,0.009495918486218087,,1.0,30.0,0.009495918486218087
31,Pb__2,0.012777545270153384,,1.0,31.0,0.012777545270153384
32,Pb__3,0.022775872198696784,,1.0,32.0,0.022775872198696784
33,Pb__4,0.030401467632272524,,1.0,33.0,0.030401467632272524
34,Pb__5,0.029967619661399592,,1.0,34.0,0.029967619661399592
35,Pb__6,0.026194396458470742,,1.0,35.0,0.026194396458470742
