,new_2432160_2433082
LBexp_1,7.3127
LBexp_2,7.4136
LBexp_3,7.4666
LBtran_1,7.5259
LBtran_2,7.4231
LBtran_3,7.4211
LBstat_1,7.9061
LBstat_2,8.1345
LBstat_3,7.8742
LBGexp_1,7.5215
LBGexp_2,7.5964
LBGexp_3,7.5234
LBGtran_2,7.6296
LBGtran_3,7.5068
LBGstat_1,7.4361
LBGstat_2,7.158
LBGstat_3,7.8202
S0_1,7.1971
S0_2,7.1312
S0_3,7.5589
S1_1,7.7
S1_2,7.7362
S1_3,7.0378
S2_1,8.0908
S2_2,7.7943
S2_3,7.6505
S3_1,10.7672
S3_2,10.4948
S4_1,11.7535
S4_2,11.6906
S4_3,10.9329
S5_1,11.5722
S5_2,12.0057
S5_3,11.8553
S6_1,11.2285
S6_2,10.0569
S6_3,11.3197
S6/t_1,10.9853
S6/t_2,9.4257
S6_4,10.0618
S6_5,10.3411
S6_6,10.6152
S7_4,10.8442
S7_5,10.804
S7_6,10.91
S8_4,10.4771
S8_5,10.2235
G135_1,8.0295
G135_3,7.858
G150_1,7.7085
G150_2,7.09
G150_3,8.2048
G180_1,7.7359
G180_2,7.1839
G180_3,7.7136
C30_1,9.9517
C30_2,10.6373
C90_1,10.277
C90_2,8.0806
BI_1,7.1022
BI_2,7.6368
BC_2,8.3346
BC/t_1,9.729800000000001
BC/t_2,10.2251
BC_1,7.7114
Sw_1,8.709
Sw_2,7.7509
BT_1,9.6131
BT_2,9.3115
B36_1,8.0824
B36_2,8.0494
B60_1,8.2787
B60_2,9.0799
M9exp_1,7.2325
M9exp_2,7.2885
M9exp_3,7.08
M9tran_1,7.6344
M9tran_2,7.5053
M9tran_3,7.3386
M9stat_1,8.4205
M9stat_2,8.2012
M9stat_3,7.9391
M+G_1,9.65
M+G_2,8.0412
M+G_3,8.0668
Glu_1,8.6106
Glu_2,7.5915
Glu_3,8.2038
Fru_1,9.3273
Fru_2,9.1821
Fru_3,7.6788
Mal_1,7.6743
Mal_2,8.8691
Mal_3,7.8506
G+S_2,9.9708
G+S_3,9.1947
Pyr_1,9.501
Pyr_2,10.0413
Pyr_3,9.7892
Gly_1,8.2908
Gly_2,8.8613
Gly_3,8.7416
Glucon_1,9.1541
Glucon_2,8.6126
Glucon_3,8.3598
aero_1,7.5175
aero_2,7.4449
aero_3,7.2634
nit_1,9.4694
nit_2,8.5665
nit_3,8.8331
ferm_1,9.1475
ferm_2,8.0401
ferm_3,9.4686
T-5.40H_1,7.2534
T-4.40H_1,7.6322
T-3.40H_1,7.5401
T-2.40H_1,7.3065
T-1.40H_1,7.4755
T-1.10H_1,7.6296
T-0.40H_1,7.427
T0.0H_1,7.3954
T0.30H_1,8.2223
T1.0H_1,7.5357
T1.30H_1,8.0042
T2.0H_1,8.0264
T2.30H_1,7.6817
T3.0H_1,7.626
T3.30H_1,8.2218
T4.0H_1,8.0827
T5.0H_1,8.4239
HPh_1,7.731
HPh_2,7.2615
HPh_3,8.0728
LPh_1,7.5212
LPh_2,7.2919
LPh_3,7.8264
LPhT_1,7.8724
LPhT_2,7.4901
LPhT_3,7.8101
SMMPr_1,7.6334
SMMPr_2,7.7757000000000005
SMMPr_3,7.6019
HiTm_1,7.8643
HiTm_2,7.8464
HiTm_3,8.1406
LoTm_1,8.6762
LoTm_2,8.4148
LoTm_3,8.5469
HiOs_1,7.6384
HiOs_2,8.7445
HiOs_3,8.3038
BMM_1,7.0198
BMM_2,7.1869
BMM_3,7.7241
Heat_1,7.9701
Heat_2,7.3773
Heat_3,7.8089
Cold_1,7.0875
Cold_2,7.541
Cold_3,7.8221
Etha_1,7.9424
Etha_2,8.1008
Etha_3,7.6345
SMM_1,7.5807
SMM_2,7.65
SMM_3,7.4686
Salt_1,8.0438
Salt_2,7.8603000000000005
Salt_3,7.6156
Mt0_1,7.5272
Mt0_3,7.4728
M0t45_1,7.3262
M0t45_2,8.0263
M0t45_3,7.5919
M0t90_1,7.5713
M0t90_2,7.6019
M0t90_3,7.2243
M40t45_1,7.4144
M40t45_2,7.5608
M40t45_3,7.3945
M40t90_1,7.2263
M40t90_2,7.2512
M40t90_3,7.1625
dia0_1,7.1372
dia0_2,7.2926
dia0_3,6.8509
dia5_1,7.4552
dia5_2,7.5031
dia5_3,7.4899000000000004
dia15_1,7.0148
dia15_2,7.3021
dia15_3,7.4949
Diami_1,7.6003
Diami_2,7.1526
Diami_3,7.6921
Paraq_1,7.6966
Paraq_2,7.3518
Paraq_3,7.1997
H2O2_1,6.9771
H2O2_2,7.1104
H2O2_3,7.3261
Oxctl_1,7.805
Oxctl_2,7.6573
Oxctl_3,7.5182
GM-0.1_1,7.2854
GM-0.2_1,7.5186
GM+5_1,7.1069
GM+15_1,7.2368
GM+25_1,7.3035
GM+45_1,7.2872
GM+60_1,7.1098
GM+90_1,7.2528
GM+120_1,7.8029
GM+150_1,7.7172
GM-0.1_2,7.4126
GM-0.2_2,7.6041
GM+5_2,7.1452
GM+10_2,7.2434
GM+15_2,7.9014
GM+25_2,7.4711
GM+45_2,7.1246
GM+60_2,7.3011
GM+90_2,7.7914
GM+150_2,7.2827
GM-0.1_3,7.5677
GM-0.2_3,6.8887
GM+5_3,7.5695
GM+10_3,7.04
GM+15_3,7.6024
GM+25_3,7.4645
GM+45_3,7.7291
GM+60_3,7.601
GM+90_3,7.592
GM+120_3,8.2593
GM+150_3,7.3863
MG-0.1_1,7.2112
MG+5_1,7.9536
