,PSPTOB0052
SRX1828913,0.0619198679
SRX1828914,-0.13052187440000002
SRX1828915,-0.0083871962
SRX1828916,-0.16913510510000002
SRX1828917,-0.0535326718
SRX1828918,-0.2659126055
SRX3983989,0.5404789563
SRX3983990,0.3098471955
SRX3983993,0.5780216847
SRX3983994,0.41626530040000004
SRX3983995,0.2170644804
SRX3983996,0.9294272344000001
SRX3983997,0.5878124943
SRX3983998,-0.0017610766
SRX3983999,0.20869482350000002
SRX3984000,0.4754732036
SRX3984001,0.6525993957
SRX3984002,0.670299634
SRX3984003,1.1118743346
SRX3984004,0.1960211621
SRX3984005,0.7434548870000001
SRX3984006,1.3223030302
SRX3984007,0.9182244933
SRX3984008,0.13351611160000001
SRX3984009,0.0991970568
SRX3984010,0.7600005508000001
SRX3984011,0.2889402907
SRX3984012,0.20603207280000002
SRX3984013,0.6188276136
SRX3984014,0.3801408122
SRX3984015,1.0909413882
SRX3984016,0.0958266678
SRX3984017,0.6755983971
SRX3984019,0.1796673898
SRX3984020,0.5531385269
SRX3984021,0.9686404431000001
SRX3984022,0.8994219041
SRX3984023,0.251208064
SRX3984024,0.2788641497
SRX3984025,0.2840086124
SRX3984026,-0.5516106064
SRX3984027,0.2124318543
SRX3984028,0.0805414356
SRX3984029,0.07452052270000001
SRX3984031,0.9738641993
SRX3984032,0.8183325565
SRX3984034,-0.08828163850000001
SRX3984035,-0.35521141640000004
SRX3984036,1.2707027794
SRX3984037,1.1291934233
SRX3984038,1.3655102853
SRX3984039,1.4171454643999999
SRX3984040,0.4482069275
SRX3984041,1.1721330487000001
SRX3984042,0.6700128795
SRX3984043,0.1653459881
SRX3984045,-0.1013327368
SRX3984046,-0.0783679816
SRX3984047,1.2855077686
SRX3984048,1.0581419881
SRX3984049,1.2505172652
SRX3984050,0.9493550163000001
SRX3984051,1.4003132713
SRX3984052,0.2582138954
SRX3984056,1.0169745944
SRX3984057,1.1445172456
SRX3984058,0.9660705456
SRX3984059,-0.16423979700000002
SRX3984061,-0.0743456284
SRX3984062,0.12642413700000002
SRX3984063,0.0696902856
SRX3984064,0.0322723871
SRX3984065,0.2552252498
SRX3984066,0.18015219270000002
SRX3984067,0.15770664780000002
SRX3984068,0.1445041465
SRX3984069,0.9153762236
SRX3984070,1.1775239046000001
SRX3984071,0.8510496338
SRX3984073,0.22206362570000002
SRX3984074,0.3429249085
SRX3984077,0.2452531097
SRX3984078,0.2364524319
SRX3984079,1.0828957164
SRX3984080,-0.08455844380000001
SRX3984082,0.1706694681
SRX3984084,1.0497141085
SRX6997963,0.35920207660000003
SRX6997964,-0.7750077702
SRX6997965,-1.4040529135
SRX6997967,0.21803928820000001
SRX6997968,-0.844459163
SRX6997969,-0.7693331104000001
SRX6997971,-0.5772413649
SRX6997972,-0.42372821
SRX6997973,-0.7712437871000001
SRX3159100,0.0367504715
SRX3159101,-0.1269396181
SRX3159102,-0.469990799
SRX3159103,0.5601799457000001
SRX3159000,0.17114143410000002
SRX3159001,0.6780246349
SRX3159002,0.3952897108
SRX3159003,0.5196739821
SRX3159004,0.5383801396
SRX3159005,0.2230936295
SRX3159006,0.2884562035
SRX3159007,0.5491889782
SRX3159008,-1.3779696368
SRX3159009,-0.1721610809
SRX3159010,0.4332472462
SRX3159012,-0.8829637519
SRX3159013,0.7036911640000001
SRX3159014,1.2964706547
SRX3159015,0.5404942881
SRX3159016,0.5668884903
SRX3159017,0.5126692841
SRX3159018,-1.7890971689000001
SRX3159019,-0.5111617970000001
SRX3159020,-0.6102456096000001
SRX3159021,0.0880074379
SRX3159022,0.2964835717
SRX3159023,0.1144284487
SRX3159024,0.8724048790000001
SRX3159025,-0.10106325890000001
SRX3159026,0.09749370610000001
SRX3159027,0.3803078811
SRX3159028,-0.1147820138
SRX3159029,0.3145513985
SRX3159030,0.7766915819
SRX3159034,0.5584167141
SRX3159036,0.0286423009
SRX3159037,0.3760732136
SRX3159041,0.3970089692
