,-0.09187689267116739,-0.07145980541090796,-0.051042718150648536,-0.03062563089038911,-0.010208543630129685,0.01020854363012974,0.030625630890389166,0.05104271815064859,0.07145980541090802,0.09187689267116744,0.11229397993142687,0.1327110671916863,0.15312815445194572,0.17354524171220514,0.19396232897246457,0.214379416232724,0.23479650349298342,0.25521359075324285,0.2756306780135023,0.2960477652737617
thresh,-0.08166834904103767,0.08166834904103767,1,,,,,,,,,,,,,,,,,
unreg,1,4,20,213,934,948,133,20,7,6,3,2,2,0,0,0,1,2,0,0
unreg_genes,['SACI_RS11740'],[],[],[],[],[],[],[],[],['cfiB' 'Saci_0681' 'IMPDH_1' 'Saci_1028' 'Saci_0261' 'abfD_2'],['Saci_1804' 'Saci_1167' 'acsA_3'],['Saci_1623' 'Saci_2144'],['Saci_1624' 'Saci_2370'],[],[],[],['Saci_2146'],['asd2' 'frmA'],[],[]
