,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-2.4365317663772355,0.18361655212461267,2.0,0.0,-2.5663682755226422,1.0,-2.3066952572318287,,
1,Chrom__sac_sta,-0.8350231358300171,0.640249538283978,2.0,2.0,-1.287747926002174,3.0,-0.38229834565786014,,
2,Chrom__sac_MW001,9.992007221626409e-16,1.6183408509539021,2.0,4.0,-1.1443397899807108,5.0,1.1443397899807128,,
3,Chrom__sac_fadR,-0.25510532164711036,0.6428566090595095,2.0,6.0,-0.7096735892436788,7.0,0.19946294594945815,,
4,FadR__wt_p,4.218847493575595e-15,0.42908573114418236,2.0,8.0,0.3034094302024433,9.0,-0.3034094302024349,,
5,FadR__ko_p,-0.0659191258897539,1.7017309062455803,2.0,10.0,1.137386337671225,11.0,-1.2692245894507328,,
6,GDGT__75_2.4_log,-3.293661639721298e-15,0.8818080398136234,3.0,12.0,0.2790153376342522,27.0,-0.9875632389913837,50.0,0.7085479013571215
7,GDGT__80_3.5_stat,2.239432251812476,1.02438828043224,3.0,13.0,3.062763974099268,20.0,2.563269623424804,42.0,1.0922631579133562
8,GDGT__80_2.4_log,0.22534564765970522,1.230165135772197,3.0,14.0,-0.5274248873731292,37.0,-0.4414894126833444,41.0,1.6449512430355893
9,GDGT__75_3.5_stat,2.3023404816700315,0.8597418706173369,3.0,15.0,1.529974289429716,24.0,3.2286568325577,28.0,2.1483903230226784
10,GDGT__80_1.6_stat,1.130950267221099,1.2269871779688464,3.0,16.0,1.6295923436622135,17.0,2.030112835588735,33.0,-0.2668543775876518
11,GDGT__75_2.4_stat,2.766521669261339,0.4708035340187626,3.0,18.0,2.2742436912051587,26.0,2.8129039014944577,31.0,3.2124174150844005
12,GDGT__80_2.4_stat,2.631628299038504,0.219329347865438,3.0,19.0,2.7694781035157354,29.0,2.7466964303345036,30.0,2.378710363265273
13,GDGT__80_1.6_log,-0.5901010157735619,0.9089255982237611,2.0,21.0,0.05260643832449895,39.0,-1.2328084698716226,,
14,GDGT__65_3.5_stat,2.435904562251076,1.3396945961879154,3.0,22.0,3.645568066782972,23.0,2.666128056904642,34.0,0.9960175630656138
15,GDGT__75_1.6_stat,1.0879221601676008,0.6293948361586328,3.0,25.0,0.3795720812616227,32.0,1.3013208377249463,38.0,1.5828735615162333
16,GDGT__75_1.6_log,-0.0868338363416685,0.5034169943749592,2.0,35.0,0.2691357341454153,36.0,-0.4428034068287523,,
17,GDGT__65_2.4_stat,1.852708942077376,1.0675707990107397,3.0,40.0,1.127716777042188,46.0,1.351783238109001,49.0,3.078626811080939
18,GDGT__65_2.4_log,0.8167769265648429,0.6082840605353196,3.0,43.0,0.2119720018172513,44.0,1.428481426681896,47.0,0.8098773511953814
19,GDGT__80_3.5_log,0.8272354726331294,0.17509023683920588,3.0,45.0,0.6265593714134969,51.0,0.9488671334552858,52.0,0.9062799130306054
20,GDGT__65_1.6_log,-0.6537056777366003,0.19232828849257771,3.0,48.0,-0.8707914095263157,53.0,-0.5857276900552537,54.0,-0.5045979336282314
21,NutLim__t0,3.9968028886505635e-15,10.160300027771589,2.0,55.0,7.184417048527162,56.0,-7.184417048527154,,
22,NutLim__t05,18.412816531111194,0.9305163944381775,3.0,57.0,19.319514745375095,58.0,18.45875143284216,59.0,17.460183415116337
23,NutLim__t1,8.86086685897669,2.9657333180086187,3.0,60.0,7.077379918714127,61.0,12.284399195498901,62.0,7.22082146271704
24,NutLim__t15,0.12417305616930736,1.978341700536638,3.0,63.0,-1.3097924822453495,64.0,2.3811697896190283,65.0,-0.6988581388657567
25,NutLim__t2,-3.822076276554373,1.175130734540651,3.0,66.0,-5.136393161570878,67.0,-2.872752491162278,68.0,-3.4570831769299635
26,NutLim__t4,-4.912319495462619,0.5179384648353154,2.0,69.0,-4.5460816947402165,70.0,-5.27855729618502,,
27,UV_irr__wt0,-5.551115123125783e-16,0.8115446424089203,3.0,71.0,0.2895134894765212,72.0,0.6270859602094295,73.0,-0.9165994496859524
28,UV_irr__wt1,1.8386908372908677,0.41716817525083494,3.0,74.0,2.0928313156769915,75.0,2.066005627940159,76.0,1.3572355682554529
29,UV_irr__wt2,2.674438854503491,0.5265482768471206,3.0,77.0,3.27087353762033,78.0,2.478458196342761,79.0,2.2739848295473832
30,UV_irr__mut0,1.227161245648904,0.41029448377192623,3.0,80.0,1.6389989364533952,81.0,1.2240572190797252,82.0,0.8184275814135917
31,UV_irr__mut1,2.623475367162165,0.6410284208599704,3.0,83.0,3.2845482438163,84.0,2.5813040188935115,85.0,2.0045738387766834
32,UV_irr__mut2,3.680599643883721,0.45090598144990324,3.0,86.0,3.235441008762677,87.0,3.669316723598589,88.0,4.137041199289897
33,YtrA__overexpr,1.9124970447974174,0.6789119989106325,3.0,89.0,1.4763255753237734,90.0,1.566457492760342,91.0,2.694708066308137
34,YtrA__wt,-1.7763568394002505e-15,0.7886422362698471,3.0,92.0,0.4197156162820669,93.0,-0.9097404253815472,94.0,0.490024809099475
