,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A,rep19_idx,rep19_A,rep20_idx,rep20_A,rep21_idx,rep21_A
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.33333360913457e-11,1.275057126834969,3.0,0.0,0.9490409414000001,1.0,-1.4493341172,2.0,0.5002931757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-6.842804783966667,1.8142652024665895,3.0,3.0,-8.1871479908,4.0,-7.5620763995,5.0,-4.7791899616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-7.445360000066667,0.5232294207232492,3.0,6.0,-7.3756514618,7.0,-6.9604791766,8.0,-7.9999493618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761873435248682e-12,2.114779127306894,21.0,9.0,0.014314776100000001,10.0,1.2561479254,11.0,-3.5267598392,12.0,-0.2379795107,13.0,2.9579931904,14.0,0.1783932246,15.0,-0.0706170919,16.0,-1.0472540866,17.0,-2.9356988871,18.0,-5.4289633316,19.0,-2.1342866899,20.0,1.3237648526,21.0,0.6319053179,22.0,1.1988211545,23.0,2.2962923854,24.0,3.4445081927,25.0,0.2467476039,26.0,1.1078662008,27.0,0.24091447500000002,28.0,-0.32937593200000004,29.0,0.8132660696
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-16.93915787127619,3.7513616755596764,21.0,30.0,-23.7775861941,31.0,-16.6311556237,32.0,-14.924385558400001,33.0,-18.5368939921,34.0,-9.0714140499,35.0,-17.8731805397,36.0,-13.3896512989,37.0,-16.6590291133,38.0,-21.5648062959,39.0,-17.5771798594,40.0,-19.5178836977,41.0,-20.0118382993,42.0,-15.5958660986,43.0,-20.8409602348,44.0,-17.7387067059,45.0,-13.5389631229,46.0,-21.3805688389,47.0,-17.7647554513,48.0,-13.0118594336,49.0,-16.396603134,50.0,-9.9190277544
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.333337309877985e-11,1.1443813724152498,3.0,51.0,-1.3152895644,52.0,0.7677299620000001,53.0,0.5475596025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,2.21877707555,1.2898585263143663,4.0,54.0,3.4560427921,55.0,0.6942710317,56.0,1.6224626408,57.0,3.1023318376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,6.938893903907228e-18,0.4058161973025062,4.0,58.0,0.5980487037000001,59.0,-0.26774342430000003,60.0,-0.0938757994,61.0,-0.23642948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,1.2717728107500001,1.1429877964482384,4.0,62.0,2.6211101645,63.0,-0.07756126590000001,64.0,1.6444973209,65.0,0.8990450235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.682545771925,0.4964413703101148,4.0,66.0,0.0929241417,67.0,1.0838237867,68.0,0.45041424550000003,69.0,1.1030209138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.30819368187500007,0.5527645213964445,4.0,70.0,0.10423803520000001,71.0,0.2248710019,72.0,-0.8687093250000001,73.0,-0.6931744396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.666666804567285e-11,4.230691352787356,6.0,74.0,3.1418921253,75.0,4.3253146934,76.0,4.0265400466,86.0,-3.1832315738,88.0,-4.0218539661,90.0,-4.2886613255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-4.2560047276,7.43797906383785,6.0,77.0,1.5959075977000001,78.0,2.2838712486,79.0,3.3755776314,87.0,-11.7253159327,89.0,-12.3727278452,91.0,-8.6933410654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.9538658755,1.2112333462171065,3.0,80.0,-1.0666848909,82.0,-2.104742631,84.0,0.3098298954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-16.88508555676667,0.9388321768226753,3.0,81.0,-16.4411415788,83.0,-16.2505581794,85.0,-17.9635569121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,1.85568456416111,3.0,92.0,-0.6073833239,93.0,2.0832644548,94.0,-1.4758811309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-1.6111354427333335,0.9292949789915392,3.0,95.0,-2.6575772623000002,96.0,-0.8822235106,97.0,-1.2936055553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-2.0080188308666664,0.6614857397064877,3.0,98.0,-1.4021342291,99.0,-1.9081692862000001,100.0,-2.7137529773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-3.4812608465999997,0.16524596866709199,3.0,101.0,-3.2909861461,102.0,-3.5887628207,103.0,-3.564033573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-9.3394105291,0.19185215100533184,3.0,104.0,-9.2696983926,105.0,-9.1921611022,106.0,-9.5563720925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-5.8347862894,0.8353612005997079,3.0,107.0,-6.7456049867,108.0,-5.6543956873,109.0,-5.1043581942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
