,PSPTO_4313
SRX1828913,0.1687175007
SRX1828914,1.6340804798000002
SRX1828915,0.0926269111
SRX1828916,1.0765906591
SRX1828917,-0.2613444118
SRX1828918,0.9441798031
SRX3983989,0.0327055435
SRX3983990,0.30087290850000004
SRX3983993,1.9902286211
SRX3983994,2.0668926973
SRX3983995,-0.2310417595
SRX3983996,2.2576401632
SRX3983997,2.0903415691
SRX3983998,-0.2784295925
SRX3983999,0.1669430755
SRX3984000,-0.2514338921
SRX3984001,1.8348291529
SRX3984002,1.9459509087
SRX3984003,1.1171013057
SRX3984004,0.24408269700000002
SRX3984005,-0.0618500297
SRX3984006,1.2169186517
SRX3984007,1.6024872513
SRX3984008,-0.2506940566
SRX3984009,-0.3379728635
SRX3984010,0.9904174132
SRX3984011,-0.023292279500000002
SRX3984012,-0.1103566906
SRX3984013,-0.232258119
SRX3984014,0.1486051504
SRX3984015,1.1403619812
SRX3984016,0.08880904960000001
SRX3984017,0.9260012966000001
SRX3984019,0.3036320233
SRX3984020,1.1833759941
SRX3984021,1.6952887679000002
SRX3984022,1.4230084065
SRX3984023,-0.13023823510000002
SRX3984024,-0.4740209245
SRX3984025,-0.1504810467
SRX3984026,-0.8830860513000001
SRX3984027,-0.5550807777
SRX3984028,-0.0735484893
SRX3984029,0.0072731106
SRX3984031,1.7285898813
SRX3984032,1.4691680249
SRX3984034,0.0267385025
SRX3984035,0.6912830602000001
SRX3984036,1.2730230666
SRX3984037,0.9911014092
SRX3984038,1.4380801305
SRX3984039,1.35480158
SRX3984040,-0.3374144598
SRX3984041,1.4131295237
SRX3984042,1.8007945436
SRX3984043,1.3009583769
SRX3984045,-0.3372759638
SRX3984046,0.20670589450000001
SRX3984047,1.3565485863
SRX3984048,1.3996399739
SRX3984049,1.5602596641000002
SRX3984050,1.323979118
SRX3984051,1.2594811764
SRX3984052,0.3935845911
SRX3984056,1.3867594244
SRX3984057,1.3710903781
SRX3984058,1.2649378882
SRX3984059,-0.020837702
SRX3984061,0.039677067600000004
SRX3984062,0.261964759
SRX3984063,0.2420333653
SRX3984064,0.0064743505
SRX3984065,-0.1827031922
SRX3984066,0.2962707365
SRX3984067,-0.28490623530000003
SRX3984068,-0.2050308476
SRX3984069,1.5849558381
SRX3984070,1.3959777201
SRX3984071,1.5637807499
SRX3984073,-0.2342735947
SRX3984074,-0.0332798237
SRX3984077,0.044069002100000004
SRX3984078,0.1271394681
SRX3984079,2.4875178927
SRX3984080,-0.10320616190000001
SRX3984082,0.293975951
SRX3984084,1.6525101066999999
SRX6997963,-0.1307104203
SRX6997964,0.1401893512
SRX6997965,-0.2692238594
SRX6997967,0.13837316900000002
SRX6997968,-0.9174906137000001
