,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.333326207647739e-11,1.489800526689128,3.0,0.0,-0.6217332532000001,6.0,1.6999639705,12.0,-1.0782307172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.7286610626333334,1.4545015235728167,3.0,1.0,0.3276043588,7.0,2.3416128009,13.0,-0.4832339718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,1.390908386066667,1.2222298452524172,3.0,2.0,1.1272624511,8.0,2.7234452705,14.0,0.3220174366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.6864428426666667,1.4213438080719054,3.0,3.0,1.3615942386,9.0,3.2420911967,15.0,0.45564309270000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,2.1585639107333336,1.1403331298631665,3.0,4.0,2.4605163637,10.0,3.1175328109000002,16.0,0.8976425576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.4541269220666668,0.967394397217461,3.0,5.0,2.3070477284,11.0,1.6523636402,17.0,0.4029693976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.6935071267000001,0.4843705611552351,2.0,18.0,-2.0360088351,71.0,-1.3510054183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,4.036102793066667,0.9701844869004308,3.0,19.0,4.9908429557,70.0,3.051178424,205.0,4.0662869995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.39623978325,1.0871077254508223,8.0,20.0,1.0481721476,32.0,-1.7373318618,55.0,-2.1487843301,67.0,-1.2690119257,126.0,-2.1224944059,147.0,-2.0783106551,203.0,-1.9804076586,210.0,-0.8817495764000001,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.31086577756666667,0.28922703435643604,3.0,21.0,-0.5850743141,34.0,-0.0086568871,61.0,-0.3388661315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.7169514706125001,1.291045461893268,8.0,22.0,-0.9522969925,104.0,-2.3497893099000002,111.0,-0.6376634432,133.0,-0.5792796598000001,165.0,-2.0837608081,238.0,0.0640595861,265.0,1.8052193507,270.0,-1.0021004882,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.7341234136285715,0.7273736046419135,7.0,23.0,0.3137612104,56.0,-0.49598032540000003,82.0,-1.0999295945,118.0,-0.21545951800000002,134.0,-1.9919377605,137.0,-0.9204272961000001,227.0,-0.7288906113,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.498629125425,0.26468682875905036,4.0,24.0,-1.8919046869,101.0,-1.3977235102,139.0,-1.3164604839,149.0,-1.3884278207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.381578867,0.7598631480546437,4.0,25.0,-1.3212777950999999,123.0,-0.8375476637,155.0,-0.8931878933,191.0,-2.4743021159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-1.6672774583333332,0.5603142903978107,3.0,26.0,-1.2394952243,59.0,-2.3015301747,159.0,-1.460806976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,8.5556745215,1.0492425133294159,5.0,27.0,9.8428215464,76.0,7.7379783784,146.0,8.4984837043,162.0,7.3520438649,262.0,9.3470451135,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.3844877553,0.7917549076709695,4.0,28.0,-0.9620823304,94.0,-0.8077038992000001,186.0,-0.5425233788,231.0,0.7743585872000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.7376311909666666,1.4016851709564941,3.0,29.0,-1.5827335663,49.0,-3.2103313652,260.0,-0.41982864140000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.7435614000599999,0.49798391650676765,5.0,30.0,0.2942654111,77.0,0.5989904383,172.0,1.1604798062000001,259.0,1.3704165434,280.0,0.2936548013,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-2.0203907845,0.3595260462378121,4.0,31.0,-2.4336871325000002,40.0,-1.6253447379,138.0,-2.1855285771,192.0,-1.8370026904999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-2.432583760314286,1.9646121025395529,7.0,33.0,-4.501713964,39.0,-3.6176522760000003,58.0,-3.1145997808,122.0,0.1748608254,170.0,0.53544609,244.0,-3.419271392,261.0,-3.0851558248,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.11897284504285713,1.4333930151822936,7.0,35.0,-1.0949149042,79.0,-1.6083673008,92.0,1.004472135,208.0,1.3903442055,251.0,0.341477126,263.0,1.1807250422,299.0,-2.046546219,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-1.4796101461333333,0.36541275693105174,3.0,36.0,-1.1643306574,234.0,-1.3944009335,275.0,-1.8800988475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
