k,name,in_iM,gene_weight,regulator,function,category
1,UC-2,False,-0.017631998024880885,,,
12,Zinc - Intermediate,False,-0.015252657964017738,,,
6,Iron,False,-0.014038275564089415,,,
11,Chromium,False,0.010472132973372936,,,
14,UC-7,False,-0.00892831839621067,,,
7,Zinc - Steady,False,0.007686611884273589,,,
9,UC-5,False,0.005950454332520737,,,
0,UC-1,False,0.003289199245627969,,,
8,Zinc - Fast,False,-0.0032283234852366147,,,
3,Cadmium,False,0.0031128565804101533,,,
5,Lead,False,0.003078835187479853,,,
13,UC-6,False,-0.002058295554015785,,,
2,UC-3,False,0.0012915945565328002,,,
10,Copper,False,0.001247214012546465,,,
4,UC-4,False,0.0005728600267320873,,,
