,-0.2901811685538462,-0.24181764046153847,-0.19345411236923077,-0.14509058427692306,-0.09672705618461536,-0.04836352809230765,5.551115123125783e-17,0.04836352809230776,0.09672705618461547,0.14509058427692317,0.19345411236923088,0.24181764046153859,0.2901811685538463,0.338544696646154,0.3869082247384617,0.4352717528307694,0.4836352809230771,0.5319988090153849,0.5803623371076925,0.6287258652000003
thresh,-0.31436293260000003,0.31436293260000003,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,4,103,3977,125,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['xisR'],[],[]
