,-0.3315160652758259,-0.2762633877298549,-0.22101071018388396,-0.165758032637913,-0.11050535509194204,-0.055252677545971074,-1.1102230246251565e-16,0.05525267754597085,0.11050535509194181,0.16575803263791278,0.22101071018388374,0.2762633877298547,0.33151606527582567,0.38676874282179663,0.4420214203677676,0.49727409791373856,0.5525267754597095,0.6077794530056805,0.6630321305516514,0.7182848080976224
thresh,-0.35914240404881137,0.35914240404881137,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,68,4073,69,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ygeI'],[]
