,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-4.8319521732949715,0.4145586759188341,2.0,0.0,-4.538814922353048,1.0,-5.125089424236895
1,RichMedia__BHIN_Growth_Mid,-1.566254788183647,3.9229939002478065,2.0,2.0,-4.340230377602333,3.0,1.207720801235039
2,RichMedia__BHIN_Growth_Stat,0.32021514652492117,0.28968716854049026,2.0,4.0,0.1153753852272102,5.0,0.5250549078226321
3,RichMedia__LBv2_Growth_Late,-2.715251648651667,1.635360162234573,2.0,6.0,-3.8716259090500658,7.0,-1.5588773882532676
4,RichMedia__LBv2_Growth_Mid,1.8041124150158794e-15,0.687518724054712,2.0,8.0,-0.4861491519718078,9.0,0.4861491519718114
5,RichMedia__LBv2_Growth_Stat,2.546259814126203,0.10425223403690405,2.0,10.0,2.619977275767545,11.0,2.472542352484861
6,RichMedia__MHB_Rich_Mid,-4.537571967987891,0.8972396425127307,2.0,12.0,-5.172016203558037,13.0,-3.903127732417746
7,RichMedia__NBO_Rich_Mid,-3.572814180710898,0.494423602406509,2.0,14.0,-3.922424462751222,15.0,-3.223203898670574
8,Carbon__M9Na_Arabinose_Mid,2.057051743895728,0.43646532985943615,2.0,16.0,2.365679338392159,17.0,1.7484241493992976
9,Carbon__M9Na_Galactose_Mid,48.49545503453205,2.4738947770562247,2.0,18.0,46.74614726173361,19.0,50.24476280733049
10,Carbon__M9Na_GlcNAcGrowth_Late,0.5709838341193532,0.6961556400767239,2.0,20.0,1.063240207978866,21.0,0.0787274602598402
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.11570245317902675,0.7033941098945119,2.0,22.0,0.3816722917740582,23.0,-0.6130771981321117
12,Carbon__M9Na_GlcNAcGrowth_Stat,3.888187557913066,0.3888401074575327,2.0,24.0,3.6132360811325386,25.0,4.163139034693593
13,Carbon__M9Na_GlcNAc_Mid,-1.159929980726134,0.8830566103515457,2.0,26.0,-1.784345298077319,27.0,-0.5355146633749494
14,Carbon__M9Na_Gluconate_Mid,-1.60330056324621,0.4062314609868082,2.0,28.0,-1.8905495840413007,29.0,-1.3160515424511197
15,Carbon__M9Na_Glucosamine_Mid,2.4103588173225203,0.16127656264027956,2.0,30.0,2.2963190662331217,31.0,2.524398568411919
16,Carbon__M9Na_Glycerol_Mid,3.788633193950986,5.004582883360984,2.0,32.0,0.2498587001163099,33.0,7.327407687785662
17,Carbon__M9Na_Maltose_Mid,-0.35436896273076857,0.4532776955961525,2.0,34.0,-0.6748846950474197,35.0,-0.0338532304141175
18,Carbon__M9Na_Mannitol_Mid,-0.7877666819669324,1.9390642601697916,2.0,36.0,-2.158892169489468,37.0,0.583358805555603
19,Carbon__M9Na_Trehalose_Mid,-0.18236797382103997,1.725707943189917,2.0,38.0,1.0378918151560397,39.0,-1.4026277627981196
20,Carbon__M9Na_ethanol_Mid,19.53341466688932,1.1137115566292641,2.0,40.0,18.745901672910943,41.0,20.3209276608677
21,Carbon__M9Na_fructose_Mid,-1.6244978675148596,2.2973374986872903,2.0,42.0,-3.248960791510784,43.0,-3.494351893532532e-05
22,Carbon__M9Na_fumarate_Mid,1.607396540512471,0.6331434537365167,2.0,44.0,2.055096570113433,45.0,1.159696510911509
