,Value,list
TF,GalR,
reg_genes,5,['galM' 'GalR']
comp_genes,28,"['PN96_RS05590' 'PN96_RS13430' 'alr' 'PN96_RS15725' 'PN96_RS20290'
 'PN96_RS05380' 'PN96_RS09135' 'PN96_RS09140' 'hxpB' 'PN96_RS17920'
 'PN96_RS20280' 'PN96_RS20285' 'PN96_RS13435' 'PN96_RS05575' 'ugpC'
 'PN96_RS21015' 'PN96_RS15720' 'PN96_RS18580' 'PN96_RS05585'
 'PN96_RS21475' 'PN96_RS18900' 'PN96_RS22520' 'hutH' 'PN96_RS09145'
 'PN96_RS22690']"
both_genes,3,['galE' 'galT' 'galK']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
