,USA300HOU_RS10155
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.8204489021
USA300_LAC_U01-Set001_CAMHB_Control_1,7.6492918727
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.6810605482
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.4954778398
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.6698617144
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.8344766109
USA300_LAC_U01-Set001_CAMHB_Control_2,7.7862026309
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.7267211472
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.7003900667
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.718217278
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.7865062233
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,7.5745845106
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.59458168
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.9827532396
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.7593672309
USA300_LAC_U01-Set001_R10LB_Control_1,8.3737956494
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.249296355
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.3454806199
USA300_LAC_U01-Set001_R10LB_Control_2,8.187103579
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.2618133362
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.2334967033
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.0616577412
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.0307065085
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.9367215248
USA300_TCH1516_U01-Set000_R10LB_Control_2,8.1528031326
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.9618455189
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.0810181845
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.4381958791
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,7.2575698046
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.9214593184
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,7.7692976133
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,7.5745479233
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,7.8249073425999995
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.7929310350000005
USA300_LAC_U01-Set004_CAMHB_Control_1,7.9592427529
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.8555053446
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,7.8950983022
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.5385482471
USA300_LAC_U01-Set004_CAMHB_Control_2,7.929200136
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,7.9548408521
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,7.7134661778
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,7.53677117
USA300_LAC_U01-Set004_R10LB_Control_1,8.111662774
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,8.2715065609
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,8.2157322588
USA300_LAC_U01-Set004_R10LB_Control_2,8.060112634
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,8.2929038956
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,8.158255204
USA300_TCH1516_U01-Set003_CAMHB_Control_2,6.5131284619
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.7709630939
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,6.9157983956999995
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,6.9092894793
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.6317679752
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.3527585668
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,6.4896638935
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,6.8927128638
USA300_LAC_ICA-Set001_R10LB_Control_1,8.2770171352
USA300_LAC_ICA-Set001_R10LB_Control_2,8.1671841465
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,8.2825145276
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,8.296096698
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,8.2991004741
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,8.2527850139
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,8.3649198945
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,8.3495344713
