,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.013252582168035215,,1.0,0.0,-0.013252582168035215
1,Cr__2,-0.020846707742627327,,1.0,1.0,-0.020846707742627327
2,Cr__3,-0.02715613765843477,,1.0,2.0,-0.02715613765843477
3,Cr__4,-0.03219097692459386,,1.0,3.0,-0.03219097692459386
4,Cr__5,-0.03586831132628216,,1.0,4.0,-0.03586831132628216
5,Cr__6,-0.04468099242590812,,1.0,5.0,-0.04468099242590812
6,Fe__1,-0.010833750834847469,,1.0,6.0,-0.010833750834847469
7,Fe__2,-0.051272778850211066,,1.0,7.0,-0.051272778850211066
8,Fe__3,-0.11072465572126018,,1.0,8.0,-0.11072465572126018
9,Fe__4,-0.18050672789407948,,1.0,9.0,-0.18050672789407948
10,Fe__5,-0.24560638230965404,,1.0,10.0,-0.24560638230965404
11,Fe__6,-0.29806472593509115,,1.0,11.0,-0.29806472593509115
12,Cd__1,0.004136028015291983,,1.0,12.0,0.004136028015291983
13,Cd__2,0.009308345441992634,,1.0,13.0,0.009308345441992634
14,Cd__3,0.014347348710959162,,1.0,14.0,0.014347348710959162
15,Cd__4,0.0180570365649714,,1.0,15.0,0.0180570365649714
16,Cd__5,0.014816585054453059,,1.0,16.0,0.014816585054453059
17,Cd__6,0.02176839838959157,,1.0,17.0,0.02176839838959157
18,Zn__1,0.002757460390812023,,1.0,18.0,0.002757460390812023
19,Zn__2,-0.004490053179926556,,1.0,19.0,-0.004490053179926556
20,Zn__3,-0.0056673339385035154,,1.0,20.0,-0.0056673339385035154
21,Zn__4,0.0021641010159643907,,1.0,21.0,0.0021641010159643907
22,Zn__5,0.01853335401750653,,1.0,22.0,0.01853335401750653
23,Zn__6,0.038399286986946335,,1.0,23.0,0.038399286986946335
24,Cu__1,0.0038511660172921842,,1.0,24.0,0.0038511660172921842
25,Cu__2,0.009517079859952886,,1.0,25.0,0.009517079859952886
26,Cu__3,0.01805115296381224,,1.0,26.0,0.01805115296381224
27,Cu__4,0.027947899609582272,,1.0,27.0,0.027947899609582272
28,Cu__5,0.03235834039279002,,1.0,28.0,0.03235834039279002
29,Cu__6,0.04013207939009285,,1.0,29.0,0.04013207939009285
30,Pb__1,0.004608108680134574,,1.0,30.0,0.004608108680134574
31,Pb__2,0.012932556041875822,,1.0,31.0,0.012932556041875822
32,Pb__3,0.02407583590369736,,1.0,32.0,0.02407583590369736
33,Pb__4,0.03604935016487288,,1.0,33.0,0.03604935016487288
34,Pb__5,0.052216463178124575,,1.0,34.0,0.052216463178124575
35,Pb__6,0.07277383717936438,,1.0,35.0,0.07277383717936438
