,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,5.895961066158705,1.0666811416809054,2.0,0.0,5.141703597512328,1.0,6.650218534805082,,
1,Chrom__sac_sta,-0.0335512926916994,0.5703740636791014,2.0,2.0,0.3697640755487208,3.0,-0.4368666609321196,,
2,Chrom__sac_MW001,4.440892098500626e-16,1.8095051338783323,2.0,4.0,-1.2795133507572398,5.0,1.2795133507572407,,
3,Chrom__sac_fadR,-0.5762795804252672,0.18902640184588265,2.0,6.0,-0.44261772985675024,7.0,-0.7099414309937842,,
4,FadR__wt_p,1.5543122344752192e-15,3.989215855155468,2.0,8.0,-2.8208015827973223,9.0,2.8208015827973254,,
5,FadR__ko_p,-2.258337803902802,2.5676967211831645,2.0,10.0,-4.0739735674818816,11.0,-0.44270204032372296,,
6,GDGT__75_2.4_log,-7.864079757761526e-17,5.549949614987598,3.0,12.0,5.582688464511789,27.0,-5.516620889781922,50.0,-0.06606757472986692
7,GDGT__80_3.5_stat,4.29501863292251,5.696357255781832,3.0,13.0,7.872163623480162,20.0,7.286771573520883,42.0,-2.2738792982335174
8,GDGT__80_2.4_log,4.958526986802188,8.091441708490972,3.0,14.0,8.678455046131601,37.0,-4.323904984657052,41.0,10.521030898932016
9,GDGT__75_3.5_stat,4.413740180844158,5.071493140984233,3.0,15.0,1.625853147068633,24.0,1.3477725893991714,28.0,10.26759480606467
10,GDGT__80_1.6_stat,0.9488315982429646,0.8045840285536848,3.0,16.0,1.83333939592478,17.0,0.7527279094034403,33.0,0.26042748940067345
11,GDGT__75_2.4_stat,6.603394213889092,0.44220430267033445,3.0,18.0,6.139929297835247,26.0,7.0207199072198865,31.0,6.649533436612142
12,GDGT__80_2.4_stat,5.742431890064185,1.8458920537586438,3.0,19.0,6.024968615329487,29.0,7.430766550845785,30.0,3.771560504017281
13,GDGT__80_1.6_log,-5.0163081978042285,0.2135551025178008,2.0,21.0,-4.865301936656903,39.0,-5.167314458951553,,
14,GDGT__65_3.5_stat,-2.0625285059660814,3.1263559818580946,3.0,22.0,1.4651887375746355,23.0,-4.490096410871009,34.0,-3.1626778446018715
15,GDGT__75_1.6_stat,-0.44177069433876354,2.8104071232351697,3.0,25.0,2.7208556211179946,32.0,-2.652952322397488,38.0,-1.3932153817367974
16,GDGT__75_1.6_log,-4.065119809448318,0.277102700381206,2.0,35.0,-3.8691786109236634,36.0,-4.261061007972973,,
17,GDGT__65_2.4_stat,-3.6481597682748075,1.227070946166502,3.0,40.0,-5.040579748791384,46.0,-3.179057803677475,49.0,-2.7248417523555637
18,GDGT__65_2.4_log,-3.9276934071275575,1.0784677556699362,3.0,43.0,-3.1362718719444707,44.0,-5.156069572856962,47.0,-3.4907387765812388
19,GDGT__80_3.5_log,-5.782635039268683,0.6633863751856395,3.0,45.0,-6.504167090006157,51.0,-5.1991020782903865,52.0,-5.644635949509507
20,GDGT__65_1.6_log,-4.125663426321006,1.6289474462652698,3.0,48.0,-2.8572033865126367,53.0,-5.962692942505081,54.0,-3.5570939499453016
21,NutLim__t0,-2.9976021664879227e-15,1.9909343136271,2.0,55.0,-1.40780315406271,56.0,1.407803154062704,,
22,NutLim__t05,-5.793851030286226,0.28874803052570397,3.0,57.0,-6.122271962846803,58.0,-5.679442104388777,59.0,-5.579839023623098
23,NutLim__t1,-4.846047563702502,1.194137199490576,3.0,60.0,-5.596970481691014,61.0,-5.472109808689789,62.0,-3.4690624007267026
24,NutLim__t15,-3.53399812885527,1.4412755936877286,3.0,63.0,-5.09943442548679,64.0,-2.2620640385963244,65.0,-3.240495922482696
25,NutLim__t2,-3.2095551684130865,0.9583589878363697,3.0,66.0,-4.302215290309425,67.0,-2.8149562614177595,68.0,-2.511493953512076
26,NutLim__t4,-4.996038577655894,2.807404318620887,2.0,69.0,-6.981173208885123,70.0,-3.0109039464266663,,
27,UV_irr__wt0,0.0,0.3193259234161936,3.0,71.0,0.2532961527901898,72.0,0.105407605719934,73.0,-0.3587037585101238
28,UV_irr__wt1,-0.05033140154446094,0.15174745388611882,3.0,74.0,0.12042180507584455,75.0,-0.16976379118501878,76.0,-0.1016522185242086
29,UV_irr__wt2,-0.30747249098755663,0.7576701955237739,3.0,77.0,-0.9441671360091408,78.0,-0.5087683844775731,79.0,0.530518047524044
30,UV_irr__mut0,4.549314203620358,0.5566384369467094,3.0,80.0,4.779455262233609,81.0,3.9145104068180334,82.0,4.9539769418094295
31,UV_irr__mut1,1.6137154438511814,0.7990011175542211,3.0,83.0,1.791256945148069,84.0,2.3090123225184933,85.0,0.7408770638869814
32,UV_irr__mut2,1.2354946001636815,0.15602597810605193,3.0,86.0,1.170056588620053,87.0,1.1228433688583617,88.0,1.4135838430126297
33,YtrA__overexpr,3.605653689391602,4.8804639403644865,3.0,89.0,9.223582246568068,90.0,1.1815105615265604,91.0,0.4118682600801786
34,YtrA__wt,-7.771561172376096e-16,0.22220881725293135,3.0,92.0,0.2462905057088627,93.0,-0.06083555406523239,94.0,-0.18545495164363265
