,new_1413790_1414949
M9exp_1,10.2209
M9exp_2,9.9295
M9exp_3,9.9067
M9tran_1,9.1691
M9tran_2,9.2019
M9tran_3,9.3431
M9stat_1,9.9028
M9stat_2,8.9996
M9stat_3,8.7781
MG-0.1_1,10.2645
MG-0.1_2,9.375
MG-0.1_3,11.2299
MG-0.2_2,10.1519
MG-0.2_3,10.7514
MG+5_1,10.2965
MG+5_2,9.9888
MG+5_3,10.6373
MG+10_1,10.8734
MG+10_2,10.5497
MG+10_3,9.7404
MG+15_1,10.0868
MG+15_2,10.8005
MG+15_3,11.196
MG+25_1,10.4594
MG+25_2,10.1921
MG+25_3,11.2691
MG+45_1,10.3274
MG+45_2,9.8567
MG+45_3,11.4433
MG+60_2,10.0655
MG+60_3,10.5351
MG+90_2,9.1892
MG+90_3,10.2695
MG+120_1,9.0628
MG+120_2,9.3105
MG+120_3,9.182
MG+150_1,9.1928
MG+150_3,9.5355
GM-0.1_1,9.8896
GM-0.1_2,10.519
GM-0.1_3,10.3606
GM-0.2_1,9.6289
GM-0.2_2,9.9848
GM-0.2_3,10.2136
GM+5_1,9.6746
GM+5_2,10.165
GM+5_3,10.252
GM+10_2,9.9496
GM+10_3,9.4289
GM+15_1,9.8983
GM+15_2,9.9061
GM+15_3,10.0254
GM+25_1,10.1257
GM+25_2,9.9911
GM+25_3,9.8361
GM+45_1,9.7891
GM+45_2,8.77
GM+45_3,9.4064
GM+60_1,9.5267
GM+60_2,8.5808
GM+60_3,9.2771
GM+90_1,9.7144
GM+90_2,9.6844
GM+90_3,9.158
GM+120_1,9.1466
GM+120_3,9.9004
GM+150_1,9.3792
GM+150_2,8.9421
GM+150_3,9.36
BT_1,8.8236
BT_2,8.5788
B36_1,8.9829
B36_2,8.945
B60_1,9.549
B60_2,9.6702
S0_1,8.3508
S0_2,8.804
S0_3,8.6035
S1_1,9.5668
S1_2,9.5457
S1_3,9.4274
S2_1,9.6429
S2_2,9.1484
S2_3,8.526
S3_1,10.4686
S3_2,10.2421
S4_1,10.492
S4_2,10.1936
S4_3,9.7954
S5_1,10.0675
S5_2,10.2437
S5_3,10.5039
S6_1,9.5802
S6_2,8.7004
S6_3,9.6129
S6/t_1,10.255
S6/t_2,8.6076
S6_4,9.152
S6_5,9.8257
S6_6,9.7073
S7_4,10.5289
S7_5,10.4829
S7_6,10.4709
S8_4,10.355
S8_5,10.1408
G135_1,11.1616
G135_3,9.4777
G150_1,10.4578
G150_2,11.1797
G150_3,10.6202
G180_1,10.5354
G180_2,10.9267
G180_3,10.0711
T-5.40H_1,10.3631
T-4.40H_1,10.3656
T-3.40H_1,10.1928
T-2.40H_1,9.9868
T-1.40H_1,10.1167
T-1.10H_1,10.4043
T-0.40H_1,10.1419
T0.0H_1,9.9664
T0.30H_1,8.9937
T1.0H_1,9.3054
T1.30H_1,9.0984
T2.0H_1,9.0717
T2.30H_1,9.5293
T3.0H_1,9.3272
T3.30H_1,9.865
T4.0H_1,9.9833
T5.0H_1,9.628
LBexp_1,10.514
LBexp_2,9.834
LBexp_3,9.8856
LBtran_1,8.6786
LBtran_2,8.7208
LBtran_3,8.8472
LBstat_1,10.1142
LBstat_2,9.9517
LBstat_3,9.4728
LBGexp_1,9.3972
LBGexp_2,8.6993
LBGexp_3,9.2346
LBGtran_2,9.1096
LBGtran_3,8.7177
LBGstat_1,8.4646
LBGstat_2,8.3042
LBGstat_3,8.5739
Mt0_1,10.2933
Mt0_3,10.783
M0t45_1,9.1519
M0t45_2,9.7246
M0t45_3,9.8071
M0t90_1,8.8901
M0t90_2,10.193
M0t90_3,9.4689
M40t45_1,8.9678
M40t45_2,8.7689
M40t45_3,9.862
M40t90_1,8.772
M40t90_2,9.4398
M40t90_3,9.3102
dia0_1,9.3354
dia0_2,10.098
dia0_3,9.5823
dia5_1,8.0733
dia5_2,9.459
dia5_3,9.2076
dia15_1,11.0186
dia15_2,11.4687
dia15_3,9.0602
C30_1,10.5726
C30_2,10.8673
C90_1,9.5632
C90_2,8.9269
SMM_1,9.6399
SMM_2,9.7148
SMM_3,9.6364
Salt_1,9.806
Salt_2,9.7084
Salt_3,9.8794
M+G_1,9.779
M+G_2,9.903
M+G_3,9.8348
Glu_1,9.7699
Glu_2,10.1544
Glu_3,10.02
Fru_1,10.6227
Fru_2,10.4899
Fru_3,9.332
Mal_1,9.2277
Mal_2,10.3056
Mal_3,10.0455
G+S_2,10.002
G+S_3,10.1509
Pyr_1,10.311
Pyr_2,10.9513
Pyr_3,10.5576
Gly_1,8.5088
Gly_2,9.132
Gly_3,8.5808
Glucon_1,9.6469
Glucon_2,10.1495
Glucon_3,9.3161
BI_1,9.8078
BI_2,9.612
BC_2,10.5294
BC/t_1,9.9796
BC/t_2,10.5029
BC_1,9.8655
Sw_1,9.5854
Sw_2,9.9742
BMM_1,8.6701
BMM_2,8.5994
BMM_3,8.8743
Heat_1,10.5056
Heat_2,10.0746
Heat_3,10.2044
Cold_1,11.309
Cold_2,10.4322
Cold_3,10.1349
Etha_1,7.8479
Etha_2,7.9568
