,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.011050513825182342,,1.0,0.0,0.011050513825182342
1,Cr__2,0.012912845746122179,,1.0,1.0,0.012912845746122179
2,Cr__3,0.02785428237312076,,1.0,2.0,0.02785428237312076
3,Cr__4,0.030685327515310758,,1.0,3.0,0.030685327515310758
4,Cr__5,0.03783930329684969,,1.0,4.0,0.03783930329684969
5,Cr__6,0.017947667317163792,,1.0,5.0,0.017947667317163792
6,Fe__1,-0.02206402925194325,,1.0,6.0,-0.02206402925194325
7,Fe__2,-0.04377905200264725,,1.0,7.0,-0.04377905200264725
8,Fe__3,-0.05518291353928713,,1.0,8.0,-0.05518291353928713
9,Fe__4,-0.08242402644976496,,1.0,9.0,-0.08242402644976496
10,Fe__5,-0.0957309217584286,,1.0,10.0,-0.0957309217584286
11,Fe__6,-0.10683613538662956,,1.0,11.0,-0.10683613538662956
12,Cd__1,-0.01055373304405521,,1.0,12.0,-0.01055373304405521
13,Cd__2,-0.016092233028029763,,1.0,13.0,-0.016092233028029763
14,Cd__3,-0.017872808037244083,,1.0,14.0,-0.017872808037244083
15,Cd__4,-0.017538126976450144,,1.0,15.0,-0.017538126976450144
16,Cd__5,-0.01855474644865863,,1.0,16.0,-0.01855474644865863
17,Cd__6,-0.017706284096997774,,1.0,17.0,-0.017706284096997774
18,Zn__1,-0.006680651509046699,,1.0,18.0,-0.006680651509046699
19,Zn__2,0.02240182393863684,,1.0,19.0,0.02240182393863684
20,Zn__3,0.03102338023669376,,1.0,20.0,0.03102338023669376
21,Zn__4,0.017499907108618182,,1.0,21.0,0.017499907108618182
22,Zn__5,0.06348236065825692,,1.0,22.0,0.06348236065825692
23,Zn__6,0.06509790616139159,,1.0,23.0,0.06509790616139159
24,Cu__1,-0.0003600593122201375,,1.0,24.0,-0.0003600593122201375
25,Cu__2,-0.004301303657227228,,1.0,25.0,-0.004301303657227228
26,Cu__3,-0.004889071190023017,,1.0,26.0,-0.004889071190023017
27,Cu__4,-0.0062549645822158285,,1.0,27.0,-0.0062549645822158285
28,Cu__5,-0.00485580807314941,,1.0,28.0,-0.00485580807314941
29,Cu__6,-0.0006456997812973303,,1.0,29.0,-0.0006456997812973303
30,Pb__1,-0.000476246642400317,,1.0,30.0,-0.000476246642400317
31,Pb__2,-0.0010538711676431854,,1.0,31.0,-0.0010538711676431854
32,Pb__3,-0.0005476157562870733,,1.0,32.0,-0.0005476157562870733
33,Pb__4,0.0011480885708404784,,1.0,33.0,0.0011480885708404784
34,Pb__5,0.005211102505490687,,1.0,34.0,0.005211102505490687
35,Pb__6,0.01003958776241984,,1.0,35.0,0.01003958776241984
