,new_654693_655136
LBexp_1,10.6183
LBexp_2,9.765
LBexp_3,9.8046
LBtran_1,9.069
LBtran_2,9.0058
LBtran_3,9.2374
LBstat_1,8.1472
LBstat_2,8.2748
LBstat_3,8.1419
LBGexp_1,10.3236
LBGexp_2,10.193
LBGexp_3,10.3205
LBGtran_2,8.3349
LBGtran_3,8.7523
LBGstat_1,7.5968
LBGstat_2,7.5159
LBGstat_3,8.1143
S0_1,9.8523
S0_2,10.1846
S0_3,10.2861
S1_1,12.0454
S1_2,12.0936
S1_3,12.2459
S2_1,11.097
S2_2,11.2145
S2_3,10.9938
S3_1,10.6901
S3_2,10.6042
S4_1,10.2843
S4_2,10.096
S4_3,10.0137
S5_1,9.519
S5_2,9.5672
S5_3,9.6559
S6_1,9.0268
S6_2,8.002
S6_3,9.0259
S6/t_1,8.9037
S6/t_2,7.6595
S6_4,8.8123
S6_5,9.264
S6_6,8.6637
S7_4,9.687100000000001
S7_5,9.4028
S7_6,9.8166
S8_4,9.2006
S8_5,9.7311
G135_1,11.3817
G135_3,9.3673
G150_1,10.9101
G150_2,11.7964
G150_3,11.2754
G180_1,10.9778
G180_2,11.3196
G180_3,10.2666
C30_1,9.5519
C30_2,9.4073
C90_1,10.2261
C90_2,10.2906
BI_1,9.5347
BI_2,9.8268
BC_2,9.2075
BC/t_1,8.7328
BC/t_2,9.6007
BC_1,8.9342
Sw_1,9.0001
Sw_2,9.8899
BT_1,10.0721
BT_2,9.5879
B36_1,9.8984
B36_2,9.3792
B60_1,9.0427
B60_2,9.3432
M9exp_1,10.3597
M9exp_2,10.0841
M9exp_3,9.9989
M9tran_1,10.4774
M9tran_2,10.3532
M9tran_3,10.127
M9stat_1,8.4426
M9stat_2,8.3719
M9stat_3,8.1443
M+G_1,10.3827
M+G_2,9.9304
M+G_3,9.9514
Glu_1,10.4433
Glu_2,10.345
Glu_3,10.1951
Fru_1,9.6637
Fru_2,10.3923
Fru_3,9.5089
Mal_1,9.6981
Mal_2,9.5376
Mal_3,9.9962
G+S_2,10.5757
G+S_3,10.5562
Pyr_1,9.3609
Pyr_2,10.0843
Pyr_3,10.0249
Gly_1,9.4854
Gly_2,10.3617
Gly_3,9.2295
Glucon_1,9.4822
Glucon_2,9.3796
Glucon_3,8.9076
aero_1,11.2665
aero_2,10.4752
aero_3,10.9586
nit_1,9.977
nit_2,10.372
nit_3,10.1668
ferm_1,9.7919
ferm_2,9.1431
ferm_3,9.7674
T-5.40H_1,11.0841
T-4.40H_1,11.1036
T-3.40H_1,10.8721
T-2.40H_1,10.8053
T-1.40H_1,10.0104
T-1.10H_1,10.0584
T-0.40H_1,9.7175
T0.0H_1,9.9225
T0.30H_1,8.1727
T1.0H_1,8.082
T1.30H_1,8.536
T2.0H_1,8.7101
T2.30H_1,9.131
T3.0H_1,8.6666
T3.30H_1,9.1417
T4.0H_1,9.2513
T5.0H_1,8.9995
HPh_1,10.9651
HPh_2,10.6213
HPh_3,10.7018
LPh_1,10.793800000000001
LPh_2,11.2078
LPh_3,10.5711
LPhT_1,9.4685
LPhT_2,9.5921
LPhT_3,9.3729
SMMPr_1,9.5286
SMMPr_2,9.7489
SMMPr_3,10.1761
HiTm_1,10.6625
HiTm_2,10.2315
HiTm_3,10.3351
LoTm_1,10.6614
LoTm_2,10.644400000000001
LoTm_3,10.3683
HiOs_1,10.9382
HiOs_2,10.5795
HiOs_3,10.8139
BMM_1,10.8163
BMM_2,10.4468
BMM_3,10.4174
Heat_1,12.1375
Heat_2,12.0902
Heat_3,11.9784
Cold_1,8.8875
Cold_2,8.7337
Cold_3,8.5216
Etha_1,10.3647
Etha_2,10.4073
Etha_3,10.4723
SMM_1,10.3128
SMM_2,10.0776
SMM_3,9.9369
Salt_1,10.5109
Salt_2,10.5345
Salt_3,10.9197
Mt0_1,10.9912
Mt0_3,10.3903
M0t45_1,9.2263
M0t45_2,10.5532
M0t45_3,10.0759
M0t90_1,7.9913
M0t90_2,8.2611
M0t90_3,8.1533
M40t45_1,9.581
M40t45_2,9.586500000000001
M40t45_3,10.148
M40t90_1,8.0915
M40t90_2,8.2736
M40t90_3,8.1036
dia0_1,10.1991
dia0_2,10.1634
dia0_3,10.1926
dia5_1,10.1554
dia5_2,10.5776
dia5_3,10.0951
dia15_1,12.7787
dia15_2,12.9277
dia15_3,10.5061
Diami_1,10.7985
Diami_2,11.4819
Diami_3,11.4929
Paraq_1,10.0729
Paraq_2,10.3346
Paraq_3,9.1797
H2O2_1,12.4329
H2O2_2,12.6266
H2O2_3,12.6988
Oxctl_1,10.0481
Oxctl_2,9.5624
Oxctl_3,10.1497
GM-0.1_1,9.5757
GM-0.2_1,9.7052
GM+5_1,9.6798
GM+15_1,9.5451
GM+25_1,9.8595
GM+45_1,10.3695
GM+60_1,10.2194
GM+90_1,10.572
GM+120_1,9.4453
GM+150_1,10.4661
GM-0.1_2,9.6928
GM-0.2_2,10.3592
GM+5_2,9.8744
GM+10_2,9.5249
GM+15_2,9.2428
GM+25_2,9.5043
GM+45_2,9.0026
GM+60_2,9.3905
GM+90_2,9.9631
GM+150_2,10.535
GM-0.1_3,9.9306
GM-0.2_3,9.955
GM+5_3,10.2077
GM+10_3,8.9651
GM+15_3,9.6159
GM+25_3,9.4264
GM+45_3,9.3633
GM+60_3,9.961500000000001
GM+90_3,10.7126
GM+120_3,10.4802
GM+150_3,10.886800000000001
MG-0.1_1,9.6376
MG+5_1,9.6394
MG+10_1,10.0354
MG+15_1,9.5259
MG+25_1,10.0451
MG+45_1,9.9148
MG+120_1,9.779
MG+150_1,10.0758
