k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.006490572262555361,,,
11,Chromium,False,-0.00596318970900029,,,
7,Zinc - Steady,False,-0.004841690990142525,,,
6,Iron,False,0.00474629214964807,,,
3,Cadmium,False,-0.0030071363551542165,,,
10,Copper,False,-0.0024534215172752733,,,
0,UC-1,False,-0.0017230407148599626,,,
14,UC-7,False,-0.0015159093367401511,,,
4,UC-4,False,-0.0010483699827454984,,,
2,UC-3,False,-0.0004686535982182249,,,
12,Zinc - Intermediate,False,-0.0003701239694204428,,,
8,Zinc - Fast,False,0.00035316189023433254,,,
9,UC-5,False,-0.00034277065266456725,,,
13,UC-6,False,0.00024232422467321163,,,
1,UC-2,False,0.00018616416776012562,,,
