,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.1892163136195416,3.0,0.0,-0.0520238396,6.0,0.20978611120000001,12.0,-0.1577622716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.6839473867666667,0.8247389253213033,3.0,1.0,-0.087749798,7.0,0.5865187438,13.0,1.5530732145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.14430856973333334,0.10592435526487226,3.0,2.0,0.0293200698,8.0,0.16570292080000001,14.0,0.2379027186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.7148098981666667,0.0985933429094481,3.0,3.0,-0.7561657177000001,9.0,-0.6022738401000001,15.0,-0.7859901367000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.2894803525333334,0.4947765137437337,3.0,4.0,1.2970943368,10.0,0.7909407872,16.0,1.7804059336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.3030021678333332,1.1697109227652591,3.0,5.0,-0.0472438726,11.0,1.94896416,17.0,2.0072862161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,4.06112326825,4.719383968642227,2.0,18.0,7.3982316755,71.0,0.724014861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.1746390114,2.1885211179246027,3.0,19.0,1.0130959476,70.0,4.6990509336,205.0,0.8117701530000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,2.47974846375,2.9905533859910496,8.0,20.0,9.8079283472,32.0,0.7637587461,55.0,1.1772302572,67.0,1.5542203332,126.0,1.6233525431,147.0,1.8116391039000002,203.0,1.0524566213,210.0,2.047401758,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,2.6161286768,1.9503857499996042,3.0,21.0,1.6513095853,34.0,1.3361966937,61.0,4.8608797514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
