,-0.04863368957203898,-0.016211229857346326,0.016211229857346326,0.04863368957203898,0.08105614928673163,0.11347860900142429,0.14590106871611694,0.1783235284308096,0.21074598814550224,0.2431684478601949,0.2755909075748876,0.3080133672895802,0.3404358270042729,0.3728582867189655,0.4052807464336582,0.4377032061483508,0.4701256658630435,0.5025481255777362,0.5349705852924288,0.5673930450071214
thresh,-0.03242245971469265,0.03242245971469265,2,,,,,,,,,,,,,,,,,
unreg,3,2692,1478,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlhDC,0,29,15,8,4,7,6,3,4,2,2,1,0,0,0,0,0,0,0,0
unreg_genes,['ynjH' 'ves' 'tsr'],[],[],['tar'],['flhC' 'flhD'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
FlhDC_genes,[],"['ccmG' 'napD' 'hydN' 'napC' 'mdh' 'ccmB' 'ygbK' 'tcyJ' 'ccmH' 'ccmD'
 'gltI' 'nrfF' 'ppdC' 'ppdA' 'napH' 'hypF' 'nrfE' 'mglA' 'mglB' 'napB'
 'recC' 'gltK' 'gltL' 'ccmA' 'napG' 'ygdB' 'nrfG' 'ccmE' 'ppdB']","['glpA' 'ccmF' 'mglC' 'nrfC' 'ycgR' 'gltJ' 'glpC' 'napF' 'ccmC' 'nrfB'
 'glpB' 'napA' 'nrfD' 'nrfA' 'pdeH']",['fliT' 'fliS' 'fliR' 'flgL' 'flgM' 'flgN' 'fliD' 'flhA'],['flhE' 'fliQ' 'fliK' 'flgK'],['fliP' 'fliJ' 'yecR' 'flhB' 'fliI' 'fliO' 'flgJ'],['fliZ' 'fliE' 'flgA' 'flgI' 'fliH' 'fliG'],['flgH' 'fliN' 'fliM'],['flgG' 'fliF' 'fliL' 'flgF'],['flgE' 'fliA'],['flgD' 'flgC'],['flgB'],[],[],[],[],[],[],[],[]
