,A,flhD
omics__bw_glc__1,0.4831973056187431,0.5099636140000001
omics__bw_glc__2,0.3974571014251172,0.1421970959999994
omics__bw_pyr__1,2.6943861829431426,0.7590180769999995
omics__bw_pyr__2,2.797012705759512,0.8888197969999991
ompr__wt_nacl__1,-6.385465877310301,-1.3919260100000006
ompr__wt_nacl__2,-7.080095640191511,-2.051410534
ompr__bw_delompr_nacl__1,10.098602383413292,-3.261516364
ompr__bw_delompr_nacl__2,9.88787919862816,-2.3032394070000004
minspan__wt_ade__1,-0.1458659468187102,1.4569161609999997
minspan__wt_glc__2,17.669665326269705,2.057132309
minspan__wt_glc__3,19.038218746995728,2.2909420619999983
minspan__wt_glc__4,19.524861887683045,2.1427750650000004
minspan__wt_glc_anaero__1,21.6585319615066,2.16048183
minspan__wt_glc_anaero__2,21.74765559466796,1.96922437
minspan__wt_trp__1,16.794785724091742,2.5137282579999995
minspan__bw_delcra_glc__2,2.124898389546797,1.1110177019999998
minspan__bw_delcra_trp__1,2.19510528072044,1.534987427
minspan__bw_delmntr__1,27.899003931134253,2.8154572019999997
minspan__bw_delnac_ade__1,6.347443426676779,1.1797326200000002
minspan__bw_delnac_glc__1,16.994049778084012,1.8793220969999995
cra_crp__wt_ac__1,4.158706513699441,0.7815852650000004
cra_crp__wt_ac__2,4.448994130393359,0.5945523029999995
cra_crp__wt_fru__1,8.509906202107537,0.8088303149999998
cra_crp__wt_fru__2,8.528761710259685,0.8181565150000001
cra_crp__delcra_ac__1,-4.4933644121281935,0.2530906469999996
cra_crp__delcra_ac__2,-4.403531881072833,0.21494110400000024
cra_crp__delcra_fru__1,-5.696174583508318,-0.9661380839999998
cra_crp__delcra_fru__2,-5.623957611168378,-1.0849328870000001
cra_crp__delcra_glc__1,-1.958320661599216,-0.3550025440000004
cra_crp__delcra_glc__2,-1.9837600478715416,-0.3514966030000002
rpoB__wt_031__1,-1.4740005983767517,0.5000578759999996
rpoB__wt_044__1,-6.089873202878241,-0.02121068699999995
rpoB__wt_lb__1,-6.48333598750379,-0.6954500460000004
rpoB__wt_lb__2,-6.921050770133711,-0.7072591620000006
rpoB__rpoBE546V_031__1,-4.202147332888654,-0.3267359839999999
rpoB__rpoBE546V_044__1,-6.187541854992048,0.36384229
rpoB__rpoBE546V_lb__1,-8.371474198930045,-1.0431331530000003
rpoB__rpoBE546V_lb__2,-7.977610809208539,-0.7622330560000004
rpoB__rpoBE546V_glc__1,-9.093531712991815,-0.2693883370000005
rpoB__rpoBE672K_glc__1,-6.79808512320832,-0.9000763880000004
rpoB__rpoBE672K_glc__2,-6.147902204113874,-0.8111437810000002
rpoB__rpoBE672K_lb__1,-4.5119004185077785,-0.7128539580000002
rpoB__rpoBE672K_lb__2,-4.962261307309642,-0.532445375
crp__wt_fru__1,15.144368707946407,0.8643450150000005
crp__wt_glyc__1,20.153248264110943,1.4569783640000002
crp__wt_glyc__2,20.203761610475045,1.4156585440000002
crp__delar1_glyc__1,-7.919546943647528,-2.251953479
crp__delar1_glyc__2,-7.190337129040824,-2.388129284
crp__delar1ar2_glyc__1,-7.108629588630696,-1.5615016830000004
crp__delar1ar2_glyc__2,-7.093018007098488,-2.0316647820000004
crp__delar1ar2_glyc__3,-7.116854124096505,-2.415498399
crp__delar2_glyc__1,19.61315894485281,1.414329865
crp__delar2_glyc__2,20.01709572075957,1.7348431619999998
crp__delar2_glyc__3,20.33858759368886,1.4801202709999997
crp__delcrp_fru__1,-7.090462755565259,-3.297986385
crp__delcrp_fru__2,-6.289439118319423,-3.916488529
crp__delcrp_fru__3,-5.765017317138878,-2.528279265
crp__delcrp_glc__1,-6.78982466135832,-3.493648318
crp__delcrp_glc__2,-6.722739931982005,-2.4675263820000004
crp__delcrp_glc__3,-7.373166649392426,-2.7227548720000003
crp__delcrp_glyc__1,-7.125187086489733,-2.899493084
crp__delcrp_glyc__2,-6.153158775605187,-2.6725856720000003
crp__delcrp_glyc__3,-6.41826822760574,-2.082546713
glu__glu_ale3__1,11.431704798885308,-0.6529396830000005
glu__glu_ale4__1,21.43159017173741,0.2479504629999996
glu__glu_ale5__1,29.29599716932866,1.4495445179999995
glu__glu_ale6__1,16.564556239611854,0.6574183909999993
glu__glu_ale8__1,19.56812308578781,0.4605538059999992
glu__glu_ale9__1,10.85343604830932,-0.5133780369999998
glu__glu_ale10__1,18.96920723961282,-0.7770210650000005
42c__wt_42c__1,-7.031985085768088,0.5328236779999997
42c__42c_ale1__1,29.96335846123818,1.7774252539999995
42c__42c_ale2__1,27.31790328560188,1.753271314
42c__42c_ale3__1,27.51022212635803,2.489506627
42c__42c_ale4__1,20.004713617775234,0.4414677469999999
42c__42c_ale5__1,23.98488109164346,2.004502254
42c__42c_ale6__1,3.995978491307069,-0.4325775160000003
42c__42c_ale8__1,0.518924111951224,-1.080570669
42c__42c_ale9__1,28.41645894584184,2.361864736
42c__42c_ale10__1,23.8759459438516,0.541456200999999
ssw__wt_ac__1,-6.675081255824064,-0.0831227650000006
ssw__wt_glc__1,15.371050396933931,1.4437490029999998
ssw__wt_glyc__1,5.0878672031291625,1.4585141009999996
ssw__wt_xyl__1,-6.9383257848823074,0.2390870329999997
ssw__glc_ale1__1,-5.071357619472636,0.18071463000000065
ssw__glc_ale2__1,-5.574946968800917,-0.8678545320000001
ssw__glc_ale3__1,-5.922129200794875,-0.43032905200000027
ssw__glyc_ale1__1,-6.195258727544493,-0.2201762360000004
ssw__glyc_ale2__1,-1.9031316863176408,-0.6450267859999999
ssw__xyl_ale1__1,21.492377832891343,1.1217052600000006
ssw__xyl_ale2__1,25.4423348658022,1.807538405
ssw__xyl_ale3__1,-5.215116230812738,-0.8957368609999996
ssw__glc_ac_ac2__1,0.2080251055581845,-1.2143572680000003
ssw__glc_ac_glc1__1,-4.317613192815534,-1.0777653530000002
ssw__glc_glyc_glc__1,-6.328684170937797,-2.098721109
ssw__glc_glyc_glyc__1,0.0793099984496536,-1.41856405
ssw__glc_xyl_glc__1,-5.737638119071634,-0.8073933080000009
ssw__glc_xyl_xyl__1,-4.845643983121872,0.2455341569999998
ica__wt_glc__1,30.47159459373511,2.4902957430000003
ica__wt_glc__2,30.732388359019215,2.452439383
ica__wt_glc__3,29.685600830022157,1.895192989
ica__wt_glc__4,27.97091625103095,1.939806727
ica__arg_sbt__1,28.297843232642595,2.228382359
ica__arg_sbt__2,29.320757959987095,2.365644629
ica__cytd_rib__1,28.31699926976481,2.1363012319999983
ica__cytd_rib__2,26.688076953017816,2.1241131330000003
ica__gth__1,-2.3911458638091783,-1.235841635
ica__gth__2,-2.589958532492955,-1.6950641130000004
ica__leu_glcr__1,29.35991131993648,3.1016010129999985
ica__leu_glcr__2,29.568639165854684,3.088069511
ica__met_glc__1,28.764817192694604,2.112304418
ica__met_glc__2,28.683905571328413,2.1739162069999995
ica__no3_anaero__1,11.769352888336249,0.23812283
ica__no3_anaero__2,9.858061176650113,0.5970062359999995
ica__phe_acgam__1,27.84613415314236,2.5182135469999998
ica__phe_acgam__2,28.608990864638404,2.4581197700000006
ica__thm_gal__1,28.94378409730812,2.983540182
ica__thm_gal__2,28.91537022890235,2.897956227999998
ica__tyr_glcn__1,32.139871627854816,2.668535432
ica__tyr_glcn__2,31.952331255117848,2.720000285
ica__ura_pyr__1,27.579636473296567,2.408677533
ica__ura_pyr__2,26.87113862157322,2.4853785609999983
ica__wt_glc__5,28.640898528182586,2.2160848349999998
ica__wt_glc__6,28.38046937171237,2.359986828
ica__bw_delpurR_cytd__1,29.62882603320052,2.542113171
ica__bw_delpurR_cytd__2,27.019376841636145,2.38325798
ica__ade_glc__1,26.69597155416234,2.3067383280000002
ica__ade_glc__2,29.21518942203892,2.701235821
ytf__wt_glc__1,-0.8681174452407906,-0.1791785810000004
ytf__wt_glc__2,-3.330475163281592,0.2166354969999995
ytf__delyafC__1,-5.562120610109242,0.6462943140000013
ytf__delyafC__2,-5.419516994441747,0.207179343
ytf__delyeiE__1,-4.867833157174414,0.7145605869999994
ytf__delyeiE__2,-5.092240622343447,0.1809577149999999
ytf__delyiaJ__1,-5.797623868104039,0.03941554599999897
ytf__delyiaJ__2,-6.273992540466178,0.020599499000000243
ytf__delyieP__1,-4.959701218005288,0.30111161599999914
ytf__delyieP__2,-3.4093753034613767,-0.17591160100000014
ytf__wt_ph5__1,-5.584389596384981,-0.6720517290000005
ytf__wt_ph5__2,-4.6624665759955946,-0.3388839020000001
ytf__wt_ph8__1,-6.282910166548434,-0.0426807690000004
ytf__wt_ph8__2,-5.971868256337638,-0.1075430190000004
ytf__delybaO__1,-5.300913076019465,0.44578902399999976
ytf__delybaO__2,-3.449563941926776,0.8256202740000003
ytf__delybaQ__1,-2.03746266286509,0.2718556730000001
ytf__delybaQ__2,-1.47844423075607,0.041616233000000065
ytf__delybiH__1,-3.134019092170099,-0.8676692409999998
ytf__delybiH__2,-3.712045908834941,-0.2911659980000003
ytf__delydcI_ph5__1,-4.339459648124321,-0.1748897490000001
ytf__delydcI_ph5__2,-4.385206642193221,-0.26320424300000056
ytf__delydcI_ph8__1,-5.956448801335334,-0.3862446799999999
ytf__delydcI_ph8__2,-5.971659644773247,-0.1893504470000007
ytf__delyddM__1,-2.661598890224689,-0.25641209499999995
ytf__delyddM__2,-2.896260326473959,-0.3664386989999997
ytf__delyheO__1,-6.375281108863419,0.3182700790000013
ytf__delyheO__2,-4.1899029881655885,0.6635284329999998
fps__bw_glc__1,-3.1315022731991724,0.4771801519999999
fps__bw_glc__2,-3.584662018886876,0.5877181809999996
fps__fps_thrA_ale1__1,8.755202887440669,1.8396299769999995
fps__fps_thrA_ale1__2,8.904351561351609,2.006337585999999
fps__fps_thrA_ale2__1,8.337657681022053,1.9415307859999995
fps__fps_thrA_ale2__2,7.453070699926445,1.976282254
fps__fps_serB_ale1__1,17.42540265661441,2.8678245339999995
fps__fps_serB_ale1__2,17.606704762776257,2.725414106
fps__fps_serB_ale4__1,-6.886772859318406,0.7513014980000001
fps__fps_serB_ale4__2,-6.846287437055522,1.0133175000000003
fps__fps_ptsI_ale1__1,-0.823007500634966,0.6352140400000001
fps__fps_ptsI_ale1__2,-0.3825857591154588,0.7771676520000002
fps__fps_ptsI_ale3__1,4.8364441177116175,0.7394757849999998
fps__fps_ptsI_ale3__2,3.546701873408153,0.6886624299999999
pal__lyx_ale2_f6__1,5.859964603597207,0.3691871490000001
pal__lyx_ale2__1,9.9352107721594,0.875393613
pal__lyx_ale2__2,10.305552425063944,1.1054015430000002
pal__lyx_ale4__1,14.649379164816258,1.1095174619999997
pal__lyx_ale4__2,14.482670180336784,0.990241299
pal__5drib_ale10_f18__1,-0.4591393439543099,0.3780356559999989
pal__5drib_ale10_f18__2,0.4610347699899725,0.24710022899999995
pal__5drib_ale10__1,2.536803584103682,0.4064507260000001
pal__arab_ale14_f9__1,-2.32600885119801,0.557206409
pal__arab_ale14_f9__2,-2.83462827722294,0.4793171250000006
pal__arab_ale14__1,3.807438216074488,0.3886481509999991
pal__arab_ale14__2,3.883456741104156,0.5378354759999997
pal__arab_ale16__1,-4.420383807573633,0.8665986019999998
pal__arab_ale16__2,-5.476424973736975,0.8679325139999996
pal__tartr_ale26_f10__1,-6.275915962593232,-0.910311697
pal__tartr_ale26_f10__2,-7.353687071098531,-0.2603467469999998
pal__tartr_ale26__1,-5.367472966881412,-0.10033538199999993
pal__tartr_ale26__2,-4.552765516219013,-0.012420493000000477
pal__tartr_ale28_f10__1,-3.4602790609192957,0.1498858519999997
pal__tartr_ale28_f10__2,-4.720190576871912,-0.22147469899999986
pal__tartr_ale28__1,5.616940107982504,0.5750681150000005
pal__tartr_ale28__2,6.630353731322727,0.5304331750000006
efeU__delmenFentC_citr__1,-3.8008774779301806,0.0604029989999999
efeU__delmenFentC_citr__2,-4.071348899937583,-0.4731193540000005
efeU__delmenFentC__1,-5.832939913444431,-0.636412612
efeU__delmenFentC__2,-6.008671085289892,-0.7587817750000001
efeU__menFentC_ale39__1,-4.530101071298346,-0.2228819470000003
efeU__menFentC_ale39__2,-5.284781475590282,-0.23846638300000045
efeU__menFentC_ale29__1,-8.440399714389184,-1.278895746
efeU__menFentC_ale29__2,-7.476621903103981,-1.3482448430000007
efeU__menFentC_ale30__1,-2.849840215383584,0.936396695
efeU__menFentC_ale30__2,-5.852030199625993,0.2837254019999982
efeU__menFentCubiC_ale36__1,-6.5587228328533165,-1.1982777120000003
efeU__menFentCubiC_ale36__2,-7.699708503229882,-0.77902878
efeU__menFentCubiC_ale37__1,-7.756555759949077,-0.9361329690000001
efeU__menFentCubiC_ale37__2,-7.555687366940529,-1.0344128
efeU__menFentCubiC_ale38__1,-4.159025208856994,-0.1758439909999998
efeU__menFentCubiC_ale38__2,-6.273883562094793,-0.2864418430000004
misc2__salc_glc__1,-4.951545068735477,0.3014325360000001
misc2__salc_glc__2,-6.141682954886088,-0.06903392700000044
misc2__dbcn_glc__1,27.454223745916128,1.4634377109999999
misc2__dbcn_glc__2,23.94234930926744,1.381185671999999
misc2__tyr_glc__1,27.75465467359969,2.1166893239999998
misc2__tyr_glc__2,27.23470236560396,1.9427932940000008
misc2__arg_cytd__1,24.65552744590569,1.780998534
misc2__arg_cytd__2,24.482847805134448,1.5572330819999998
misc2__delyheO_pyr__1,2.4249013203755574,0.5170173169999996
misc2__delyheO_pyr__2,1.8433241388341504,0.466391464
misc2__dellon_glc__1,21.37419911668936,-1.0401836070000003
misc2__dellon_glc__2,20.10430400749132,-1.2351895090000005
nquinone__delubiC__1,24.49688038699035,2.081093682
nquinone__delubiC__2,22.438026747012987,2.067243949
nquinone__ubiC_ale1__1,16.05363945060396,2.016187239
nquinone__ubiC_ale1__2,15.89005707023505,2.130172704
nquinone__ubiC_ale2__1,8.546846549841842,1.6017845400000006
nquinone__ubiC_ale2__2,8.712311894503719,1.685121228
nquinone__ubiC_ale3__1,27.132080889550807,2.078965756
nquinone__ubiC_ale3__2,26.92051466173184,1.758260925
nquinone__ubiC_ale4__1,8.685391888604306,1.7452232529999998
nquinone__ubiC_ale4__2,9.011531419515189,1.5883818729999994
nquinone__delpdhR__1,30.543162477008757,2.4875206709999995
nquinone__delpdhR__2,30.252025107751155,2.7424342850000007
quinone__glu_ale4__1,23.24432301214844,1.2832809909999991
quinone__glu_ale4__2,22.700622930924748,0.6286751919999993
quinone__delmenF__1,1.6186537924154942,0.4944116139999997
quinone__delmenF__2,-1.6652806027494638,0.3455997599999998
quinone__menF_ale5__1,-2.5787996488736367,-0.6176653880000007
quinone__menF_ale5__2,-3.173313275949409,-0.942877836
quinone__menF_ale6__1,-4.416822555654232,-0.34196556500000064
quinone__menF_ale6__2,-4.560524953699206,-0.3764411180000007
quinone__menF_ale7__1,-4.031196683840317,-0.1763298130000006
quinone__menF_ale7__2,-3.9169591746549854,-0.16320206800000034
quinone__menF_ale8__1,-1.751868921071469,0.03713684399999995
quinone__menF_ale8__2,-3.532296773273318,-0.20109044199999992
quinone__delmenFubiC__1,-6.085395299002129,-0.3961717980000001
quinone__delmenFubiC__2,-5.49345730702374,-0.13863031899999978
quinone__menFubiC_ale1__1,-2.6426453144359257,-0.7480392809999996
quinone__menFubiC_ale1__2,-2.1266113151114747,-0.9295279079999998
quinone__menFubiC_ale2__1,-6.251580199605482,-1.1160407350000003
quinone__menFubiC_ale2__2,-6.4031193847415775,-0.7253804170000002
quinone__menFubiC_ale3__1,-0.4460643616493642,0.2449132919999997
quinone__menFubiC_ale3__2,-0.6939647478365123,0.7773546179999995
quinone__menFubiC_ale4__1,-6.777959304492799,-0.8971376040000001
quinone__menFubiC_ale4__2,-6.618059059132984,-1.0997910680000018
oxyR__wt_glc__1,27.68821537879508,2.2446312369999983
oxyR__wt_glc__2,27.856994908929224,2.173552000999999
oxyR__wt_h2o2__1,26.717554447104284,2.170221131999998
oxyR__wt_h2o2__2,25.964960966745338,1.7986536639999997
oxyR__glu_ale4__1,12.831594097413747,0.9246019179999996
oxyR__glu_ale4__2,12.747488139014228,0.8930760879999999
oxyR__glu_ale4_h2o2__1,15.16080251057821,1.059471857
oxyR__glu_ale4_h2o2__2,7.010215658503125,0.7125101410000001
oxyR__oxyR_ale17__1,1.433821088534884,1.3684850880000001
oxyR__oxyR_ale17__2,-2.58146774810241,1.1058613800000003
oxyR__oxyR_ale17_h2o2__1,9.137020061990704,1.7139999579999996
oxyR__oxyR_ale17_h2o2__2,10.663849937370378,1.5262065189999996
oxyR__oxyR_ale18__1,27.278115009667808,2.001790782
oxyR__oxyR_ale18__2,26.816543934496963,2.136277352
oxyR__oxyR_ale18_h2o2__1,18.11322562329113,1.3117550590000002
oxyR__oxyR_ale18_h2o2__2,20.58246935164981,1.5176191459999997
oxyR__oxyR_ale19__1,22.56949344580037,2.06372208
oxyR__oxyR_ale19__2,23.15952160766103,1.91510892
oxyR__oxyR_ale19_h2o2__1,24.533140577431368,1.969568062
oxyR__oxyR_ale19_h2o2__2,24.844694468359776,1.911255718
oxyR__oxyR_ale20__1,-6.425431744387598,0.9457226829999996
oxyR__oxyR_ale20__2,-7.3271763371004655,1.224572364
oxyR__oxyR_ale20_h2o2__1,-4.334374546507605,1.1737349019999996
oxyR__oxyR_ale20_h2o2__2,-4.353562781092499,0.9881425039999998
svns_pgi__BmePgi24_15__1,-7.563024211476449,0.21844016399999955
svns_pgi__BmePgi24_15__2,-6.335784149352625,0.189098175999999
svns_pgi__BmePgi24_26__1,-7.429753339910941,0.3837082379999997
svns_pgi__BmePgi24_26__2,-8.38218509134536,0.21180419900000125
svns_pgi__BmePgi24_41__1,-8.100887879517664,0.20384786599999935
svns_pgi__BmePgi24_41__2,-7.463471500679248,0.3745447930000001
svns_pgi__BmePgi24_52__1,-6.902902057931272,0.177850705
svns_pgi__BmePgi24_52__2,-8.094783466592522,0.1291830419999993
svns_pgi__PaePgi2_34__1,-8.530973552238686,-1.7519751150000005
svns_pgi__PaePgi2_34__2,-9.468277231688973,-1.5200819350000003
svns_pgi__PaePgi2_63__1,-8.88811153661973,-1.607542393
svns_pgi__PaePgi2_63__2,-9.052342848234224,-1.618147066
svns_pgi__PaePgi24_54__1,-8.70962429077598,-1.4771122510000003
svns_pgi__PaePgi24_54__2,-8.826024917027778,-1.8506361119999999
svns_pgi__PaePgi24_90__1,-9.453105735346774,-1.906391237
svns_pgi__PaePgi24_90__2,-8.974056167131309,-1.977305699
abx_media__m9_ctrl__1,7.4622118846959395,-0.10056526700000036
abx_media__m9_ctrl__2,8.626425077799778,0.20692513599999884
abx_media__rpmi_ctrl__1,21.905790568202843,2.069147764
abx_media__rpmi_ctrl__2,23.647477306141635,1.94828184
abx_media__camhb_ctrl__1,6.470846215597467,0.8445057459999994
abx_media__camhb_ctrl__2,6.777572594046919,0.6074500839999999
abx_media__m9_mero__1,5.620502806529244,-0.8445479540000003
abx_media__m9_mero__2,8.522538127431527,-0.09930185199999997
abx_media__rpmi_mero__1,19.99574136490932,1.9718321529999996
abx_media__rpmi_mero__2,21.22402181854367,2.039810244
abx_media__camhb_mero__1,5.766116919964545,-1.5602503800000005
abx_media__camhb_mero__2,5.958970802850008,-0.8655757280000005
abx_media__m9_trisulf__1,9.926748977462411,-1.2564389040000004
abx_media__m9_trisulf__2,9.11177504933964,-1.0131378590000004
abx_media__rpmi_trisulf__1,2.469067741964414,-1.5661685390000004
abx_media__rpmi_trisulf__2,0.827566011793933,-2.119980255
abx_media__camhb_trisulf__1,-0.0797386604906226,-2.443539889
abx_media__camhb_trisulf__2,1.6292030779339486,-1.979469816
abx_media__m9_cef__1,10.226369589416102,0.2605967479999993
abx_media__m9_cef__2,10.511600463571147,-0.0277828229999999
abx_media__rpmi_cef__1,13.088189935532462,0.01835336099999907
abx_media__rpmi_cef__2,12.714835915680023,0.4774212219999994
abx_media__camhb_cef__1,10.269736628172389,-1.78003305
abx_media__camhb_cef__2,10.56288181775887,-1.5987549800000005
abx_media__m9_cipro__1,15.706729927735848,-0.6826338920000001
abx_media__m9_cipro__2,15.74806760587518,-0.7594989980000006
abx_media__rpmi_cipro__1,14.759953080382552,-0.5766868690000004
abx_media__rpmi_cipro__2,14.78674294273352,-0.7895004750000005
abx_media__camhb_cipro__1,6.592966332178703,-1.7628797130000002
abx_media__camhb_cipro__2,5.926984488743369,-1.5863391119999999
hot_tale__42c_ale3_30c__1,31.04451904013725,2.237680585000001
hot_tale__42c_ale3_30c__2,29.861211764853493,2.3066041509999984
hot_tale__42c_ale3_37c__1,30.296496016924635,2.395374984
hot_tale__42c_ale3_37c__2,30.515215656292057,2.488447088
hot_tale__42c_ale3_44c__1,-6.016141800549484,1.860880642
hot_tale__42c_ale3_44c__2,-5.701854967802986,1.3698015919999982
hot_tale__hot_ale3_mid_30c__1,20.7569910313932,2.0208536839999995
hot_tale__hot_ale3_mid_30c__2,29.97771405001649,2.4783461140000003
hot_tale__hot_ale3_mid_37c__1,31.04825169712265,2.650846735000001
hot_tale__hot_ale3_mid_37c__2,30.71135156018944,2.6458565379999994
hot_tale__hot_ale3_mid_44c__1,21.75498076977682,2.4372964250000004
hot_tale__hot_ale3_mid_44c__2,19.30074124976361,2.7826208739999996
hot_tale__hot_ale3_30c__1,28.082616413104937,2.292695495
hot_tale__hot_ale3_30c__2,28.80434512374592,2.218483095
hot_tale__hot_ale3_37c__1,28.1503773253482,2.1568015219999994
hot_tale__hot_ale3_37c__2,28.419327692761016,2.1142319119999984
hot_tale__hot_ale3_44c__1,13.365114313885025,2.191115108
hot_tale__hot_ale3_44c__2,10.112328657804309,2.135317868
hot_tale__hot_ale4_30c__1,28.48156156303196,1.399905598
hot_tale__hot_ale4_30c__2,28.094834845848617,1.4244119690000012
hot_tale__hot_ale4_37c__1,30.023284464380296,2.140272454
hot_tale__hot_ale4_37c__2,30.40495234857225,2.339581884
hot_tale__hot_ale4_44c__1,11.043661918398112,2.5849855350000004
hot_tale__hot_ale4_44c__2,16.678848426495332,2.557000468
hot_tale__hot_ale8_30c__1,29.80860124595692,1.994697539
hot_tale__hot_ale8_30c__2,30.871469951538167,1.929778892
hot_tale__hot_ale8_37c__1,30.458086769097093,2.247377594
hot_tale__hot_ale8_37c__2,30.4606521618961,2.1699029690000002
hot_tale__hot_ale8_44c__1,15.054739320748263,2.837937414
hot_tale__hot_ale8_44c__2,19.63094262596129,2.875959557999998
hot_tale__hot_ale9_mid_30c__1,26.34515565705005,2.109467680999999
hot_tale__hot_ale9_mid_30c__2,26.44615709678636,2.014797493
hot_tale__hot_ale9_30c__1,30.44328513170129,2.243895559
hot_tale__hot_ale9_30c__2,30.392230501897576,2.236727545999999
hot_tale__hot_ale9_mid_37c__1,27.84660469461771,2.375350875999999
hot_tale__hot_ale9_mid_37c__2,27.686889011910218,2.3382133430000005
hot_tale__hot_ale9_37c__1,27.885547226552177,2.3889630540000013
hot_tale__hot_ale9_37c__2,27.59901306124746,2.402265634
hot_tale__hot_ale9_mid_44c__1,-6.46906039192822,2.0416608459999983
hot_tale__hot_ale9_mid_44c__2,-6.301658173488022,1.6758650199999998
hot_tale__hot_ale9_44c__1,-3.43842139144013,2.7193631579999997
hot_tale__hot_ale9_44c__2,-1.5212993687900924,2.7229248529999994
hot_tale__hot_ale10_30c__1,27.90682672859909,2.1275347569999994
hot_tale__hot_ale10_30c__2,27.264304649413948,2.065115979
hot_tale__hot_ale10_37c__1,29.377611842077584,2.267783424
hot_tale__hot_ale10_37c__2,29.51641443546352,2.291156619
hot_tale__hot_ale10_44c__1,13.479813857538709,2.7015961980000003
hot_tale__hot_ale10_44c__2,8.306029770609754,2.561485851
hot_tale__hot_ale16_30c__1,27.502125326942814,1.960722539
hot_tale__hot_ale16_30c__2,28.048549505354465,2.230470634
hot_tale__hot_ale16_37c__1,28.217836956511327,2.3768290359999984
hot_tale__hot_ale16_37c__2,28.334630979407805,2.305078559
hot_tale__hot_ale16_44c__1,6.154836564149679,2.8503651680000006
