,Value,list
TF,FlhDC,
reg_genes,81,"['ccmA' 'glpB' 'gltL' 'ccmD' 'napH' 'napF' 'glpA' 'ppdB' 'nrfA' 'nrfD'
 'mdh' 'mglA' 'mglC' 'napG' 'mglB' 'napA' 'hypF' 'ccmF' 'gltK' 'ppdC'
 'ccmC' 'ccmH' 'nrfC' 'tcyJ' 'nrfF' 'hydN' 'napB' 'nrfE' 'nrfB' 'napC'
 'ycgR' 'ccmB' 'ppdA' 'ccmE' 'ygbK' 'pdeH' 'ccmG' 'gltJ' 'nrfG' 'ygdB'
 'napD' 'recC' 'glpC' 'gltI']"
comp_genes,43,['ves' 'tsr' 'ynjH' 'tar' 'flhC' 'flhD']
both_genes,37,"['fliF' 'yecR' 'flgF' 'fliZ' 'flhE' 'flgD' 'fliT' 'fliM' 'fliS' 'flgM'
 'flgG' 'flgK' 'flgE' 'fliO' 'flgJ' 'flgB' 'fliL' 'fliI' 'flgN' 'fliQ'
 'flhA' 'fliN' 'fliH' 'fliE' 'flgA' 'fliK' 'fliR' 'fliJ' 'fliG' 'flgL'
 'fliA' 'fliD' 'flgI' 'fliP' 'flgC' 'flhB' 'flgH']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
