,A,GclR
Bioreactor2:P5_25h:1.0,7.15926359006748,-0.1085875259999999
Bioreactor2:S_0min:2.0,-0.5360583205660504,0.1307612369999997
Bioreactor2:S_15min:2.0,10.97263459936694,0.5260645219999995
Bioreactor2:P1_15min:2.0,13.12515016419484,0.2992228619999997
Bioreactor2:P3_15min:2.0,11.456991489475492,0.5260974789999997
Bioreactor2:P5_15min:2.0,12.94249300490063,0.0518589269999996
Bioreactor2:S_1h:2.0,11.503667623406765,0.1888196129999997
Bioreactor2:S_3h:2.0,7.270454958312302,0.2398244050000002
Bioreactor2:S_9h:2.0,6.130077124201827,0.5283362110000001
Bioreactor2:S_25h:2.0,5.700684546442068,0.207135171
Bioreactor2:P1_25h:2.0,6.258112505731945,0.2589591979999994
Bioreactor2:P3_25h:2.0,7.903666883611396,-0.2384197569999999
Bioreactor2:P5_25h:2.0,8.416753530905295,-0.2776721809999998
Bioreactor2:S_0min:3.0,0.3116573183039596,-0.1453803460000005
Bioreactor2:S_15min:3.0,10.71422739993925,0.5221437819999997
Bioreactor2:P1_15min:3.0,14.3153869547483,0.0229739349999995
Bioreactor2:P3_15min:3.0,12.056773722238397,0.049187968
Bioreactor2:P5_15min:3.0,12.748789119501648,-0.0322892220000001
Bioreactor2:S_1h:3.0,9.893866252444122,0.4354935199999996
Bioreactor2:S_3h:3.0,6.23289396305023,0.5066960910000002
Bioreactor2:S_9h:3.0,6.0488912723820665,0.3001911169999998
Bioreactor2:S_25h:3.0,6.941110243681703,-0.0743649360000002
Bioreactor2:P1_25h:3.0,6.43274198031338,0.1895919299999997
Bioreactor2:P3_25h:3.0,8.419076831952548,-0.205851118
Bioreactor2:P5_25h:3.0,8.721656152241625,-0.4588840870000004
Carbon:Citrate:1.0,-2.356871542697448,0.0821159300000005
Carbon:Citrate:2.0,-2.472166121760154,0.1375439929999995
Carbon:Citrate:3.0,-2.826066661731696,0.0190723900000007
Carbon:Ferulate:1.0,-1.952725076437472,0.2608238979999999
Carbon:Ferulate:2.0,-2.1293838072473084,0.3675014320000009
Carbon:Ferulate:3.0,-2.100801252902366,0.4150373590000011
Carbon:Glucose:1.0,-0.3199941934137236,-0.0122397529999993
Carbon:Glucose:2.0,0.3199941933142528,0.0122397530000002
Carbon:Serine:1.0,-4.590087685958348,0.0593053379999997
Carbon:Serine:2.0,-3.639511323948242,0.0464105589999999
Carbon:Serine:3.0,-2.765845472608303,-0.0715353369999993
Carbon2:Glucose:1.0,0.2906395843569315,-0.2053758876666664
Carbon2:Glucose:2.0,-0.3184240821009588,0.1661624373333339
Carbon2:Glucose:3.0,0.0277844967535839,0.0392134503333334
Carbon2:Coumarate:1.0,4.7131660761361855,0.2390293183333334
Carbon2:Coumarate:2.0,5.605874514632012,-0.0165638996666661
Carbon2:Coumarate:3.0,4.382644004312873,0.216990416333334
Crc:Control:1.0,-0.2846810662666649,0.0017795285000001
Crc:Control:2.0,0.2846810662282377,-0.0017795285000001
Crc:Del_crc:1.0,3.183839450211793,0.3420883234999996
Crc:Del_crc:2.0,3.259682083648411,0.3148901694999999
Crc:Del_crcZ_crcY:1.0,-0.0379375892424689,0.1975932164999996
Crc:Del_crcZ_crcY:2.0,0.6076095503028672,0.1846557615000001
FinR:Control:1.0,0.3534602112214194,0.0254933790000002
FinR:Control:2.0,-0.1234983174594257,-0.0145483219999995
FinR:Control:3.0,-0.2299618954651013,-0.0109450569999998
FinR:Del_finR:1.0,6.788440350714509,0.2688516030000007
FinR:Del_finR:2.0,5.991307835753097,0.1153926710000003
FinR:Del_finR:3.0,6.493566807677805,0.2958742200000008
FleQ:Del_fleQ:1.0,0.8313725305168927,0.2725373546666665
FleQ:Del_fleQ:2.0,1.0099112955941436,0.211406538666667
FleQ:Del_fleQ:3.0,1.1038406866868813,0.3941505676666672
FleQ:OE_wspR:1.0,4.912966061993491,0.0356703856666671
FleQ:OE_wspR:2.0,4.57020979873848,-0.013323267333333
FleQ:Control:1.0,-0.2256548229106072,-0.0109439423333332
FleQ:OE_wspR:3.0,5.440958015505694,0.0526047236666666
FleQ:Control:2.0,0.3646822554963098,0.0254929746666672
FleQ:Control:3.0,-0.1390274333208899,-0.014549032333333
Fuel:Butanol:1.0,0.9916360088058191,0.2811800340000001
Fuel:Butanol:2.0,1.5226945856423442,0.2007654000000007
Fuel:Control:1.0,-0.3595779677107116,0.0301246310000005
Fuel:Control:2.0,0.3595779676124137,-0.0301246309999996
Fuel:Isopentanol:1.0,13.705265398067883,1.0089395750000012
Fuel:Isopentanol:2.0,11.5813039959226,1.3560239750000012
Glycolaldehyde:Glycolaldehyde:1.0,4.926915153821952,0.4819872215000007
Glycolaldehyde:Control:1.0,0.5775725157510623,0.0238276795
Glycolaldehyde:Glycolaldehyde:2.0,6.112145587970394,0.4398857794999991
Glycolaldehyde:Control:2.0,-0.5775725163539801,-0.0238276795
HNS_protein:Control_ex:1.0,-0.8023344204264957,-0.0922527529999994
HNS_protein:Del_turB_ex:1.0,-0.8334240872323329,-0.2096318579999998
HNS_protein:Del_turB_ex:2.0,-3.306427903876881,-0.608592904
HNS_protein:WT_pCAR1_ex:1.0,-2.051171958233293,-0.3114178029999994
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,2.690671578083811,-0.0457390829999999
HNS_protein:WT_pCAR1_Del_turA_st:1.0,9.558789023670938,0.5294842539999998
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,0.9030379476971836,-0.0296554259999997
HNS_protein:WT_pCAR1_Del_turA_st:2.0,5.831378791811916,0.1350467579999996
HNS_protein:WT_pCAR1_ex:2.0,-1.9025228491443107,-0.1211477189999996
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,-0.0026595223921799,-0.2403846929999993
HNS_protein:WT_pCAR1_Del_turB_st:1.0,4.601519700269477,0.0394103970000001
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,1.2133733474128003,-0.1914181739999998
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,3.73359489906342,-0.0810211929999997
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,0.8456909448439408,-0.3884039599999997
HNS_protein:WT_pCAR1_Del_turB_st:2.0,7.691664502501752,0.4289611950000012
HNS_protein:Control_ex:2.0,0.802334419883478,0.0922527530000003
HNS_protein:WT_Del_turA_ex:1.0,0.8574832172629739,-0.1716497749999996
HNS_protein:WT_Del_turA_ex:2.0,1.8831974953573565,-0.4206908899999995
Mobile_gene:2737_exp:1.0,0.0014524171666012,0.0313642472500008
Mobile_gene:2737_exp:2.0,0.0252524558990315,0.1658643022500001
Mobile_gene:2737_exp:3.0,0.6300841212360712,-0.0654065797499994
Mobile_gene:2737_exp:4.0,-0.656788996289373,-0.1318219697499998
Mobile_gene:2737_reg:1.0,1.576141867612739,0.2566491272500002
Mobile_gene:2737_reg:2.0,1.9019100065688144,0.0402903672500007
Mobile_gene:2737_reg:3.0,1.1692740531441366,0.2888313792500003
Mobile_gene:2737_reg:4.0,1.1402955567226434,0.3099586072500004
Mobile_gene:3227_exp:1.0,-0.5156306184788515,-0.1598936037499996
Mobile_gene:3227_exp:2.0,0.4203771989316689,0.0828370642500004
Mobile_gene:3227_exp:3.0,-0.4446804889294163,0.0167404752500006
Mobile_gene:3227_exp:4.0,-0.9348571224118422,0.04273168925
Mobile_gene:3227_reg:1.0,1.6034789747799998,0.1853254212500008
Mobile_gene:3227_reg:2.0,2.267081474402714,-0.4213744557499996
Mobile_gene:3227_reg:3.0,2.6972140618110543,-0.0294627047499993
Mobile_gene:3227_reg:4.0,2.6877173202744573,-0.3117582197499997
Mobile_gene:mfsR_exp:1.0,3.883932559139432,-0.5409533677499994
Mobile_gene:mfsR_exp:2.0,5.887280386259048,-1.0013090807499996
Mobile_gene2:Condition1:1.0,0.5446449574795672,0.0018802447500005
Mobile_gene2:Condition1:2.0,-0.593148683666121,0.3663466327500009
Mobile_gene2:Condition2:1.0,0.7203988897500149,-0.2161467832500001
Mobile_gene2:Condition2:2.0,-0.2990321575787403,0.0280168627500003
Mobile_gene2:Condition2:3.0,-0.5825594801884171,0.0254748207500004
Mobile_gene2:Condition2:4.0,0.1611927479660629,0.1626550997500002
Muconate:CJ522_fructose:1.0,-7.642261075015474,0.1488217289999998
Muconate:CJ522_fructose:2.0,-6.967290015124867,-0.2806242540000001
Muconate:CJ522_fructose:3.0,-6.748952433450045,0.0857999620000002
Muconate:CJ522_fructose_glucose:1.0,-10.934530721416518,-0.021451657
Muconate:CJ522_fructose_glucose:2.0,-9.286741034353843,-0.1880749279999998
Muconate:CJ522_fructose_glucose:3.0,-9.653611290494265,-0.2219618219999999
Muconate:CJ522_fructose_glucose_gluconate:1.0,-8.35656530672938,0.0105956289999999
Muconate:CJ522_fructose_glucose_gluconate:2.0,-7.526170465566522,-0.0790844129999994
Muconate:CJ522_fructose_glucose_gluconate:3.0,-8.438581994910951,0.0322443090000001
Muconate:CJ522_glucose_gluconate:1.0,-8.753395434621584,-0.1650075559999999
Muconate:CJ522_glucose_gluconate:2.0,-9.468439373813654,-0.1135390259999997
Muconate:CJ522_glucose_gluconate:3.0,-7.495197567998877,-0.359035617
Muconate:CJ522_gluconate:1.0,-5.01353946682366,0.296870803
Muconate:CJ522_gluconate:2.0,-7.777767507497844,-0.0383670709999997
Muconate:CJ522_gluconate:3.0,-7.934617661722703,0.2546728960000006
Muconate:CJ522_glucose:1.0,-9.104411002630494,0.2681340890000001
Muconate:CJ522_glucose:2.0,-8.192929697399919,0.117119905
Muconate:CJ522_glucose:3.0,-8.507040877777563,0.1425182340000006
Muconate:GB032_fructose:1.0,-6.753878441657793,-0.4063069179999994
Muconate:GB032_fructose:2.0,-6.757779974181294,-0.4173167790000001
Muconate:GB032_fructose:3.0,-5.899062409112968,-0.1758113999999997
Muconate:GB032_fructose_glucose:1.0,-10.40209615795237,0.2806744530000005
Muconate:GB032_fructose_glucose:2.0,-10.538651048164986,0.0334090510000004
Muconate:GB032_fructose_glucose:3.0,-11.089053026992094,-0.0358745049999997
Muconate:GB032_fructose_glucose_gluconate:1.0,-11.04726134774421,-0.1943308849999994
Muconate:GB032_fructose_glucose_gluconate:2.0,-10.816661979826575,0.0242683399999998
Muconate:GB032_fructose_glucose_gluconate:3.0,-12.01757266887578,-0.2251788000000001
Muconate:GB032_glucose_gluconate:1.0,-8.456793983482708,-0.0925867509999998
Muconate:GB032_glucose_gluconate:2.0,-2.371805665869868,0.490919935
Muconate:GB032_glucose_gluconate:3.0,-10.652820283540294,-0.2517517869999999
Muconate:GB032_gluconate:1.0,-8.504827509220327,-0.0270719750000001
Muconate:GB032_gluconate:2.0,-9.033913070525443,-0.2121954229999998
Muconate:GB032_gluconate:3.0,-11.71360636682662,0.075923564
Muconate:GB032_glucose:1.0,-10.271689380262556,0.0258985110000002
Muconate:GB032_glucose:2.0,-2.604131396903742,0.5388154799999993
Muconate:GB032_glucose:3.0,-9.253718316315592,0.1543030339999997
Muconate:GB045_fructose:1.0,-4.658911574537559,0.0646368920000002
Muconate:GB045_fructose:2.0,-4.692500093967157,0.1030544039999998
Muconate:GB045_fructose:3.0,-5.039846568499158,0.2420004670000004
Muconate:GB045_fructose_glucose:1.0,-1.0365639869158616,0.5212106489999995
Muconate:GB045_fructose_glucose:2.0,-3.448112881946732,0.509360162000001
Muconate:GB045_fructose_glucose_gluconate:1.0,-8.56211213298579,0.6129168120000008
Muconate:GB045_fructose_glucose_gluconate:2.0,-9.289411294408426,0.4260889089999997
Muconate:GB045_fructose_glucose_gluconate:3.0,-7.076807684271858,0.4771024390000002
Muconate:GB045_glucose_gluconate:1.0,-0.5184307539391874,-0.0806332819999999
Muconate:GB045_glucose_gluconate:2.0,-0.5519660313878649,-0.2880923089999996
Muconate:GB045_glucose_gluconate:3.0,-0.8520475162546871,-0.0063566289999998
Muconate:GB045_gluconate:1.0,-3.873457344932119,-0.0340020129999993
Muconate:GB045_gluconate:2.0,-3.947361092208124,0.0096179550000004
Muconate:GB045_gluconate:3.0,-1.08357099372212,0.1760898260000001
Muconate:GB045_glucose:1.0,-5.373759394969298,-0.0099282269999996
Muconate:GB045_glucose:2.0,-5.084345958422804,-0.0072570379999996
Muconate:GB045_glucose:3.0,-7.371556010362834,-0.0517917499999995
Muconate:GB062_fructose:1.0,-9.828482438329464,0.2014793539999999
Muconate:GB062_fructose:2.0,-9.724866663558265,0.4465704100000005
Muconate:GB062_fructose:3.0,-8.344812549720212,0.2474601039999999
Muconate:GB062_fructose_glucose:1.0,-6.572388933591725,-0.3560952119999996
Muconate:GB062_fructose_glucose:2.0,-6.734516840814947,-0.4263091010000002
Muconate:GB062_fructose_glucose:3.0,-7.589252106967874,-0.1761584449999995
Muconate:GB062_fructose_glucose_gluconate:1.0,-8.66392316316818,-0.0340054319999998
Muconate:GB062_fructose_glucose_gluconate:2.0,-8.790594809294996,-0.0449809779999998
Muconate:GB062_fructose_glucose_gluconate:3.0,-8.369799954642968,-0.049460851
Muconate:GB062_glucose_gluconate:1.0,-8.688020353285902,-0.0623812289999996
Muconate:GB062_glucose_gluconate:2.0,-8.407408932928972,-0.0357005109999999
Muconate:GB062_glucose_gluconate:3.0,-9.66660299042613,-0.1413662979999994
Muconate:GB062_gluconate:1.0,-7.898590890183957,-0.2224037499999998
Muconate:GB062_gluconate:2.0,-8.635755847066557,-0.0331941320000002
Muconate:GB062_gluconate:3.0,-8.216650453242336,0.1392750720000002
Muconate:GB062_glucose:1.0,-10.307913977214954,0.093693258
Muconate:GB062_glucose:2.0,-10.160106804514506,0.3690297070000001
Muconate:GB062_glucose:3.0,-10.532372083599467,0.4705101429999994
Muconate:KT2440_fructose:1.0,-8.115397814902543,0.3795477830000004
Muconate:KT2440_fructose:2.0,-5.309696175067944,0.279331838
Muconate:KT2440_fructose:3.0,-3.869257504083288,0.032456035
Muconate:KT2440_fructose_glucose:1.0,-1.7406102101880416,-0.4861787289999997
Muconate:KT2440_fructose_glucose:2.0,-2.5772470829368315,-0.4701392139999996
Muconate:KT2440_fructose_glucose:3.0,-1.6028701857921908,-0.4278723219999998
Muconate:KT2440_fructose_glucose_gluconate:1.0,-0.7993480065721595,-0.6192978739999999
Muconate:KT2440_fructose_glucose_gluconate:2.0,-5.018216483287249,-0.2398733619999999
Muconate:KT2440_fructose_glucose_gluconate:3.0,-0.8415579930446117,-0.704965252
Muconate:KT2440_glucose_gluconate:1.0,-0.1486554501650705,-0.847863093
Muconate:KT2440_glucose_gluconate:2.0,-1.6174645495536,-0.2538912139999993
Muconate:KT2440_glucose_gluconate:3.0,-0.6054995164670951,-0.3616892319999998
Muconate:KT2440_gluconate:1.0,-0.3378150337116096,0.1047409230000004
Muconate:KT2440_gluconate:2.0,-2.1019153575181595,-0.0984215019999998
Muconate:KT2440_gluconate:3.0,0.91474608826314,-0.2208862150000001
Muconate:KT2440_glucose:1.0,-0.0948202335524622,-0.060671707
Muconate:KT2440_glucose:2.0,0.1000910815723528,-0.0513803780000001
Muconate:KT2440_glucose:3.0,-0.0052708474689696,0.1120520850000001
Multistress:Control:1.0,0.4035715172041322,0.0289836883333336
Multistress:Control:2.0,-1.2655879213422456,0.096850932333333
Multistress:Control:3.0,0.8620164023611728,-0.1258346206666667
Multistress:NaCl_7min:1.0,2.7635111433568795,-0.2049581436666665
Multistress:NaCl_60min:1.0,1.8638553912660567,-0.652344623666667
Multistress:NaCl_7min:2.0,2.858975694839024,-0.2086437066666668
Multistress:NaCl_60min:2.0,0.8560678270791482,-0.6919657286666663
Multistress:NaCl_7min:3.0,3.537104163402058,-0.2086135296666666
Multistress:NaCl_60min:3.0,1.891115388548692,-1.0436700786666666
Multistress:Imipenem_7min:1.0,-0.7313874010103857,0.2712638543333332
Multistress:Imipenem_60min:1.0,3.903246370424072,-0.119075545666667
Multistress:Imipenem_7min:2.0,3.532536692400404,-0.203115042666667
Multistress:Imipenem_60min:2.0,4.359231129596096,0.4706558343333329
Multistress:Imipenem_7min:3.0,1.8282158020833448,-0.0516560636666669
Multistress:Imipenem_60min:3.0,1.92927594126474,0.2507382153333326
Multistress:H2O2_7min:1.0,6.978028337791816,1.8937033503333331
Multistress:H2O2_60min:1.0,-3.882554377228221,0.5057410023333331
Multistress:H2O2_7min:2.0,8.38665039807394,1.5414298793333332
Multistress:H2O2_60min:2.0,-4.9735948031370105,0.7741644343333336
Multistress:H2O2_7min:3.0,7.821788461831352,1.606384339333334
Multistress:H2O2_60min:3.0,-3.597707913449266,0.914498350333333
Myristic_acid:Control:1.0,0.245843335626513,-0.0276774986666668
Myristic_acid:Control:2.0,0.1872216051873913,0.1119216533333329
Myristic_acid:Control:3.0,-0.4330649414228296,-0.084244154666667
Myristic_acid:Myristic_acid:1.0,1.2351525060334605,0.4851592563333327
Myristic_acid:Myristic_acid:2.0,2.8094242289112983,0.4878676323333328
Myristic_acid:Myristic_acid:3.0,0.5461086445803394,0.5121615853333328
Phase:WT_Tr:1.0,-0.5803048955068778,-0.3036171410000001
Phase:WT_Tr:2.0,-1.2160467662885943,-0.3739160110000004
Phase:WT_Ex:1.0,-0.2724847886222295,-0.1555904450000014
Phase:WT_Ex:2.0,0.2724847881280594,0.1555904449999996
Phase:WT_Tr:3.0,5.256405953608127,0.1841967149999988
Phase:WT_Tr:4.0,8.647944680715227,0.4540631949999998
Phase:WT_St:1.0,-2.910744711221346,-0.2037581700000004
Phase:WT_St:2.0,-1.3546241866869946,-0.1275074549999999
RelA:Control:1.0,0.3604728228574553,-0.0087709096666657
RelA:Control:2.0,0.0331116597807141,-0.0197116496666662
RelA:Control:3.0,-0.3935844827076137,0.0284825593333337
RelA:Del_relA:1.0,0.3977061705292258,-0.005385073666666
RelA:Del_relA:2.0,0.1338940019886256,-0.2620587816666662
RelA:Del_relA:3.0,0.7192032510599349,0.3501845583333338
RelA:Del_relA_lignin:1.0,1.340043991902918,0.0381597393333343
RelA:Del_relA_lignin:2.0,1.3388433120067005,0.1817159053333341
RelA:Del_relA_lignin:3.0,1.641924973812048,0.4229483023333333
Zn:Zn_ion:1.0,-4.418419115678654,-0.1372423193333345
Zn:Zn_ion:2.0,-4.304011115400233,-0.0981697403333345
Zn:Zn_ion:3.0,-4.631874608980277,-0.3081725943333344
Zn:Control:1.0,0.5133906922231972,0.0632465906666652
Zn:Control:2.0,-0.2029992830825934,-0.0643121013333338
Zn:Control:3.0,-0.3103914078375708,0.001065510666665
ZnO:Control:1.0,0.2956721477497946,0.0387264600000003
ZnO:Control:2.0,-0.2956721477694803,-0.0387264599999994
ZnO:Nano:1.0,0.3465332275412071,-0.0306697929999995
ZnO:Nano:2.0,0.4410900210013458,0.105303289
ZnO:Nano:3.0,0.4681888094492296,0.3872914900000008
ZnO:Zn_ion:1.0,0.0383870673897977,0.1076011700000005
ZnO:Zn_ion:2.0,0.2714071333155101,0.1490405240000001
ZnO:Zn_ion:3.0,0.1463312135959202,0.5859260729999995
