,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-4.643685887761171,0.5465172677844966,2.0,0.0,-4.257239821675209,1.0,-5.030131953847133,,,,
1,ALE__GalactoseA6,-2.7239693791352386,0.8288416352932999,2.0,2.0,-3.3100489199808782,3.0,-2.137889838289599,,,,
2,ALE__GalactoseA8,-5.352094587282566,0.5272081111990276,2.0,4.0,-5.72488701780795,5.0,-4.979302156757182,,,,
3,ALE__IL_Control,2.266673099216021e-10,1.0524528521187595,4.0,6.0,-1.5431194580091188,7.0,0.8196839732910349,8.0,0.4257180909037699,9.0,0.2977173947209832
4,ALE__IL_TEOH_OAc,-2.4311729357743803,0.22995960209816704,2.0,10.0,-2.5937789298169545,11.0,-2.268566941731806,,,,
5,ALE__IL_TEA_HS,-0.4946531309364026,0.28985657806891857,2.0,12.0,-0.6996126828604629,13.0,-0.2896935790123424,,,,
6,ALE__IL_Mixed,-2.028064919225228,0.16259965351262667,2.0,14.0,-2.143040236842589,15.0,-1.9130896016078665,,,,
7,ALE__IL_PP5350,-2.104746245827161,0.04499783670594836,2.0,16.0,-2.07292797035366,17.0,-2.136564521300662,,,,
8,ALE__IL_T8,-3.680096143458277,0.006124798543365272,2.0,18.0,-3.675765256874862,19.0,-3.684427030041692,,,,
9,ALE__IL_T9,0.8326574567944234,0.05858217836499884,2.0,20.0,0.8740813123729939,21.0,0.7912336012158528,,,,
10,ALE__IL_Control2,0.49855288963105227,0.3837169732402473,2.0,22.0,0.7698817634656081,23.0,0.2272240157964964,,,,
11,ALE__IL_Glc+Ace,-1.144141270807729,0.2336865311173189,2.0,24.0,-0.9788999399827116,25.0,-1.3093826016327463,,,,
12,ALE__XyloseA1,-0.8867603903549177,0.24538227325466974,2.0,26.0,-0.7132489209535703,27.0,-1.060271859756265,,,,
13,ALE__XyloseA2,-0.872846523199094,0.15709069850040164,2.0,28.0,-0.7617666250281285,29.0,-0.9839264213700594,,,,
14,ALE__XyloseA3,-0.6055624677215188,0.1601622738037912,2.0,30.0,-0.4923106378246015,31.0,-0.7188142976184361,,,,
15,ALE__XyloseA4,-1.4730512933260278,0.45765300562513755,2.0,32.0,-1.7966608370339678,33.0,-1.149441749618088,,,,
16,Aromatic__Coumarate,2.059148469625476,1.2883665405280893,3.0,34.0,0.5725020764789112,35.0,2.8504322652416128,36.0,2.7545110671559034,,
17,Aromatic__Coumarate+ferulate,-1.2224171879197392,0.4499877136008723,3.0,37.0,-1.5940183058461104,38.0,-1.351137533283506,39.0,-0.7220957246296009,,
18,Aromatic__Ferulate,0.7869065085662701,0.16050489987270586,3.0,40.0,0.6027158939370484,41.0,0.8968115321905107,42.0,0.8611920995712512,,
19,Aromatic__Glucose,7.928853869761572e-11,0.5691791893285904,3.0,43.0,0.0749940142706636,44.0,-0.6029586528787415,45.0,0.5279646388459435,,
20,Bioreactor1__24h,2.849370739355095e-10,1.5447598113251972,2.0,46.0,-1.0923101376075617,47.0,1.0923101381774358,,,,
21,Bioreactor2__S_0min,1.6591343114195448e-10,0.46628565125903654,3.0,48.0,0.2244010027598311,60.0,-0.5360583205660504,72.0,0.3116573183039596,,
22,Bioreactor2__S_15min,10.735873043527846,0.22671504572158052,3.0,49.0,10.520757131277348,61.0,10.97263459936694,73.0,10.71422739993925,,
23,Bioreactor2__P1_15min,12.87299439341419,1.5835992049131078,3.0,50.0,11.178446061299436,62.0,13.12515016419484,74.0,14.3153869547483,,
24,Bioreactor2__P3_15min,12.064223737513151,0.6109913217940715,3.0,51.0,12.678906000825563,63.0,11.456991489475492,75.0,12.056773722238397,,
25,Bioreactor2__P5_15min,13.006540210471853,0.295035432698156,3.0,52.0,13.328338507013278,64.0,12.94249300490063,76.0,12.748789119501648,,
26,Bioreactor2__S_1h,10.137998744064303,1.261446794449594,3.0,53.0,9.016462356342023,65.0,11.503667623406765,77.0,9.893866252444122,,
27,Bioreactor2__S_3h,6.697344613361422,0.5272460541831475,3.0,54.0,6.588684918721734,66.0,7.270454958312302,78.0,6.23289396305023,,
28,Bioreactor2__S_9h,6.200491170772705,0.1965080900420064,3.0,55.0,6.422505115734225,67.0,6.130077124201827,79.0,6.0488912723820665,,
29,Bioreactor2__S_25h,5.941189959669817,0.9039895945580214,3.0,56.0,5.181775088885678,68.0,5.700684546442068,80.0,6.941110243681703,,
30,Bioreactor2__P1_25h,6.312833977317645,0.10397512325600129,3.0,57.0,6.247647445907609,69.0,6.258112505731945,81.0,6.43274198031338,,
31,Bioreactor2__P3_25h,7.387067929891898,1.3656689100767614,3.0,58.0,5.838460074111749,70.0,7.903666883611396,82.0,8.419076831952548,,
32,Bioreactor2__P5_25h,8.0992244244048,0.8281824555558539,3.0,59.0,7.15926359006748,71.0,8.416753530905295,83.0,8.721656152241625,,
33,Carbon__Citrate,-2.551701442063099,0.24450033806348748,3.0,84.0,-2.356871542697448,85.0,-2.472166121760154,86.0,-2.826066661731696,,
34,Carbon__Ferulate,-2.0609700455290487,0.09482600172657131,3.0,87.0,-1.952725076437472,88.0,-2.1293838072473084,89.0,-2.100801252902366,,
35,Carbon__Glucose,-4.973541023467476e-11,0.4525401281359907,2.0,90.0,-0.3199941934137236,91.0,0.3199941933142528,,,,
36,Carbon__Serine,-3.6651481608382976,0.9123912805350366,3.0,92.0,-4.590087685958348,93.0,-3.639511323948242,94.0,-2.765845472608303,,
37,Carbon2__Glucose,-3.30147801458347e-10,0.30548096693317733,3.0,95.0,0.2906395843569315,96.0,-0.3184240821009588,97.0,0.0277844967535839,,
38,Carbon2__Coumarate,4.90056153169369,0.6327803828474843,3.0,98.0,4.7131660761361855,99.0,5.605874514632012,100.0,4.382644004312873,,
39,Crc__Control,-1.9213602930889806e-11,0.4025998248379791,2.0,101.0,-0.2846810662666649,102.0,0.2846810662282377,,,,
40,Crc__Del_crc,3.2217607669301023,0.05362884040607819,2.0,103.0,3.183839450211793,104.0,3.259682083648411,,,,
41,Crc__Del_crcZ_crcY,0.28483598053019915,0.45647075994808567,2.0,105.0,-0.0379375892424689,106.0,0.6076095503028672,,,,
42,FinR__Control,-5.677025238792766e-10,0.3106995564028871,3.0,107.0,0.3534602112214194,108.0,-0.1234983174594257,109.0,-0.2299618954651013,,
43,FinR__Del_finR,6.424438331381803,0.403037369580578,3.0,110.0,6.788440350714509,111.0,5.991307835753097,112.0,6.493566807677805,,
44,FleQ__Del_fleQ,0.9817081709326393,0.13840623617515427,3.0,113.0,0.8313725305168927,114.0,1.0099112955941436,115.0,1.1038406866868813,,
45,FleQ__OE_wspR,4.974711292079221,0.43864560789956114,3.0,116.0,4.912966061993491,117.0,4.57020979873848,119.0,5.440958015505694,,
46,FleQ__Control,-2.4506244256095044e-10,0.31878038976110795,3.0,118.0,-0.2256548229106072,120.0,0.3646822554963098,121.0,-0.1390274333208899,,
47,Fuel__Butanol,1.2571652972240817,0.375515120888384,2.0,122.0,0.9916360088058191,123.0,1.5226945856423442,,,,
48,Fuel__Control,-4.9148962677492136e-11,0.508520038597536,2.0,124.0,-0.3595779677107116,125.0,0.3595779676124137,,,,
49,Fuel__Isopentanol,12.643284696995241,1.5018675104354178,2.0,126.0,13.705265398067883,127.0,11.5813039959226,,,,
50,Glycolaldehyde__Glycolaldehyde,5.519530370896173,0.8380844772550393,2.0,128.0,4.926915153821952,130.0,6.112145587970394,,,,
51,Glycolaldehyde__Control,-3.0145891338762e-10,0.8168108854554275,2.0,129.0,0.5775725157510623,131.0,-0.5775725163539801,,,,
52,HNS_protein__Control_ex,-2.71508870941517e-10,1.1346722185419356,2.0,132.0,-0.8023344204264957,147.0,0.802334419883478,,,,
53,HNS_protein__Del_turB_ex,-2.069925995554607,1.7486777686495736,2.0,133.0,-0.8334240872323329,134.0,-3.306427903876881,,,,
54,HNS_protein__WT_pCAR1_ex,-1.9768474036888017,0.10511079305415809,2.0,135.0,-2.051171958233293,140.0,-1.9025228491443107,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,1.7968547628904974,1.2640478623235105,2.0,136.0,2.690671578083811,138.0,0.9030379476971836,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,7.695083907741427,2.6356770512116356,2.0,137.0,9.558789023670938,139.0,5.831378791811916,,,,
