,Value,list
TF,GclR,
reg_genes,19,['hyi' 'gclR' 'PP_4296' 'pyk' 'PP_4284' 'ttuD' 'glxR' 'uacT' 'PP_4293']
comp_genes,14,['PP_0596' 'fdoH' 'glpD' 'mmsA-I']
both_genes,10,"['puuE' 'gcl' 'PP_4309' 'PP_4310' 'pucL' 'pucM' 'PP_4289' 'PP_4643'
 'PP_4291' 'allA']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
