,SACI_RS05440
SRX5495523,0.31360686819055683
SRX5495524,-0.25672761746737915
SRX5495525,0.8255255189235955
SRX5495526,0.9444671651920196
SRX6762909,-0.09548428701060717
SRX6762910,0.09548428701060717
SRX6762911,-0.22050858672271725
SRX6762912,0.07462905944054032
SRX3467357,-0.17598755954466228
SRX3467358,0.17598755954466316
SRX3467359,0.22133833773094747
SRX3467360,0.3185376569878331
SRX3565164,0.2893215986938413
SRX3565165,-0.1088568473192364
SRX3565166,0.0916525188353532
SRX3565167,-0.2588424652172225
SRX3565168,-0.6803697066590386
SRX3565169,0.11349789739113535
SRX3565170,-0.0035200627408897844
SRX3565171,0.4297671472025115
SRX3565172,-0.5110641977968262
SRX3565173,-0.6204478189063396
SRX3565174,0.4249654047398135
SRX3565176,0.5553986432936311
SRX3565177,-0.17014933813232958
SRX3565178,-0.4445025957630122
SRX3565179,0.08720374916865037
SRX3565180,-0.3639653534889149
SRX3565181,0.5760064246346897
SRX3565182,0.3468989013542654
SRX3565183,0.14226499706641516
SRX3565184,0.4812706680355818
SRX3565185,-0.3001648783395288
SRX3565186,-0.21253215571742068
SRX3565187,0.10368860458427154
SRX3565188,-0.15104929609232087
SRX3565191,-0.08544692086193972
SRX3565192,-0.54065614769981
SRX3565193,0.010825701573351054
SRX3565194,-0.8124371997090636
SRX3565195,-0.10819432464734202
SRX3565197,-0.008059017182071138
SRX3565198,0.1472166439319844
SRX3565199,0.04146870801016611
SRX3565200,0.3184716499744367
SRX3565201,0.03014882887340065
SRX3565202,-0.5748660358741908
SRX3565203,0.3222174623924445
SRX3565204,-0.06468135752655703
SRX3565205,0.2483268179894509
SRX3565206,0.07464375479507268
SRX3565208,-0.6945100197237108
SRX3565209,-0.4545487771151029
SRX3565210,0.3834447593954238
SRX3565211,0.13765636751675814
SRX4001511,0.1055776597725373
SRX4001513,-0.1055776597725364
SRX4001514,0.5303725920371036
SRX4001515,0.1850318929869159
SRX4001516,0.6026409117926228
SRX4001517,0.4666040805876133
SRX4001518,0.5253784008124125
SRX4001519,0.5675012159517436
SRX4001520,0.7414526292648791
SRX4001521,0.3632676305421745
SRX4001522,0.7258902622294165
SRX4001523,0.5558688403211303
SRX4001524,0.3470474018770053
SRX4001525,0.7411675712990977
SRX4001526,-0.06699704892337532
SRX4001528,-0.21576570079514035
SRX3823521,0.06603534062859229
SRX3823522,-0.04273952270057802
SRX3823523,-0.02329581792801605
SRX3823524,0.22014071904485896
SRX3823525,0.3512336454485494
SRX3823526,0.3534142254315382
SRX3823527,0.8185717383389273
SRX3823528,0.947960590533147
SRX3823529,1.051963085103603
SRX3823530,0.04904511593261685
SRX3823531,-0.10559895597535364
SRX3823532,-0.2574647155805767
SRX3823533,-0.013282442060085664
SRX3823534,-0.5711961443499787
SRX3823536,-0.5271029092129051
SRX3823537,0.19995918410221947
SRX3823538,0.20924031436621784
SRX3823539,0.055665955141151365
SRX5653264,0.0256837162441812
SRX5653265,0.2487344162681495
SRX5653266,0.4620912751893798
SRX5653267,0.12720711847157684
SRX5653268,-0.3064657150703232
SRX5653269,0.17925859659874455
