,USA300HOU_RS03205
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,8.2071288307
USA300_LAC_U01-Set001_CAMHB_Control_1,8.380250261
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,8.3510658418
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,8.454805453
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.4225301922
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,8.1284160369
USA300_LAC_U01-Set001_CAMHB_Control_2,8.3204266284
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,8.4908657363
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,8.4917725972
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,8.5037819925
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.1005305577
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,7.9654677967000005
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.7673709682
USA300_LAC_U01-Set001_R10LB_PreCulture_1,8.8457840924
USA300_LAC_U01-Set001_R10LB_PreCulture_2,8.499891012900001
USA300_LAC_U01-Set001_R10LB_Control_1,9.6868531163
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.6764781818
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,9.636452228
USA300_LAC_U01-Set001_R10LB_Control_2,9.5911421781
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.5922759113
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.6604038897
USA300_TCH1516_U01-Set000_R10LB_Control_1,9.3563381473
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,9.4100157842
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.3397464926
USA300_TCH1516_U01-Set000_R10LB_Control_2,9.2159388714
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,9.3125559282
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,9.3825864902
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,8.1544644831
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,8.0928085924
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.3658249079
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,7.9807776655
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.0281123624
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,7.9638619496
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.8846215228
USA300_LAC_U01-Set004_CAMHB_Control_1,8.2075018875
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,8.2006503408
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,8.2319359287
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.9553158665
USA300_LAC_U01-Set004_CAMHB_Control_2,8.3288752716
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,8.2341151401
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,8.1435083312
