,-0.0762991731382339,-0.05449940938445278,-0.03269964563067167,-0.01089988187689056,0.01089988187689056,0.03269964563067168,0.054499409384452774,0.0762991731382339,0.09809893689201502,0.11989870064579614,0.14169846439957726,0.16349822815335835,0.18529799190713944,0.20709775566092056,0.22889751941470168,0.25069728316848283,0.27249704692226395,0.2942968106760451,0.3160965744298262,0.3378963381836073
thresh,-0.08719905501512445,0.08719905501512445,2,,,,,,,,,,,,,,,,,
unreg,0,5,87,1956,1727,89,8,4,1,1,0,0,0,0,0,0,0,0,0,0
cdaR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],['STM3697'],['STM2959'],[],[],[],[],[],[],[],[],[],[]
cdaR_genes,[],[],[],[],[],[],[],[],[],[],['cdaR'],[],[],[],['garD'],['gudD' 'garR' 'garK' 'ygcY'],[],['gudT' 'garL'],[],[]
