,new_2472864_2473150
LBexp_1,10.642
LBexp_2,10.5779
LBexp_3,9.6173
LBtran_1,10.3345
LBtran_2,9.3689
LBtran_3,9.2937
LBstat_1,9.445
LBstat_2,9.202
LBstat_3,8.8573
LBGexp_1,11.2623
LBGexp_2,10.9443
LBGexp_3,10.7056
LBGtran_2,8.1797
LBGtran_3,9.7463
LBGstat_1,8.267900000000001
LBGstat_2,7.891
LBGstat_3,8.7437
S0_1,9.9682
S0_2,9.7171
S0_3,9.7287
S1_1,11.7548
S1_2,11.8097
S1_3,11.55
S2_1,10.7004
S2_2,10.6103
S2_3,10.7135
S3_1,11.4607
S3_2,11.9412
S4_1,12.0983
S4_2,11.3053
S4_3,11.3643
S5_1,11.7894
S5_2,11.6336
S5_3,12.0441
S6_1,11.3721
S6_2,8.9361
S6_3,11.1572
S6/t_1,11.6463
S6/t_2,8.6394
S6_4,11.3575
S6_5,11.252
S6_6,11.7475
S7_4,11.544599999999999
S7_5,10.7819
S7_6,11.485
S8_4,10.6954
S8_5,9.8687
G135_1,10.6624
G135_3,9.118
G150_1,10.386800000000001
G150_2,11.5086
G150_3,10.611
G180_1,10.6885
G180_2,11.0349
G180_3,10.0264
C30_1,10.1979
C30_2,10.6343
C90_1,11.854
C90_2,12.2266
BI_1,10.5692
BI_2,10.6598
BC_2,11.5579
BC/t_1,11.884
BC/t_2,11.7807
BC_1,10.9603
Sw_1,10.217600000000001
Sw_2,10.1904
BT_1,10.4144
BT_2,10.1847
B36_1,11.3794
B36_2,11.1956
B60_1,11.0067
B60_2,11.3951
M9exp_1,11.5528
M9exp_2,11.1016
M9exp_3,10.8565
M9tran_1,10.4355
M9tran_2,10.3644
M9tran_3,11.1754
M9stat_1,9.5441
M9stat_2,9.0832
M9stat_3,9.0851
M+G_1,9.8983
M+G_2,10.7577
M+G_3,10.4558
Glu_1,11.3273
Glu_2,10.7028
Glu_3,11.1246
Fru_1,11.6256
Fru_2,11.3505
Fru_3,10.743
Mal_1,9.128
Mal_2,10.5391
Mal_3,10.0922
G+S_2,10.7936
G+S_3,11.2412
Pyr_1,11.0199
Pyr_2,11.4256
Pyr_3,11.0727
Gly_1,9.397
Gly_2,10.1585
Gly_3,8.7153
Glucon_1,10.0496
Glucon_2,10.2912
Glucon_3,9.5765
aero_1,11.6516
