,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.10076082295058031,0.059925607435491496,2.0,0.0,0.14313462633493934,1.0,0.05838701956622128,,
1,Chrom__sac_sta,0.13488483239468563,0.15823358284475245,2.0,2.0,0.24677287183565344,3.0,0.02299679295371781,,
2,Chrom__sac_MW001,0.0,0.2587853840010287,2.0,4.0,0.18298889989909206,5.0,-0.18298889989909206,,
3,Chrom__sac_fadR,0.1003676776524478,0.25065514751435297,2.0,6.0,0.2776076321991612,7.0,-0.07687227689426558,,
4,FadR__wt_p,-4.440892098500626e-16,0.4008743595954565,2.0,8.0,-0.28346097807376225,9.0,0.28346097807376136,,
5,FadR__ko_p,0.04227573857101152,0.5671624344518814,2.0,10.0,-0.35876866486418457,11.0,0.4433201420062076,,
6,GDGT__75_2.4_log,0.0,0.17466024486279638,3.0,12.0,0.0022611126587586128,27.0,-0.1757798238992443,50.0,0.17351871124048568
7,GDGT__80_3.5_stat,-1.1246513526805082,0.0923987839992046,3.0,13.0,-1.0572946519522706,20.0,-1.2299875109568612,42.0,-1.086671895132393
8,GDGT__80_2.4_log,0.4930367251073922,0.24070942413340593,3.0,14.0,0.6150909478379711,37.0,0.21575027428629667,41.0,0.6482689531979089
9,GDGT__75_3.5_stat,-0.8797788779850402,0.2812928418106612,3.0,15.0,-0.5841565796171011,24.0,-0.9110513838584726,28.0,-1.1441286704795468
10,GDGT__80_1.6_stat,-0.23773474551429444,0.12346953568358987,3.0,16.0,-0.3638638558117631,17.0,-0.23223156538039105,33.0,-0.11710881535072915
11,GDGT__75_2.4_stat,-0.1573653900196629,0.15603221931921785,3.0,18.0,-0.09415794717745828,26.0,-0.3350843667794621,31.0,-0.042853856102068384
12,GDGT__80_2.4_stat,-0.2765664769860369,0.21427040676929113,3.0,19.0,-0.41318356854672,29.0,-0.3869018086188394,30.0,-0.02961405379255133
13,GDGT__80_1.6_log,-0.07568813722874523,0.03776415332051472,2.0,21.0,-0.10239142612744967,39.0,-0.0489848483300408,,
14,GDGT__65_3.5_stat,-0.8551386259716255,0.6997503756905035,3.0,22.0,-0.3438783557324534,23.0,-0.5689105782285484,34.0,-1.6526269439538748
15,GDGT__75_1.6_stat,-0.11319026855521426,0.1074078529888023,3.0,25.0,-0.13843014694437628,32.0,-0.20573048478006672,38.0,0.004589826058800206
16,GDGT__75_1.6_log,-0.5772701298465903,0.09642288647469015,2.0,35.0,-0.5090888529587563,36.0,-0.6454514067344244,,
17,GDGT__65_2.4_stat,0.9281514716169825,0.07533300250513186,3.0,40.0,1.0006889940367492,46.0,0.933461456748705,49.0,0.8503039640654935
18,GDGT__65_2.4_log,0.19397528581022172,0.05935468136821096,3.0,43.0,0.17397099731665833,44.0,0.14720728357382473,47.0,0.2607475765401821
19,GDGT__80_3.5_log,-0.6587266819768628,0.19402586580544995,3.0,45.0,-0.8827665656553956,51.0,-0.5459101897395593,52.0,-0.5475032905356336
20,GDGT__65_1.6_log,-0.19240476738411605,0.06507181246046159,3.0,48.0,-0.20630106202129814,53.0,-0.12150733919852108,54.0,-0.2494059009325289
21,NutLim__t0,0.0,0.11159483059530349,2.0,55.0,-0.07890946145930311,56.0,0.07890946145930311,,
22,NutLim__t05,0.03210091562002907,0.25195054920673005,3.0,57.0,0.12162612220065586,58.0,0.2270631697925891,59.0,-0.2523865451331577
23,NutLim__t1,-0.08996523975907363,0.4023690361880536,3.0,60.0,0.2036942337246188,61.0,0.0750125386552476,62.0,-0.5486024916570873
24,NutLim__t15,-0.6105082545628425,0.34600218508863745,3.0,63.0,-0.4342666354434313,64.0,-0.3881106574962452,65.0,-1.009147470748851
25,NutLim__t2,-0.6920749494225543,0.2618125010715158,3.0,66.0,-0.9195761492976908,67.0,-0.4059057056008273,68.0,-0.750742993369145
26,NutLim__t4,-1.6650404061585535,0.24545651469870156,2.0,69.0,-1.8386043721884209,70.0,-1.4914764401286862,,
27,UV_irr__wt0,5.921189464667501e-16,0.1283435508453788,3.0,71.0,0.0875531704910264,72.0,-0.1473280159276973,73.0,0.05977484543667266
28,UV_irr__wt1,0.4029574595036989,0.14130376007077108,3.0,74.0,0.4763574411692089,75.0,0.4924560606946473,76.0,0.2400588766472405
29,UV_irr__wt2,0.5183808049449367,0.07206340239095985,3.0,77.0,0.5622076491500447,78.0,0.5577253599508971,79.0,0.4352094057338681
30,UV_irr__mut0,0.23645518346189487,0.17016617449751328,3.0,80.0,0.2307681448560537,81.0,0.06920381707732659,82.0,0.4093935884523043
31,UV_irr__mut1,0.8986186884040223,0.05568923822225299,3.0,83.0,0.8369875924374011,84.0,0.9453243987917794,85.0,0.9135440739828864
32,UV_irr__mut2,1.1994948916917683,0.0459233587080783,3.0,86.0,1.1488637358406084,87.0,1.2111605825147933,88.0,1.2384603567199033
33,YtrA__overexpr,0.3770966089246797,0.08137476800143807,3.0,89.0,0.4192889107128455,90.0,0.28329069170137444,91.0,0.4287102243598193
34,YtrA__wt,-2.9605947323337506e-16,0.24180245877721812,3.0,92.0,-0.10050605199575724,93.0,0.2758463087101033,94.0,-0.17534025671434694
