,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,3.333333377838107e-11,0.08340417466252523,3.0,0.0,-0.0949703668,2.0,0.0613317866,4.0,0.0336385803,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.7367666596333334,0.189083916352393,3.0,1.0,0.9180195396,3.0,0.5407207122000001,5.0,0.7515597271000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.41026529297500003,0.33440910714554245,4.0,6.0,-0.050315920900000005,20.0,0.50900333,40.0,0.7463301313,63.0,0.43604363150000003,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.16075450730000002,0.3450926547931503,4.0,7.0,0.11448134280000001,33.0,0.46617363500000003,81.0,-0.3066545712,82.0,0.36901762260000004,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.33625219552499996,0.49428889145069466,4.0,8.0,-0.0048770367,51.0,1.0498268401,65.0,0.012100512,76.0,0.2879584667,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.5772335498666666,0.834817030403052,3.0,9.0,0.0420703003,22.0,0.15046677760000002,49.0,1.5391635717,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.36193514305,0.31977059415351244,2.0,10.0,0.1358231875,26.0,0.5880470986,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.8890104136666667,0.20447456460372654,3.0,11.0,0.8226680881,54.0,0.7259448076,83.0,1.1184183453,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.21130307885,0.18184821681015398,4.0,12.0,0.3098065789,48.0,0.3173781013,64.0,-0.0602866343,78.0,0.2783142695,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.38185012642500005,0.11555575025879943,4.0,13.0,0.3035281067,38.0,0.5013658748,67.0,0.2643188004,72.0,0.4581877238,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.49745001973333336,0.11786052348981238,3.0,14.0,0.6299119573,41.0,0.4582649253,85.0,0.4041731766,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.464604644975,0.2863563822655046,4.0,15.0,0.10229033750000001,52.0,0.6164773909,71.0,0.38338492690000003,80.0,0.7562659246,,,,,,,,,,,,,,,,,,,,
