,BSU30080
M9exp_1,7.9465
M9exp_2,7.7283
M9exp_3,7.4079
M9tran_1,7.8701
M9tran_2,7.7383
M9tran_3,7.6441
M9stat_1,9.9012
M9stat_2,8.8224
M9stat_3,8.7193
MG-0.1_1,8.1542
MG-0.1_2,7.5623
MG-0.1_3,7.9416
MG-0.2_2,7.7343
MG-0.2_3,7.935
MG+5_1,8.0463
MG+5_2,7.3831
MG+5_3,8.0627
MG+10_1,7.7948
MG+10_2,7.675
MG+10_3,8.206
MG+15_1,7.5333
MG+15_2,7.7495
MG+15_3,7.8791
MG+25_1,7.8823
MG+25_2,7.735
MG+25_3,7.6058
MG+45_1,8.1541
MG+45_2,7.4763
MG+45_3,7.7134
MG+60_2,7.8701
MG+60_3,7.8971
MG+90_2,7.2389
MG+90_3,7.4269
MG+120_1,7.9149
MG+120_2,7.769
MG+120_3,7.3433
MG+150_1,7.6552
MG+150_3,7.4139
GM-0.1_1,7.6152
GM-0.1_2,7.8005
GM-0.1_3,8.0005
GM-0.2_1,8.1701
GM-0.2_2,7.7844
GM-0.2_3,7.4011
GM+5_1,7.5707
GM+5_2,7.7211
GM+5_3,7.8713
GM+10_2,7.4633
GM+10_3,7.2144
GM+15_1,7.798999999999999
GM+15_2,7.5455
GM+15_3,7.5273
GM+25_1,7.612
GM+25_2,7.6612
GM+25_3,7.9176
GM+45_1,7.8257
GM+45_2,7.0189
GM+45_3,7.9443
GM+60_1,7.6475
GM+60_2,7.6831
GM+60_3,8.1558
GM+90_1,7.8626
GM+90_2,8.2352
GM+90_3,7.7485
GM+120_1,8.2058
GM+120_3,8.4862
GM+150_1,7.9492
GM+150_2,7.7133
GM+150_3,7.6441
BT_1,10.8869
BT_2,10.2443
B36_1,11.3933
B36_2,11.1279
B60_1,10.4893
B60_2,10.2094
S0_1,7.7604
S0_2,7.6259
S0_3,8.0834
S1_1,8.0228
S1_2,7.8455
S1_3,8.0738
S2_1,8.7445
S2_2,8.6504
S2_3,8.9989
S3_1,12.1156
S3_2,11.4431
S4_1,11.48
S4_2,12.035
S4_3,11.7633
S5_1,11.5994
S5_2,11.9349
S5_3,12.0225
S6_1,11.6405
S6_2,11.5376
S6_3,11.8251
S6/t_1,11.0531
S6/t_2,10.8989
S6_4,11.018
S6_5,11.3899
S6_6,11.7066
S7_4,11.3446
S7_5,10.938
S7_6,11.1089
S8_4,11.0328
S8_5,10.9129
G135_1,8.3971
G135_3,7.8183
G150_1,8.074
G150_2,7.8715
G150_3,8.6197
G180_1,8.0032
G180_2,7.8262
G180_3,7.4094
T-5.40H_1,8.0377
T-4.40H_1,7.9798
T-3.40H_1,7.8662
T-2.40H_1,7.8037
T-1.40H_1,7.7459
T-1.10H_1,7.7563
T-0.40H_1,7.5162
T0.0H_1,7.6284
T0.30H_1,8.4222
T1.0H_1,7.945
T1.30H_1,8.3968
T2.0H_1,8.3269
T2.30H_1,8.5227
T3.0H_1,8.3642
T3.30H_1,8.8775
T4.0H_1,8.7328
T5.0H_1,8.8324
LBexp_1,8.0642
LBexp_2,7.9718
LBexp_3,8.016
LBtran_1,8.128
LBtran_2,7.7895
LBtran_3,7.9523
LBstat_1,8.2554
LBstat_2,8.4507
LBstat_3,8.4543
LBGexp_1,7.5924
LBGexp_2,7.8102
LBGexp_3,7.874
LBGtran_2,7.7827
LBGtran_3,8.17
LBGstat_1,8.0338
LBGstat_2,7.8661
LBGstat_3,8.1544
Mt0_1,8.4183
Mt0_3,8.0884
M0t45_1,8.0671
M0t45_2,8.3638
M0t45_3,8.0355
M0t90_1,8.4498
M0t90_2,8.7806
M0t90_3,8.2559
M40t45_1,8.0643
M40t45_2,8.3424
M40t45_3,8.0812
M40t90_1,8.354
M40t90_2,8.6037
M40t90_3,8.632
dia0_1,8.0034
dia0_2,8.1075
dia0_3,8.1712
dia5_1,8.2197
dia5_2,8.6577
dia5_3,8.4055
dia15_1,9.3368
dia15_2,9.2543
dia15_3,8.7945
C30_1,9.6388
C30_2,9.8587
C90_1,9.1064
C90_2,8.0215
SMM_1,7.787000000000001
SMM_2,7.7533
SMM_3,7.8861
Salt_1,8.0692
Salt_2,8.0872
Salt_3,8.1736
M+G_1,9.1196
M+G_2,7.7131
M+G_3,7.7588
Glu_1,8.3984
Glu_2,7.8434
Glu_3,7.9046
Fru_1,7.8871
Fru_2,8.2597
Fru_3,7.7413
Mal_1,7.5552
Mal_2,7.9712
Mal_3,7.8024
G+S_2,10.3255
G+S_3,10.2367
Pyr_1,9.6746
Pyr_2,10.0937
Pyr_3,9.9091
Gly_1,7.9046
Gly_2,8.0932
Gly_3,8.0789
Glucon_1,8.9624
Glucon_2,8.861
Glucon_3,8.6025
BI_1,8.6105
BI_2,8.6572
BC_2,8.8743
BC/t_1,9.4014
BC/t_2,10.0698
BC_1,8.8812
Sw_1,8.8408
Sw_2,9.2465
BMM_1,7.461
BMM_2,7.4213
BMM_3,7.6681
Heat_1,8.1412
Heat_2,7.5995
Heat_3,8.1028
Cold_1,7.9869
Cold_2,7.8826
Cold_3,7.8109
Etha_1,7.8777
Etha_2,8.0329
Etha_3,7.7387
SMMPr_1,8.0972
SMMPr_2,8.1818
SMMPr_3,8.1285
HiTm_1,8.336
HiTm_2,8.0149
HiTm_3,8.1936
LoTm_1,11.3795
LoTm_2,11.5823
LoTm_3,11.4031
HiOs_1,8.2325
HiOs_2,8.592
HiOs_3,8.1507
Oxctl_1,8.4577
Oxctl_2,8.5842
Oxctl_3,8.3233
Diami_1,8.9796
Diami_2,8.8788
Diami_3,9.2192
Paraq_1,8.5165
Paraq_2,8.3379
Paraq_3,7.6459
H2O2_1,8.1553
H2O2_2,8.5226
H2O2_3,8.6376
HPh_1,7.9213
HPh_2,7.4485
HPh_3,8.079
LPh_1,7.9334
LPh_2,7.9244
LPh_3,8.0215
LPhT_1,8.0398
LPhT_2,7.8876
LPhT_3,8.0438
aero_1,7.9972
aero_2,7.5263
aero_3,7.6682
nit_1,8.4644
nit_2,7.8893
nit_3,8.1957
ferm_1,8.2299
ferm_2,7.5052
ferm_3,8.4461
